Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ107852;"2020. 07. 27.";'S9165';"Sikeres hívás, kérdõív kitöltve.";"Jelezné, hogy az autót úgy kapta vissza, hogy az akkumulátor teljesen le volt merülve, és erre oda lehetett volna figyelni!!!"
NMBO083678;"2020. 07. 27.";'J5621';"Nem szeretne nyilatkozni!";"Most nagyot csalódott, eddig mindig elégedett volt, de most nem!!!! Az úr valami olyat magyarázott, hogy nem is ott volt az autója ahová vitték a budaörsi szervizbe, ezt a GPS alapján mondta, aztán megszakadt a telefonhívás és utána már nem vette fel!!!"
NMBO083705;"2020. 07. 27.";'J4062';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz!!"
NMBO083635;"2020. 07. 27.";'K3933';"Sikeres hívás, kérdõív kitöltve.";"Az autó visszakerült hozzánk, a turbóval van probléma!! Õk ezt jelezték és félóra múlva ismét szervizbe került!!!"
NMLZ108057;"2020. 07. 27.";'P8350';"Nem szeretne nyilatkozni!";"Az autót viszi még vissza, majd utána beszéljünk!"
NMLM097358;"2020. 07. 27.";'B0207';"Nem szeretne nyilatkozni!";"Az autó már két hónapja nálunk van váltó hibával!!!!"
NMLZ108111;"2020. 07. 27.";'86594';"Nem szeretne nyilatkozni!";"Már kitöltötte az emailes kérdõívet!!!"
NMLG027564;"2020. 07. 27.";'E6203';"Sikeres hívás, kérdõív kitöltve.";"A szervizzel maximálisan elégedett, a NISSAN-nal nem!!!"
NMLM098848;"2020. 07. 28.";'B4944';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.24. óta csak csörög, így elérhetetlen!"
NMLZ108146;"2020. 07. 28.";'J9430';"Nem szeretne nyilatkozni!";"Nem csináltatták meg, mert nem fér bele a költség keretükbe és elhozták az autót!!"
NMLM098875;"2020. 07. 28.";'R1005';"Nem szeretne nyilatkozni!";"Jelenleg kórházban van, majd kitölti a kérdõívet amit kapott!"
NMLM098399;"2020. 07. 28.";'A6682';"Sikeres hívás, kérdõív kitöltve.";"A héten csütörtökön kellene mennie, de hívja a munkafelvevõt, mert nem jó neki az idõpont!!!"
NMLM097885;"2020. 07. 28.";'B4804';"Nem szeretne nyilatkozni!";"Most nem szeretne értékelni, mert vezet küldjük át e-e-mailben!!!"
NMLG027539;"2020. 07. 28.";'C0776';"Sikeres hívás, kérdõív kitöltve.";"Az árral volt baja, ez nagyon magas, sokallja!!"
NMLG027579;"2020. 07. 28.";'C0519';"Sikeres hívás, kérdõív kitöltve.";"Kicsit drága a szerviz!!"
NMLG027582;"2020. 07. 28.";'C0989';"Sikeres hívás, kérdõív kitöltve.";"Nagyon kedvesek, udvariasak, aranyosak!!"
NMLM098870;"2020. 07. 28.";'B0953';"Sikeres hívás, kérdõív kitöltve.";"Az 1. kérdésnél az úr konkrétan nem mondott számbeli értékelést csak azt mondta, minden rendben volt a javítást meg Õ nem látta, de nem volt semmi gondja! Az értékelést én írtam be, mivel a rendszer különben nem küldi el!!!"
NMLZ107961;"2020. 07. 28.";'S9267';"Nem szeretne nyilatkozni!";"Most megy még csak vissza az autóért!!"
NMLZ108005;"2020. 07. 28.";'Q7502';"Sikeres hívás, kérdõív kitöltve.";"Más volt aki felvette a munkát, - mint aki korábban volt - és elégedettebb volt ezzel a munkafelvevõvel!!"
NMLM098780;"2020. 07. 28.";'Q1325';"Sikeres hívás, kérdõív kitöltve.";"Korrekt volt, hogy nem akartak mindenáron fékbetétet cserélni!!!"
NMLM098775;"2020. 07. 28.";'B2171';"Sikeres hívás, kérdõív kitöltve.";"Várta a telefonhívást, hogy az idõpontot megbeszéljék, de senki nem hívta és elég mérges volt, mert a mûszaki lejárt!!"
NMBO083704;"2020. 07. 28.";'K4441';"Sikeres hívás, kérdõív kitöltve.";"A javítás alatt más hiba is felmerült. Lengõkarokat rendeltek hozzá, de sajnos nem ért a szervizbe idõben és emiatt csúszott a javítás két napot!!"
NMBO083786;"2020. 07. 28.";'H0944';"Nem szeretne nyilatkozni!";"A javítás még folyamatban van!!"
NMLZ107346;"2020. 07. 28.";'S9390';"Nem szeretne nyilatkozni!";"A határidõben jelentõs csúszás volt, értékelni nem szeretne!!"
NMLZ104095;"2020. 07. 28.";'Q2266';"Sikeres hívás, kérdõív kitöltve.";"Azt nem értéki, hogy vett három évre karbantartási csomagot!!% Abban azt mondták, hogy olaj-, levegõ-, pollenszûrõ, egyéb benne van!! Az elsõ évesnél nem cserélték ki a levevõszûrõt, majd jelezték a 2. évesnél, hogy nagyon koszos, kicserélték 10 ezer forintért!! Kéri, hogy a szervizvezetõ hívja fel és mondja el, hogy ez most, hogy is van??!!"
NMLG027561;"2020. 07. 28.";'B1455';"Sikeres hívás, kérdõív kitöltve.";"Annyi lenne a kérdése, hogy amit megrendeltek  alkatrészt amikor megjön akkor telefonálnak(légzsákkal kapcsolatban)??!!"
NMLM098351;"2020. 07. 28.";'K3808';"Nem szeretne nyilatkozni!";"A jövõben TILOS HÍVNI õket!!!!!"
NMLZ107533;"2020. 07. 28.";'B0296';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nagyon nem elégedett!! A zuglói Gablini szervizt messze elkerüli!! A munkafelvevõ stílusa minõsíthetetlen!! Kommunikációja nulla, határidõt nem tartanak, és nem ragozza tovább!!!!!"
NMBO081912;"2020. 07. 29.";'M1100';"Nem szeretne nyilatkozni!";"Az úr azt mondta, hogy Õ már nem jár a budaörsi szervizbe(több, mint egy éve nem), hanem az M3-ra és ott is csak januárban volt!! Nem tudja, hogy ez milyen munka volt!!!"
NMLZ108171;"2020. 07. 29.";'S9431';"Nem szeretne nyilatkozni!";"Nem Õ járt a szervizben, biztosan az autókereskedõ volt!!"
NMLZ108131;"2020. 07. 29.";'S9469';"Nem szeretne nyilatkozni!";"Sajnos olyan magas javítási összeget mondtak, hogy nem tudja mi legyen!!!"
NMBO083601;"2020. 07. 29.";'K3613';"Nem szeretne nyilatkozni!";"Sajnos nem elégedett!! Kicseréltek egy biztosítékot 30 ezer forint munkadíjért!! Ez azért elég durva!! A kolléga másfél órát töltött el vele!!!"
NMLG027565;"2020. 07. 29.";'P6154';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.27. óta csak csörög, így elérhetetlen!!"
NMLZ106842;"2020. 07. 29.";'J9682';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.27. óta csak csörög, így elérhetetlen!!"
NMLZ108106;"2020. 07. 29.";'P7424';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.27. óta csak csörög, így elérhetetlen!!"
NMLM098828;"2020. 07. 29.";'B4938';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.24. óta csak csörög, így elérhetetlen!!"
NMLZ108153;"2020. 07. 30.";'27143';"Nem szeretne nyilatkozni!";"A javítás folyamatban, visszahívást vár és addig értékelni nem szeretne!!!"
NMLM098849;"2020. 07. 30.";'B2070';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.28. óta csak csörög, így elérhetetlen!!"
NMBO083827;"2020. 07. 30.";'J7552';"Sikeres hívás, kérdõív kitöltve.";"Az autó garanciális és jelezte, hogy lenne egy klíma feltöltés, a munkát egy óra alatt elvégeztük, ez rendben volt!! Viszont fizetett 51 ezer forintot, azt annyira nem értette miért??!!"
NMLZ108100;"2020. 07. 30.";'H7374';"Sikeres hívás, kérdõív kitöltve.";"Itt most csak egy vizsgálat volt és ennyi. Viszont, ha már hívtam jelezné, hogy a váltó amikor elindul nagyot csattan és ez biztos, hogy baj lesz vele! Ránéztek azt mondták, hogy nem tudnak vele mi kezdeni!!!!!"
NMLM094763;"2020. 07. 30.";'B0207';"Nem szeretne nyilatkozni!";"Az úrral már beszéltünk hétfõn és elmondta, hogy két hónapja van nálunk az autó!!"
NMLM098696;"2020. 07. 30.";'B4643';"Nem szeretne nyilatkozni!";"Sajnos nem elégedett!! A javítás idejére nem kapott csereautót!! Garanciális munka volt, írt levelet 10 nap múlva kapott rá választ! Ez sajnos a NISSAN-t minõsíti!!!"
NMBO078112;"2020. 07. 30.";'A3875';"Sikeres hívás, kérdõív kitöltve.";"Kéri, hogy amilyen gyorsan lehet hívja fel Répás Tamás urat a szervizvezetõ!!! Komplex és nagyon összetett probléma van!!!!"
NMLM098899;"2020. 07. 31.";'R0376';"Sikeres hívás, kérdõív kitöltve.";"Már régebben járt nálunk, és most az átalakítás után nagyon nehezen találta meg a bejáratot, illetve a már bent létekor nehéz volt a tájékozódás! Információs tábla nagyon hiányzik!!"
NMLG027534;"2020. 07. 31.";'E6012';"Nem szeretne nyilatkozni!";"""A hívott szám az elõfizetõ kérésére nem kapcsolható!"""
NMBO083860;"2020. 07. 31.";'M0336';"Nem szeretne nyilatkozni!";"Ezzel az úrral 03.23-án beszéltem és akkor nem nyilatkozott, amikor megkérdeztem mikor lesz alkalmas azt mondta, hogy egy év múlva!! Ezért nem hívtam most!!!!"
NMBO083847;"2020. 07. 31.";'P3644';"Sikeres hívás, kérdõív kitöltve.";"A Király László úrnak egy nagy, nagy piros pont!!"
NMLM098930;"2020. 07. 31.";'66270';"Sikeres hívás, kérdõív kitöltve.";"Szeretné elmondani, hogy sajnos azt tapasztalja, hogy a szalon területén kevés emberen látott maszkot(egészségügyben dolgozik a hölgy)!!! Pedig a bejártati ajtón kivan írva, hogy kötelezõ a maszk használata!!!!"
NMLZ108043;"2020. 07. 31.";'P8089';"Nem szeretne nyilatkozni!";"Az emailben kapott kérdõívet már kitöltötte!!"
NMBO083851;"2020. 07. 31.";'Q1062';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magasak az árak!"
NMLM098942;"2020. 07. 31.";'A7050';"Sikeres hívás, kérdõív kitöltve.";"Elmondaná, hogy a mosás nem sikerült tökéletesen!!!"
NMLZ107865;"2020. 07. 31.";'B4403';"Sikeres hívás, kérdõív kitöltve.";"Nagyon negatív volt a számára, hogy három hetet kellett várni a gumira!!!"
