Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMBO089691;"2021. 06. 15.";'M1461';"Sikeres hívás, kérdõív kitöltve.";"Amikor megvette az autót(Rozmann Ivett) azt mondta neki, hogy bármikor lehet venni  szerviz-csomagot az elsõ szervizig, de ez a lehetõség év elejétõl megszûnt!! Viselni kell a normál árakat, és ez nagyon magas!! Tehát magasak az árak, de mindenki nagyon kedves!!"
NMBO089713;"2021. 06. 15.";'K0377';"Sikeres hívás, kérdõív kitöltve.";"Minden a megbeszéltek szerint mûködött rendben volt !"
NMBO089760;"2021. 06. 15.";'M0377';"Nem szeretne nyilatkozni!";"Most nem ér rá és letette a telefont!!"
NMBO089288;"2021. 06. 15.";'M1178';"Nem szeretne nyilatkozni!";"Az ügyfélnek nem alkalmas csak 18 óra után!!"
NMLZ114354;"2021. 06. 15.";'P5545';"Nem szeretne nyilatkozni!";
NMLM106952;"2021. 06. 15.";'R1040';"Sikeres hívás, kérdõív kitöltve.";"Az árakat lecsökkenthetnék, magasak!!"
NMLZ114228;"2021. 06. 15.";'S8524';"Nem szeretne nyilatkozni!";"Kitöltötte a kérdõívet !!"
NMLG030290;"2021. 06. 15.";'E5701';"Sikeres hívás, kérdõív kitöltve.";"Nagyon nem volt elégedett ! <br />
Rossz l.szonda jött többször vissza kelet jönnie  ! Kifizetett több 100-ezer forintot  elvileg -10 a szerviz munkája !! "
NMLM106874;"2021. 06. 15.";'K0614';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.10. óta csak csörög, így elérhetetlen!!"
NMBO089670;"2021. 06. 15.";'J2917';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.11. óta csak csörög, így elérhetetlen!!"
NMLZ114294;"2021. 06. 16.";'T2326';"Sikeres hívás, kérdõív kitöltve.";"Kéri,hogy a szervizvezetõ hívja fel mert szeretné megkérdezni.hogy kitõl kaphatna árajánlatot egy szélvédõ cserére !!"
NMBO089712;"2021. 06. 16.";'K0329';"Nem szeretne nyilatkozni!";"A szerviz tapasztalatai nagyon összetett és körülményes. Van amit tudott értékelni van amit nem . Rengeteg kérdése van amire  én nem válaszolhatok ezért kér sz.vezetõi segítséget !!
Majdnem 17-percig mondta a problémáit  !!"
NMLM106998;"2021. 06. 16.";'A8916';"Nem szeretne nyilatkozni!";"Sajnos a hiba ismét jelentkezett  (tpms)  a sz.vezetõ hívja fel,hogy most  mit csináljon !!"
NMBO089748;"2021. 06. 16.";'J1074';"Nem szeretne nyilatkozni!";"A árajánlatot megkapta az autó jövõhéten jön vissza javításra és utána szívesen válaszol a kérdéseimre !"
NMLM106948;"2021. 06. 16.";'R0823';"Sikeres hívás, kérdõív kitöltve.";"Hosszú volt a várakozási idõ, 2 óra helyett 3,5 óra lett! A fizetési végösszeg 40 ezer forinttal többlet, mint amit elõzetesen mondtak! Miért nem lehet egy tól-ig összeget mondani?Azért köszöni a munkánkat, és mindig kedvesek és udvariasak!!"
NMLZ114427;"2021. 06. 16.";'P5949';"Sikeres hívás, kérdõív kitöltve.";" A szerviz  nagyon jó volt gyors pontos csak így tovább !!"
NMLM106809;"2021. 06. 16.";'B6000';"Sikeres hívás, kérdõív kitöltve.";"Úgy érzi, hogy eléggé modoros, nyers, kioktató volt a stílus, de komolyabb probléma nem volt!! Más minden rendben volt!!"
NMBO089793;"2021. 06. 16.";'U0194';"Sikeres hívás, kérdõív kitöltve.";"Azt tapasztalta,hogy a rendszer elég lassú pedig minden adatot elõzetesen kitöltött . Még amit jelezne hogy elég sokat várt amikor  az autót leadta  m.felvevõ pultnál !!"
NMLZ114389;"2021. 06. 16.";'P7053';"Sikeres hívás, kérdõív kitöltve.";"A javítás viszont nagyon drága volt szinte a duplája !"
NMLM107007;"2021. 06. 16.";'B6036';"Nem szeretne nyilatkozni!";"Az elsõ mobilszám nem jó azon nem Molnár Gergõ jelentkezik!! Fél 9-re odament, mert azt mondták, hogy valami baj, de még sem volt baj, de akkor már szétszedték az autót, aztán kiderült, hogy még sincs baj! Reggeltõl fél ötig ott volt a szervizben és nem b"
NMLZ114324;"2021. 06. 16.";'T2331';"Nem szeretne nyilatkozni!";"Jövõhéten jön vissza és majd utána nyilatkozna !
Eddig negatív a tapasztalat  ."
NMLZ114291;"2021. 06. 16.";'98954';"Sikeres hívás, kérdõív kitöltve.";"A telefonon is más árat mondtak  meg amikor ott volt !<br />
Olyat is megcsináltak amit nem beszéltek meg pedig ezt elvárta volna hisz ott volt a szerviz környékén !!!<br />
Erre a jövõben oda lehetne figyelni !"
NMLM107024;"2021. 06. 16.";'B5535';"Sikeres hívás, kérdõív kitöltve.";"Van ugye ez a Gablini applikáció és nem mûködik, és a kollégák sem tudtak segíteni!! <br />
A hölgy email címe:bettina.komaromi@me.com! Ebben szeretne segítséget kérni! A progressbe is beírtam a hölgy email címét!!"
NMLG030658;"2021. 06. 16.";'E6697';"Sikeres hívás, kérdõív kitöltve.";"Elégedett volt, de volt egy visszahívás és arról nem tájékoztatták!! Az alját azt mondták, hogy meg lehet nézni, de még sem szóltak!! "
NMLZ113580;"2021. 06. 16.";'T2228';"Nem szeretne nyilatkozni!";"Az ügyfél végre a 3. napon felvette a telefont, de azt mondta, hogy nem ér rá dolgozik, és mielõtt megkérdezhettem volna, hogy mikor alkalmas arra már letette a telefont!!"
NMBO089722;"2021. 06. 16.";'K1679';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.15. óta csak csörög, így elérhetetlen!!"
NMLZ113537;"2021. 06. 16.";'27683';"Sikeres hívás, kérdõív kitöltve.";"Az alkatrész beszerzés elég nehézkes  a Peugeot hoz !!"
NMBO089795;"2021. 06. 17.";'M1038';"Nem szeretne nyilatkozni!";"A külföldi telefonszám hívását az IP-telefon nem engedélyezi!!"
NMLZ114332;"2021. 06. 17.";'Q8496';"Sikeres hívás, kérdõív kitöltve.";"A regisztrációnál volt pici gond de a  m.felvevõ megoldotta !!"
NMBO089720;"2021. 06. 17.";'K5217';"Sikeres hívás, kérdõív kitöltve.";"Azt mondták,hogy az autó jó megnézték .<br />
Haza vitte az autó most sem jó a hiba  u.a. !!!!!"
NMLZ114121;"2021. 06. 17.";'P7422';"Sikeres hívás, kérdõív kitöltve.";"Nagyon pozitív volt ,hogy amikor megérkezett  kapott egy üdítõt ! "
NMLZ114370;"2021. 06. 17.";'S6455';"Sikeres hívás, kérdõív kitöltve.";"A hiba üzenet most is megjelenik a mûszerfalon !<br />
Az autó jelenleg külföldön van  majd valamikor vissza hozzák ."
NMLM107112;"2021. 06. 17.";'R1078';"Sikeres hívás, kérdõív kitöltve.";"Nézzék jobban át az autót mielõtt átadják!!"
NMLG030439;"2021. 06. 17.";'E6489';"Sikeres hívás, kérdõív kitöltve.";"Nagyon pozitív volt a szerviz  és emberileg is nagyon rendben volt minden !!<br />
"
NMLM107028;"2021. 06. 17.";'R0651';"Sikeres hívás, kérdõív kitöltve.";"A bejelentett hibát hárítsák el, vagy ha nem tudják akkor mondják meg!!"
NMLG030690;"2021. 06. 17.";'C0867';"Nem szeretne nyilatkozni!";"A hölgy csak annyit mondott, hogy Õ csak bejelentette, de röviden összefoglalva elégedett voltak, de most nem ér rá!!"
NMLG030649;"2021. 06. 17.";'E6695';"Sikeres hívás, kérdõív kitöltve.";"Volt egy garanciális javítás amit nem tudni miért de a szerviz elutasított mondván,hogy garanciában nem lehet megcsinálni !( ventilátor) . Elment egy másik Nissan szervizbe és gariba gond nélkül kicserélték !<br />
Kérdés akkor itt miért nem !!"
NMBO089697;"2021. 06. 17.";'K1158';"Sikeres hívás, kérdõív kitöltve.";"Jelzett egy hibát amire azt mondták,hogy ez normális ! <br />
Jõn majd kötelezõ szervizre és majd megnézeti a szerelõvel ismét !!  Lenne majd szélvédõ csere is de majd azt is megbeszéli a m.felvevõvel !!"
NMLM107021;"2021. 06. 17.";'B2926';"Sikeres hívás, kérdõív kitöltve.";"Sajnos elektromos hálózati hiba volt némi izgalmat okozott .<br />
De pénztáros kolléganõ megoldotta !!<br />
Esetleg erre a rendszerre lehetne egy szünet mentes tápegységet helyezni !!"
NMBO089800;"2021. 06. 17.";'J1763';"Sikeres hívás, kérdõív kitöltve.";"Jelzett egy javítást de még nem hívták,hogy mikor lenne !<br />
"
NMBO089792;"2021. 06. 17.";'K4633';"Sikeres hívás, kérdõív kitöltve.";"Nem a megbeszélt idõpontban fogadták, de tulajdonképpen minden rendben volt!!"
NMBO089774;"2021. 06. 17.";'K0202';"Sikeres hívás, kérdõív kitöltve.";"Sajnos lesújtó a tapasztalata a szerviz munkával kapcsolatban !!<br />
A múltkor is elmondta a negatívokat  senki nem hívta nem történt semmi !  Kifizettek a javításra 1 millió forintot és a fék most is rázza az autót<br />
Nem érti ,hogy én miért telefonálok hisz nem történik semmi !!!!!!"
NMBO089782;"2021. 06. 17.";'K5202';"Sikeres hívás, kérdõív kitöltve.";"A árajánlat amit  mondtak elõzetes az majdnem a duplája volt m.kollégánál !!<br />
A másik megjegyzése az pedig az adatvédelemrõl szól .Az kérte a m.kollega ikszelje ki a lapot   ezt pedig marketinges kérdések voltak"
NMBO089811;"2021. 06. 17.";'K5183';"Sikeres hívás, kérdõív kitöltve.";"Ami neki egy kicsit furcsa volt a szakmai dolgot illetõen, az autó ajtó becsukásnál mindig erõsen pittyeg, dudál és ez az erõs hangot szerette volna, hogy kiiktassák, de azt mondták, hogy nem lehet, pedig ez az a hely ahol az Infinitihez értenek!! Neki nagyon tetszik maga az egész hangulata a szalonnak, figyelve van a belsõ berendezést, nagyon nagyon szuper, viszont a mosdó az nem jó, egy ilyen volumenû szalonban ez nem megfelelõ(mosdó alatti részben nagyon rendezetlen, egyéb nem odaillõ dolgok voltak ott a nõi mosdóban)!!! A kéztörlõknek a minõsége a legolcsóbb, nagyon vékony kéztörlõ és ez nem odaillõ!!! Nem biztos, hogy mindenki tudja mennyi idõvel kell kalkulálni, de nem mondták pontosan, hogy mennyi idõ és egy óra elteltével az ügyfél kérdezett rá, hogy mikor végeznek, de mindegyik kolléga kedves, udvarias. Nagyon tetszik neki, hogy lehet látni a monitoron, hogy éppen melyik autó van soron!!"
NMBO089732;"2021. 06. 17.";'K4185';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.15. óta csak csörög, így elérhetetlen!!"
NMLG030653;"2021. 06. 17.";'B1811';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.15. óta csak csörög, így elérhetetlen!!"
NMLZ114114;"2021. 06. 17.";'P5310';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.15. óta vagy csak csörög, vagy foglalt egész nap, és így elérhetetlen!!"
NMBO089703;"2021. 06. 17.";'K3581';"Sikeres hívás, kérdõív kitöltve.";"Azt sajnálja,hogy nem lehet a LEAF.re vonóhorgot rászerelni mert elveszti a garanciát !! "
NMLZ114411;"2021. 06. 17.";'T2136';"Sikeres hívás, kérdõív kitöltve.";"Elsõ alkalommal amikor ott volt, utána volt valami gondja, de felhívta a munkafelvevõt és teljes mértékben kielégítõ választ, információt kapott!!"
NMBO089558;"2021. 06. 18.";'K3972';"Sikeres hívás, kérdõív kitöltve.";"Csak így tovább !!"
NMBO089549;"2021. 06. 18.";'K4868';"Nem szeretne nyilatkozni!";"Amit kértek azt nem sikerült megcsinálni !!
(egr szelep ad blue ) egyéb. Az alkatrész beszerzés is lassú !  Reméli,hogy a dolgok a jövõben  változnak !!"
NMBO089775;"2021. 06. 18.";'M1205';"Sikeres hívás, kérdõív kitöltve.";"Meg kell jegyezni, hogy ez tragédia, hogy 35 ezer km-nél hátsó féket kell cserélni!! Nagyon korrektek a kollégák, amit mondanak az úgy is van!!"
NMLM107005;"2021. 06. 18.";'M1558';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.15. óta csak csörög, így elérhetetlen!!"
NMBO089686;"2021. 06. 18.";'M0336';"Nem szeretne nyilatkozni!";"Ez az ügyfél 06.15. óta már kétszer kért visszahívást, de minden alkalommal vagy cs.cs., vagy kinyom!!"
NMLG030692;"2021. 06. 18.";'B1503';"Nem szeretne nyilatkozni!";"Kifizette a 20-ezer forintot mindenki nagyon aranyos de nem tudták megmondani mi lehet a hiba !
Ez egy kicsit furcsa de ez van !!"
NMLG030679;"2021. 06. 18.";'E2461';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.17. óta de. és du. is csak csörgött, így elérhetetlen!!"
NMBO089757;"2021. 06. 18.";'K3134';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.17. óta de. és du. is csak csörgött, így elérhetetlen!!"
NMLM107055;"2021. 06. 18.";'B5534';"Sikeres hívás, kérdõív kitöltve.";"Rendben volt minden !!"
NMLG030701;"2021. 06. 18.";'E5194';"Sikeres hívás, kérdõív kitöltve.";"Annyi a megjegyzése, hogy most ez egy 5. éves szerviz volt és pollenszûrõt cserélni kell, és eléggé aranyáron cserélik ezt a dolgot, és ez többszörös emelkedés a tavalyihoz képest!!"
NMLM106864;"2021. 06. 18.";'R1307';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon de. és du. is csak hangposta jelentkezett!!"
NMLM106131;"2021. 06. 18.";'B5895';"Nem szeretne nyilatkozni!";"Itt azért jelöltem be ezt a lehetõséget, mert az ügyfél az elsõ három kérdésemet nem tudta és nem is értékelte számokban, mert azt mondta, hogy ez csak egy garanciális javítás volt!! Egy kicsit lassú volt az ügyintézés!"
NMLZ114053;"2021. 06. 18.";'T0530';"Sikeres hívás, kérdõív kitöltve.";"Nagyon sajnálja,hogy L.Viktória elment a Gablini cégtõl !!"
NMLM107159;"2021. 06. 18.";'R1313';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfél a beszélgetésünk közben elmondta, hogy nagyon elhúzódott ez a dolog, de ezt csak úgy kettõnk között mondta!!"
NMLM107153;"2021. 06. 18.";'I2941';"Sikeres hívás, kérdõív kitöltve.";"A dél-pesti kereskedésben vették meg ezt az autót és egy darabig ott is szervizeltették!! Innen eljöttek, mert nem csak trehány munkát végeztek, hanem át is ba...ák õket és ezért jöttek át ide, és itt mindennel tökéletesen megvannak elégedve!!"
NMBO089863;"2021. 06. 18.";'K5225';"Nem szeretne nyilatkozni!";"Nem lett megjavítva az autó, majd Németországban, mert már ott is vannak!!"
NMLZ114470;"2021. 06. 18.";'P2837';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz!! "
NMLM107095;"2021. 06. 18.";'B6043';"Nem szeretne nyilatkozni!";"Szervizvezetõnk telefonszáma az M3(Erdélyi János)!!"
NMLZ114288;"2021. 06. 18.";'Q9865';"Nem szeretne nyilatkozni!";"Ez az ügyfél 06.15. óta kétszer kért már visszahívást, de mindig csak csörgött!!"
NMBO089673;"2021. 06. 18.";'K4393';"Nem szeretne nyilatkozni!";"Ez az ügyfél 06.15-re kért visszahívást, de azóta csak csörög, így elérhetetlen!!"
NMLZ114297;"2021. 06. 18.";'88438';"Nem szeretne nyilatkozni!";"Sajnos a szervizzel nem elégedett a múltkor is szervizes kolléga nagyon kioktató volt vele. Tegnap is hívták a szervizbõl,hogy megfejtettek valami alvázszámot ezért volt félreértés !!"
NMLZ114057;"2021. 06. 18.";'B1357';"Sikeres hívás, kérdõív kitöltve.";"Az alkatrész beszerzés kicsit lassú !!"
NMLZ114021;"2021. 06. 18.";'B2593';"Nem szeretne nyilatkozni!";"A felesége járt bent de most nem tud mit mondani !!"
NMLM107096;"2021. 06. 18.";'B6045';"Sikeres hívás, kérdõív kitöltve.";"Elõször jártak itt nálunk és teljesen megvoltak elégedve!!"
NMLZ113909;"2021. 06. 18.";'T2278';"Sikeres hívás, kérdõív kitöltve.";"Rosszul irták a nevét mert dr.<br />
Som László Sándor ezt kéri,hogy javítsák ki !!<br />
A többi rendben volt ."
NMLM106939;"2021. 06. 18.";'97682';"Sikeres hívás, kérdõív kitöltve.";"Sajnálja, hogy a Vass Zoltán már Kia autókat értékesít, mert nagyon jó volt vele a kapcsolata!!!"
