Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLG028096;"2020. 09. 22.";'C0934';"Sikeres hívás, kérdõív kitöltve.";"Volt egy kis technikai nehézség, de ennek ellenére rendben volt!!"
NMLG027934;"2020. 09. 22.";'E6257';"Nem szeretne nyilatkozni!";"Visszahívtam a megbeszélt idõben, de kinyomott!"
NMLZ109053;"2020. 09. 22.";'T0254';"Sikeres hívás, kérdõív kitöltve.";"Nem lehetett bankkártyával fizetni, mert 300ezer forint felett volt az összeg! Errõl és a várható összegrõl bõvebben kellene tájékoztatni az ügyfelet!!"
NMLZ109064;"2020. 09. 22.";'T0360';"Sikeres hívás, kérdõív kitöltve.";"Még vár importõri engedélyt alkatrészre!!"
NMBO084723;"2020. 09. 22.";'K0177';"Nem szeretne nyilatkozni!";"A javítás még folyamatban, utána értékel!%!"
NMLZ109098;"2020. 09. 22.";'T0313';"Sikeres hívás, kérdõív kitöltve.";"A kommunikációban javulhatna a szerviz!!!"
NMLM100229;"2020. 09. 22.";'B3761';"Sikeres hívás, kérdõív kitöltve.";"A határidõ nagyon hosszú volt a frissítés miatt!!"
NMBO084756;"2020. 09. 22.";'K0066';"Nem szeretne nyilatkozni!";"Már kitöltötte az email-es kérdõívet és ott leírta a panaszait!! Senki nem hívta, hogy ezt szóban is elmondhassa!! Kéri, hogy a szervizvezetõ hívja fel!!"
NMLM100057;"2020. 09. 22.";'B4166';"Nem szeretne nyilatkozni!";"Amennyiben lesz ideje majd kitölti az email-ben kapott kérdõívet!!"
NMLZ109254;"2020. 09. 22.";'T0705';"Nem szeretne nyilatkozni!";"Ahogy eljött a szervizbõl már nem volt jó valami féket kitörtek!!"
NMBO084773;"2020. 09. 22.";'S0241';"Sikeres hívás, kérdõív kitöltve.";"A fékhez nem volt alkatrész pedig egy hét volt rá megrendelni!"
NMBO084407;"2020. 09. 22.";'P5671';"Sikeres hívás, kérdõív kitöltve.";"Egy apró megjegyzés, hogy az átadás lehetett volna egy kicsit gyorsabb!!"
NMLM100358;"2020. 09. 23.";'R0919';"Sikeres hívás, kérdõív kitöltve.";"Nem kommunikálnak vele idõben, a szolgáltatás nem volt tökéletes ügyfelekre jobban oda kellene figyelni!"
NMLM100388;"2020. 09. 23.";'B5154';"Sikeres hívás, kérdõív kitöltve.";"Nagyon furcsának találja, hogy nem kapott semmilyen papírt az állapotfelmérésrõl, és az ajánlott javításról illetve az összegrõl sem!!"
NMLG028111;"2020. 09. 23.";'A8826';"Nem szeretne nyilatkozni!";DOLGOZÓNK!!!!
NMLM099459;"2020. 09. 23.";'B5031';"Sikeres hívás, kérdõív kitöltve.";"Az elõzetesen megbeszélt idõhöz képest(30-40 perc) két órát tartott a munka!!"
NMLG028045;"2020. 09. 23.";'E6274';"Sikeres hívás, kérdõív kitöltve.";"Világit a légzsák lámpa, lehet hogy megy vissza!!"
NMLZ109248;"2020. 09. 23.";'T0704';"Sikeres hívás, kérdõív kitöltve.";"Az akkumulátor kapcsán volt egy kérdése, de a papíron az állapotáról nem kapott teljes körû tájékoztatást!!!"
NMLZ108703;"2020. 09. 23.";'B3099';"Sikeres hívás, kérdõív kitöltve.";"Rendben voltak a dolgok, de még alkatrészre várj jön majd vissza, ha megérkeznek az alkatrészek!!"
NMLM097796;"2020. 09. 23.";'B2790';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy már kitöltötte az emailes kérdõívet!!!"
NMLM100219;"2020. 09. 23.";'98632';"Nem szeretne nyilatkozni!";"Ez a telefonszám már 09.21. óta csak csörög, így elérhetetlen!!"
NMBO084716;"2020. 09. 23.";'J8109';"Nem szeretne nyilatkozni!";"Ez a telefonszám szintén 09.21. óta csak csörög, így elérhetetlen!!"
NMLM100275;"2020. 09. 24.";'S0668';"Nem szeretne nyilatkozni!";DOLGOZÓNK!!!
NMLZ108945;"2020. 09. 24.";'T0118';"Nem szeretne nyilatkozni!";"Az 1. mobilon azt úr ezt az autót már három éve eladta! A 2. mobilszám pedig 09.22. óta csak csörög így elérhetetlen!!!"
NMLM096779;"2020. 09. 24.";'B4615';"Sikeres hívás, kérdõív kitöltve.";"A határidõben jelentõs volt a csúszás, egy órát mondtak és négy óra lett belõle!!!"
NMLZ109036;"2020. 09. 24.";'Q2991';"Sikeres hívás, kérdõív kitöltve.";"A kerékõrre kapott árajánlatot - 10 ezer forint -! A pénztárnál azonban a felesége 22 ezer forintot fizetett érte, és ez azért kicsit furcsa volt!!"
NMLZ108699;"2020. 09. 24.";'19394';"Nem szeretne nyilatkozni!";"Az úr azt mondta, hogy Õ februárban járt a szervizben nálunk, azóta nem!!!"
NMBO084777;"2020. 09. 24.";'S0231';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.22. óta csak csörög, így elérhetetlen!!!"
NMBO084717;"2020. 09. 24.";'A0977';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.22. óta folyamatosan csak foglalt jelzést ad, így elérhetetlen!!"
NMLM100252;"2020. 09. 24.";'27772';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.22. óta csak csörög, ígyelérhetetlen!"
NMLM100384;"2020. 09. 25.";'H2002';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!!!!"
NMBO084847;"2020. 09. 25.";'M1241';"Sikeres hívás, kérdõív kitöltve.";"Nagyon sokáig tartott az szerviz, öt órán keresztül!!!!"
NMLM099554;"2020. 09. 25.";'B5015';"Nem szeretne nyilatkozni!";"Nem tud még értékelést adni számszerûleg, nagyon sokat kellett várni az alkatrészre, hogy megjöjjön!! Aztán rossz alkatrész hoztak!!! Sokáig tartott az egész!!!"
NMLM100362;"2020. 09. 25.";'M1488';"Nem szeretne nyilatkozni!";"Értékelni számokban nem szeretne! 7.30-ra mentek és 11 óra 20 perckor hozták el, ez hosszú idõ volt!! Teljes mértékben nem oldódott meg még ez a javítás!! Nem  elégedett ezzel a garanciális ügyintézéssel kapcsolatban!! Az árak viszont emelkedtek, viszont "
NMLG028135;"2020. 09. 25.";'C0983';"Sikeres hívás, kérdõív kitöltve.";"Gyorsan fogadták!!"
NMLG028136;"2020. 09. 25.";'C1027';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.23. óta ""nem elérhetõ""!!"
NMLG028115;"2020. 09. 25.";'E6291';"Nem szeretne nyilatkozni!";"Vissza kellett vinni az autót újból a szervizben van!!"
NMLZ109221;"2020. 09. 25.";'P5909';"Nem szeretne nyilatkozni!";"Az ügyfél azt mondta nem ér rá, és letette a telefont!!"
NMLZ109268;"2020. 09. 25.";'21279';"Nem szeretne nyilatkozni!";"Az autót viszi vissza a jövõ héten, utána beszéljünk!!!"
NMLM099652;"2020. 09. 25.";'B5048';"Nem szeretne nyilatkozni!";"A szervizzel elégedett, de azzal nem hogy az alkatrészre egy hónapot várt! Sajnos tiszta porosan kapta vissza az autóját!!!"
NMBO084778;"2020. 09. 25.";'K3511';"Nem szeretne nyilatkozni!";"Sajnos az autóval több probléma is van! A jövõ héten megy vissza, és kéri hogy a szervizvezetõ hallgassa meg, mert több gond is van az autóval!!"
NMBO084863;"2020. 09. 25.";'K1274';"Nem szeretne nyilatkozni!";"A javítás folyamatban van majd utána beszéljünk!!"
NMBO084837;"2020. 09. 25.";'K2242';"Nem szeretne nyilatkozni!";"A férjjel beszéltem a megadott idõpontban, de akart értékelni!!"
