Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM095363;"2020. 03. 02.";'A6217';"Sikeres hívás, kérdõív kitöltve.";"Szeretné jelezni, hogy amit kap sms-t abban a dátum szerepel, hogy mikor menjen csak az nem, hogy hány órakor!!!!"
NMLZ104828;"2020. 03. 02.";'P9312';"Nem szeretne nyilatkozni!";"Nem szeretne most értékelni, majd máskor igen!!"
NMLZ099885;"2020. 03. 02.";'K2118';"Nem szeretne nyilatkozni!";"Az autó majd csak a jövõ héten veszik át!!"
NMLZ104106;"2020. 03. 02.";'K0111';"Nem szeretne nyilatkozni!";"Az autó kb. négy hónapot töltött nálunk! Sajnos jót nem tud mondani! Az alkatrészre sokat kellett várni! Az a kolléga sincs már! Valószínû hogy megy vissza az autó, mert nem lett tökéletes a munka!!"
NMLZ104329;"2020. 03. 02.";'I4719';"Sikeres hívás, kérdõív kitöltve.";"A határidõben volt csúszás(alkatrész, m.felvevõ kilépett), de a munkánkkal elégedett volt!!!"
NMLZ104520;"2020. 03. 03.";'Q1955';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon a kapcsolattartó hölgy jelentkezik, nem Õ jár az autójával hanem a kollégája!!!"
NMBO081053;"2020. 03. 03.";'M0815';"Sikeres hívás, kérdõív kitöltve.";"Már négy éve jár hozzánk, és mindig kedvesek voltak stb. és nem volt probléma!! 28 ezer km van benne, miért kellett féktárcsát kell cserélni és fizetett 240 ezer forintot!!"
NMLZ104065;"2020. 03. 03.";'M1398';"Nem szeretne nyilatkozni!";"Nem egy makulátlan autót kapott vissza a javítás után, de ki lesz majd javítva a legközelebbi alkalommal (ezt mondták)!!"
NMLM095344;"2020. 03. 03.";'B4532';"Sikeres hívás, kérdõív kitöltve.";"A hölgy visszahívott magyarul nem beszél! Én a csekély angol tudásommal azt kérdeztem, hogy a szervizzel minden rendben volt-e, azt mondta igen, és én írtam be a 10-es értékelést, mivel a rendszer nem küldi akkor el!!!"
NMBO080373;"2020. 03. 03.";'M1489';"Sikeres hívás, kérdõív kitöltve.";"Szélvédõcsere és ajtócsere is volt! A szélvédõ cserénél nem figyeltek oda és nagyon csúnyán rakták vissza a hologramos matricát!! Erre jobban figyelhettek volna!!!"
NMLZ104286;"2020. 03. 03.";'R0715';"Sikeres hívás, kérdõív kitöltve.";"Hiányolta az átadás ill. javítás után a belsõ pipere-takarítást(a casco javításoknál ez szerepel)!!!"
NMLM095368;"2020. 03. 03.";'S3656';"Sikeres hívás, kérdõív kitöltve.";"A számlán szereplõ végösszeget aránytalanul  magasnak tartotta, és úgy gondolja, hogy a következõ szervizt már nem itt fogja elvégeztetni!!"
NMLZ104910;"2020. 03. 03.";'60879';"Nem szeretne nyilatkozni!";"Néhai dolgozónk felesége!!"
NMLZ104977;"2020. 03. 03.";'88468';"Nem szeretne nyilatkozni!";DOLGOZÓNK!!!
NMBO080594;"2020. 03. 03.";'M1022';"Sikeres hívás, kérdõív kitöltve.";"Az elsõ kérdésre a feleség adta az 5-ös értékelést, utána átadta a férjének és tovább Õ értékelt!"
NMBO080129;"2020. 03. 03.";'M1256';"Sikeres hívás, kérdõív kitöltve.";"Garanciális javítás miatt fog miatt visszamenni!"
NMLZ105106;"2020. 03. 03.";'S6945';"Sikeres hívás, kérdõív kitöltve.";"Maximálisan elégedett, vissza fog térni még máskor is!!!"
NMLM095243;"2020. 03. 03.";'B2991';"Nem szeretne nyilatkozni!";"Ez a telefonszám  02.27. óta folyamatosan csak foglaltat jelez!"
NMBO080981;"2020. 03. 03.";'S2571';"Nem szeretne nyilatkozni!";"Sok autójuk van, és mindig rendben van minden!"
NMBO081070;"2020. 03. 03.";'S0356';"Nem szeretne nyilatkozni!";"Az elsõ mobilszámon az úr elmondta, hogy a fõnöke járt bent a szervizben(2.mobilszám az folyton foglalt), de Õ most két hétig külföldön van, és nem tud nyilatkozni!"
NMBO080284;"2020. 03. 03.";'S0208';"Nem szeretne nyilatkozni!";"Az emailban érkezõs kérdõívet már ma reggel kitöltötte!!!"
NMBO080289;"2020. 03. 03.";'S0015';"Nem szeretne nyilatkozni!";"Már kitöltötte az emailban érkezõ kérdéseket!!!"
NMBO080194;"2020. 03. 03.";'K3561';"Nem szeretne nyilatkozni!";"A szerviz munkájával, kollégákkal maximálisan elégedett!! Viszont azzal nem, hogy ezzel a problémával már a hatodik alkalommal jár nálunk!!!!"
NMLZ104636;"2020. 03. 03.";'S6533';"Nem szeretne nyilatkozni!";"Azt szeretné mondani, hogy a javítás megtörtént csak a szervizben ismét neki mentek az autónak és a jövõ héten kedden viszi vissza, és utána szeretne csak értékelni!!!"
NMLZ102797;"2020. 03. 03.";'S5020';"Nem szeretne nyilatkozni!";"Sajnos azért nem szeretné a munkánkat értékelni, mert úgy érzi, hogy nagyon lehúzás szaga volt itt a javításnak!! Adtak ajánlatot 410 ezer forintról aztán ment a huza-vona és a végén 150 ezer forintban állt meg a javítás!!!"
NMLZ105113;"2020. 03. 03.";'S5020';"Nem szeretne nyilatkozni!";"Sajnos azért nem szeretné a munkánkat értékelni, mert úgy érzi, hogy nagyon lehúzás szaga volt itt a javításnak!! Adtak ajánlatot 410 ezer forintról aztán ment a huza-vona és a végén 150 ezer forintban állt meg a javítás!!!"
NMLM095300;"2020. 03. 03.";'B0518';"Sikeres hívás, kérdõív kitöltve.";"Az autón volt egy horpadás amit nem tudtak megcsinálni, és ebben szeretné a szerviz segítségét kérni!! A garancia lejárta elõtt jó lett volna, ha kap egy sms-t, mert szívesen hosszabbított volna, de semmilyen értesítés errõl nem jött!!"
NMLM093417;"2020. 03. 03.";'J6860';"Sikeres hívás, kérdõív kitöltve.";"Annyit jelezne, hogy az autó már rég elkészült és senki nem szólt neki!! Másfél órát vár feleslegesen!!!"
NMBO081065;"2020. 03. 03.";'I0879';"Nem szeretne nyilatkozni!";"Az emailben érkezõ kérdéseket már kitöltötte! Annyi lenne a kérdése, hogy az assistance szolgáltatás az nem jár?? Erre szeretne valakitõl választ kapni!!!"
NMLZ102680;"2020. 03. 03.";'A6324';"Sikeres hívás, kérdõív kitöltve.";"Minden rendben volt csak annyi, hogy rossz lökhárító érkezett, de ez nem a szerviz hibája!!"
NMLZ100593;"2020. 03. 03.";'K1731';"Nem szeretne nyilatkozni!";"Ez a munka augusztusban kezdõdött és novemberben lett kész! A Gablini cégnél nagyon elvannak csúszva az adatok, ha én márciusban hívom és kérdezem, hogy hogyan van megelégedve!? Eléggé hiteltelennek tûnik számára ez az egész!! Amúgy szeretné jelezni, hogy"
NMBO081080;"2020. 03. 03.";'J9951';"Nem szeretne nyilatkozni!";"Ezt az autót Berkes Zoltán használja, de nem tudott telefonszámot adni!!!"
NMBO081098;"2020. 03. 03.";'K0423';"Sikeres hívás, kérdõív kitöltve.";"Az elõzetesen mondott javítási összeg 15 ezer forinttal lett több"
NMLZ104314;"2020. 03. 03.";'S6222';"Sikeres hívás, kérdõív kitöltve.";"Sajnos a javítás elég sokáig tartott, egy hónapot várt az alkatrészre!!!"
NMLZ105086;"2020. 03. 04.";'S6967';"Sikeres hívás, kérdõív kitöltve.";"Árajánlatot kért, de nagyon magasnak és soknak ítélte meg az árat!! Tehát nem volt még plusz munkavégzés!!! Kint dolgozik Ausztriában, de még így is sok és nagyon drága a szerviz!!!"
NMLM095324;"2020. 03. 04.";'51988';"Sikeres hívás, kérdõív kitöltve.";"Ugyanazzal a problémával többször vissza kell mennie, ezzel nem elégedett!"
NMLM095317;"2020. 03. 04.";'A7636';"Nem szeretne nyilatkozni!";"Itt az elsõ mobilszám nem jó, mert az úr csak bejelentette az autót! A progressben találtam egy másik számot azon beszéltem a hölggyel! Sajnos csalódott a szervizben, olyan maga összeg kerekedett ki a javítás kapcsán, amit nagyon megbánt!!!"
NMBO081015;"2020. 03. 04.";'J3020';"Nem szeretne nyilatkozni!";"Nem szeretne kérdõívekre válaszolni, ennyi!!!"
NMBO080875;"2020. 03. 04.";'J7822';"Sikeres hívás, kérdõív kitöltve.";"Az az észrevétele, hogy a két munkafelvevõ között, - egy idõsebb úr ill. egy kolléganõ -  nincs meg az összhang!!!"
NMBO079233;"2020. 03. 04.";'J9355';"Sikeres hívás, kérdõív kitöltve.";"A hölgy elmondta, hogy motorcsere kapcsán már februárban is beszéltünk!!!"
NMBO079252;"2020. 03. 04.";'K1866';"Sikeres hívás, kérdõív kitöltve.";"A helyzet sajnos nem változott, az neki nem elég, hogy azt mondja a szerviz, hogy konstrukciós hiba, zajos a váltó!! Az újabb autóknál már nem ez a váltó van!! Ez neki elfogadhatatlan magyarázat!!!"
NMBO077334;"2020. 03. 04.";'K2205';"Sikeres hívás, kérdõív kitöltve.";"Ami itt a Gablini szervizben történik az felháborító! Pethõ úr mindenrõl tud, akár szerviz, akár értékesítés, idióta társulat!!! Valószínû, hogy jogi út lesz az biztos!! Az importõr sem válaszol az anyagi kiesésével kapcsolatban!!!"
NMBO080620;"2020. 03. 04.";'K4063';"Sikeres hívás, kérdõív kitöltve.";"Nagyon sokat kellett várni az alkatrészre!!!"
NMBO079486;"2020. 03. 04.";'K4085';"Sikeres hívás, kérdõív kitöltve.";"Annak örül, hogy végre sikerült a rendszerünkben az autó adatait végre átírni, mert folyamatosan régi tulajdonost hívtuk és ez már neki volt kellemetlen!!!"
NMLZ104038;"2020. 03. 04.";'A4420';"Sikeres hívás, kérdõív kitöltve.";"Alkatrész hiányra hivatkoztak, szó volt után-gyártottról is! A végén mégis lett megoldás, de eléggé körülményesen jutott el a javítás a célba!!! "
NMLZ103637;"2020. 03. 04.";'A4420';"Sikeres hívás, kérdõív kitöltve.";"Alkatrész hiányra hivatkoztak, szó volt után-gyártottról is! A végén mégis lett megoldás, de eléggé körülményesen jutott el a javítás a célba!!! "
NMLZ101803;"2020. 03. 04.";'K0941';"Sikeres hívás, kérdõív kitöltve.";"Az autóra egy éve vár, hogy kész legyen! Azóta öt ember intézte az ügyét és minden papír elveszett! Azt nem érti, hogy ezek alapján a Gablini cég, hogy tud még mûködni! Borzasztóan negatív a tapasztalata!!!"
NMLZ105203;"2020. 03. 04.";'P8182';"Sikeres hívás, kérdõív kitöltve.";"Vásárolt karbantartási csomagot és ezt a kolléga nem látta ebbõl adódott egy pici félreértés, de megoldódott!!!"
NMLZ098748;"2020. 03. 04.";'P8871';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nagyon nem elégedett!! Sem a szerviz munkájával, sem a munka minõséggel, az egész folyamattal, teljes káosz!! Amivel elégedett volt az az autó vásárlásnál az értékesítõ kollégával, minden úgy volt ahogyan megbeszélték!! A szerviz részérõl is ezt várta volna, de nagyot csalódott pedig több milliós autóról beszélünk!!!"
NMLZ103464;"2020. 03. 04.";'Q2262';"Sikeres hívás, kérdõív kitöltve.";"Az alkatrészre nagyon sokat kellett várni! Jelezné, hogy a tájékoztatás telefonon a szerviz részérõl nem volt kellõ és alapos!! Mindig Õ érdeklõdött, hogy mi újság!!!"
NMLM095495;"2020. 03. 05.";'A7483';"Sikeres hívás, kérdõív kitöltve.";"Kicsit hosszabb ideig tartott, mint ahogy a munkafelvevõ mondta!!!"
NMLM095427;"2020. 03. 05.";'R0422';"Nem szeretne nyilatkozni!";"Hölggyel beszéltem, és azt mondta, hogy most dolgozik, nem tudja mikor lesz alkalmas!!!"
NMLG026465;"2020. 03. 05.";'E1740';"Sikeres hívás, kérdõív kitöltve.";"Kicsit drága a szerviz!!!"
NMLZ105237;"2020. 03. 05.";'S3912';"Sikeres hívás, kérdõív kitöltve.";"Odavitték 10 órára az autót és ott ültek 6 órán keresztül, mert nem volt alkatrész!! Részletes tájékoztatót nem kapott, a kommunikáció nem egészen jól mûködik, de szervizvezetõvel megbeszélték!!! A tájékoztatás arról nem volt megfelelõ, hogy garanciába megy vagy sem!! Elmondta, hogy ez már nem elõször fordult elõ, hogy ilyen sokat kellett várnia!! (Itt a feleséggel beszéltem!!)"
NMLZ101445;"2020. 03. 05.";'E0419';"Nem szeretne nyilatkozni!";"Tegnap hozta el az autót, és megy vissza mert nem elégedett a javítással!!!"
NMLZ104850;"2020. 03. 05.";'A8138';"Sikeres hívás, kérdõív kitöltve.";"A zugló szerviz területén sajnos nem lehet közlekedni!!!"
NMLZ105187;"2020. 03. 05.";'P6540';"Nem szeretne nyilatkozni!";"A javítás még folyamatban van(kormánymû csere)!"
NMLZ103634;"2020. 03. 05.";'P8372';"Nem szeretne nyilatkozni!";"Az autó még jelenleg nálunk van javításon, az eddigi tapasztalatokat nagyon rosszra értékelné, de várjunk mit csinál a szerviz!!!"
NMLZ104261;"2020. 03. 05.";'P8958';"Nem szeretne nyilatkozni!";"Az ügyféllel ugyanezzel a hibaleírással kapcsolatban már beszéltünk, de nem akart értékelni és nyilatkozni!!!"
NMLZ104984;"2020. 03. 05.";'P8372';"Nem szeretne nyilatkozni!";"Az autó jelenleg is nálunk van javításon! Az eddigi tapasztalatokat nagyon rosszra értékelné, de várjunk mit csinál a szerviz!"
NMLZ102986;"2020. 03. 05.";'S5164';"Nem szeretne nyilatkozni!";"Az autzó még mindig nem lett átadva!! Hat hónapja várja a pillanatot, már nagyon mérges!! Most azt mondják, hogy valami hiányzik és erre kell várni!!!!"
NMLZ104549;"2020. 03. 05.";'J9951';"Nem szeretne nyilatkozni!";"Beszéltem egy úrral és elmondta, hogy ezt az autót Berkes Zoltán használja, de telefonszámot nem tudott adni!!!!"
NMLZ103219;"2020. 03. 05.";'B2724';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 03.02.óta csak hangposta jelentkezik, így elérhetetlen!!"
