Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ106237;"2020. 04. 28.";'00633';"Nem szeretne nyilatkozni!";"Itt csak garancia hosszabbítás volt, és rendben volt, ennyi!!!!"
NMBO081952;"2020. 04. 28.";'K3639';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magas árakon dolgozunk!! Ez a jövõt illetõen elriaszthatja az ügyfeleket!!!"
NMLM096453;"2020. 04. 28.";'B3127';"Sikeres hívás, kérdõív kitöltve.";"Szeretné jelezni, hogy a karbantartási csomag nincs a gépben feltüntetve! Bár most nem kellett fizetni csak egy észrevétel volt!!!"
NMLZ106355;"2020. 04. 29.";'S7752';"Nem szeretne nyilatkozni!";"Már nagyon sokszor írtam, hogy külföldi telefonszám hívását az IP telefon nem engedélyezi! Amennyiben lehetséges a jövõben kérjetek jó telefonszámot!!!!"
NMLZ106284;"2020. 04. 29.";'13720';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz!!!"
NMLM096612;"2020. 04. 29.";'A8138';"Sikeres hívás, kérdõív kitöltve.";"Annyit mondana, hogy az autó 5 órát volt ott és ezt azért kifogásolja! A vizsga miért tartott eddig azt nem tudja?!"
NMBO082009;"2020. 04. 29.";'K2864';"Nem szeretne nyilatkozni!";"Nem szeretne értékelni!!"
NMBO082011;"2020. 04. 29.";'K1711';"Sikeres hívás, kérdõív kitöltve.";"Szeretné jelezni, hogy munkafelvevõn se maszk, se kesztyû, és ott szaladgálnak az emberek ezek nélkül, és ez nagyon elszomorította!!!"
NMBO081437;"2020. 04. 29.";'K0982';"Sikeres hívás, kérdõív kitöltve.";"Azzal nem elégedett, hogy az alkatrészre másfél hónapot kell várni!!! Amikor az ember nem kevés pénzért vesz egy drága autót, akkor ezt senki nem mondja, hogy viszont alig van alkatrész az autóhoz!!! A csereautó megszûnt, és ez így nem lesz jó a jövõben!!!"
NMLM096540;"2020. 04. 29.";'A8586';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magasak az árak!!!"
NMLM096635;"2020. 04. 30.";'A9889';"Nem szeretne nyilatkozni!";"Ez a telefonszám Viszt Péter dolgozónk mobilszáma!!!"
NMBO082099;"2020. 04. 30.";'M0836';"Nem szeretne nyilatkozni!";"Õket szigorúan tilos hívni!!!"
NMLM096583;"2020. 04. 30.";'M1406';"Sikeres hívás, kérdõív kitöltve.";"Nem telefonálták, hogy az autó kész van, de Õ neki indult, de azért jólesett volna, ha telefonon értesítik!!!"
NMBO082086;"2020. 04. 30.";'C0570';"Sikeres hívás, kérdõív kitöltve.";"Aki Õ elõtte volt ügyfél miatta kellett egy kicsit sokat várnia!!!"
NMLG026852;"2020. 04. 30.";'E6099';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésre azért adott 1-es értékelést, mert nagyon messze lakik ehhez a szervizhez!!!"
NMLG026851;"2020. 04. 30.";'E2699';"Nem szeretne nyilatkozni!";"""A hívott szám az elõfizetõ kérésére nem kapcsolható!"""
NMBO082087;"2020. 04. 30.";'K3902';"Sikeres hívás, kérdõív kitöltve.";"Amennyiben van egy olyan szolgáltatás, hogy fékhatás mérés és fizetett miért nem kapott semmilyen dokumentum ennek az eredményérõl??!!"
NMLM096464;"2020. 04. 30.";'66235';"Nem szeretne nyilatkozni!";"Itt csak garancia  vásárlása volt, munkavégzés nem!!!"
NMLM096679;"2020. 04. 30.";'97786';"Sikeres hívás, kérdõív kitöltve.";"Annyit szeretne jelezni, hogy az autó nem lett lemosva, mert azt mondták nincs rá kapacitás és ezért picit szomorú volt! A kerék átszerelés sokáig két órán át tartott!!!"
NMLM096580;"2020. 04. 30.";'A4664';"Sikeres hívás, kérdõív kitöltve.";"Az új sorompó rendszer nem lett valami tökéletes, jobb volt a régi!!!!"
NMLZ106338;"2020. 04. 30.";'Q0461';"Sikeres hívás, kérdõív kitöltve.";"A kerék átszerelés a duplája lett és ez nagyon magas ár!!"
NMLZ106319;"2020. 04. 30.";'P5052';"Sikeres hívás, kérdõív kitöltve.";"Sajnos kicsit csalódott, mert amiért bement a szervizbe azt nem tudták megcsinálni!! A gumi átszerelésnél a jeladót megsértettük és nincs raktáron alkatrész!! Azt mondták, hogy majd valamikor!!!!"
