Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM103575;"2021. 01. 29.";'B5579';"Sikeres hívás, kérdõív kitöltve.";"Amikor felvették a munkát, kérte hogy ellenõrizzék a keréknyomás visszajelzõt, de hazafelé ismét kiírt egy hibaüzenetet!! Az probléma, hogy más adta át az autót és nem tudta megmondani, hogy megnézték-e ezt a problémát!! Az a problémája, hogy megint vissza kell mennie a szervizbe!!"
NMLM103233;"2021. 01. 29.";'A9827';"Nem szeretne nyilatkozni!";"Bevitték pénteken az autót és kedd délutánig nem nézték meg, ettõl eltekintve alapvetõen elégedett!! Mivel nem látja az átfutási idõket, és ezért nem maximálisan elégedett!! Kolléga különben szívélyes volt, semmi negatív dolgot nem tud jelezni!!"
NMLM103477;"2021. 01. 29.";'B4625';"Sikeres hívás, kérdõív kitöltve.";"Õrült drága a szerviz!! Úgy hiszi, hogy el is fogja felejteni a Gablinit!!"
NMLM103520;"2021. 01. 29.";'M1524';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon csak hangposta jelentkezett 01.28. óta!!"
NMLZ110985;"2021. 01. 29.";'A9221';"Nem szeretne nyilatkozni!";"Ezt az autót már decemberben eladták, már nem a cég tulajdona"
NMBO087216;"2021. 01. 29.";'S0074';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magasak az árak!!"
NMLZ111027;"2021. 01. 29.";'B1777';"Sikeres hívás, kérdõív kitöltve.";"Kicsit elhúzódott a javítás, és neki kellett érdeklõdni, munkafelvevõ nem telefonált, nem tájékoztatott!!"
NMLZ111589;"2021. 01. 29.";'B1777';"Sikeres hívás, kérdõív kitöltve.";"Kicsit elhúzódott a javítás, és neki kellett érdeklõdni, munkafelvevõ nem telefonált, nem tájékoztatott!!"
NMBO087233;"2021. 01. 29.";'K4042';"Sikeres hívás, kérdõív kitöltve.";"Azt jelezné, hogy jó lenne ha a jövõben lenne szerviz-csereautó!!!"
NMBO087227;"2021. 01. 29.";'K4928';"Sikeres hívás, kérdõív kitöltve.";"Annyit jelezne, hogy egy garanciális munka még folyamatban van!!"
NMLZ111006;"2021. 01. 29.";'S7329';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett!! Fõleg azért, mert nem tájékoztatják, nincs raktáron akkumulátor és beszállítóra hivatkoznak!! Írt e-mailt a szervizvezetõnek és nem is válaszolt!!!"
NMLZ111696;"2021. 01. 29.";'T1975';"Sikeres hívás, kérdõív kitöltve.";"Szeretné jelezni, hogy a határidõben csúszás volt, a tájékoztatás nem volt teljes-körû!! Kért szervizre árajánlatot, és a kolléga nem volt nagyon együttmûködõ!!!"
NMLM102883;"2021. 01. 29.";'B5509';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 01.27. óta csak hangposta jelentkezett, így elérhetetlen!!"
