Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM105569;"2021. 04. 22.";'R1270';"Sikeres hívás, kérdõív kitöltve.";"Hosszú volt a várakozási idõ, nem is szóltak, hogy tovább fog tartani, és ez három óra hosszáig tartott!!"
NMBO088023;"2021. 04. 22.";'P9274';"Nem szeretne nyilatkozni!";"A 2. mobilon beszéltem, mert a kolléga aki bent járt(1.mobil) szabin van, de visszajelzés nem érkezett, hogy valami gond lett volna!!!"
NMLZ113228;"2021. 04. 22.";'S3920';"Nem szeretne nyilatkozni!";"Itt csak szállítás volt munkavégzés nem, de minden rendben volt, sõt azóta már alkatrészt is rendeltek tõlünk!!!"
NMLG030004;"2021. 04. 22.";'E6565';"Sikeres hívás, kérdõív kitöltve.";"Visszahívást vár a rádiókód miatt!!"
NMBO088497;"2021. 04. 22.";'J2515';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfél elmondta, hogy megváltozott a következõre az email címe: navratil.zoltan@gmail.com!! Kijavítottam a Progressben is, de nem tudom, hogy megjegyzi-e!?"
NMBO088609;"2021. 04. 22.";'K5089';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfél ezt mondta: Az Ágnestõl vár még visszahívást, reménykedik!!"
NMBO088611;"2021. 04. 22.";'P7150';"Sikeres hívás, kérdõív kitöltve.";"Az email-es kérdõívnél vannak olyan kérdések, amelyek nem relevánsak, és ezért nem töltötte ki!!"
NMLZ111516;"2021. 04. 22.";'K3774';"Sikeres hívás, kérdõív kitöltve.";"A határidõben jelentõs csúszás volt, és a szerviz és a munka minõsége sem lett tökéletes!! Az autót nálunk vásárolta és vett hozzá rolót, aminek a csavarjai kiestek,de ezt már elõzõleg is jelezte, de nem csináltak vele semmit!!"
NMLZ113086;"2021. 04. 22.";'K3774';"Sikeres hívás, kérdõív kitöltve.";"A határidõben jelentõs csúszás volt, és a szerviz és a munka minõsége sem lett tökéletes!! Az autót nálunk vásárolta és vett hozzá rolót, aminek a csavarjai kiestek,de ezt már elõzõleg is jelezte, de nem csináltak vele semmit!!"
NMLG029935;"2021. 04. 22.";'E6566';"Nem szeretne nyilatkozni!";"Itt mindkét telefonszám átmenetileg ki van kapcsolva a forgalomból!!"
NMLZ113296;"2021. 04. 22.";'28244';"Sikeres hívás, kérdõív kitöltve.";"A éves szerviz költségét magasnak találja (100ezer forint volt) Kedvesek és udvariasak voltak a kollégák!!"
NMLZ112909;"2021. 04. 22.";'T2074';"Sikeres hívás, kérdõív kitöltve.";"Maximálisan elégedett volt, majd még jelentkezni fog!!!"
NMLM105545;"2021. 04. 22.";'R0236';"Sikeres hívás, kérdõív kitöltve.";"Megbeszélés szerint történt minden, habár nem olcsó a szerviz!!"
NMLM105574;"2021. 04. 22.";'B5407';"Sikeres hívás, kérdõív kitöltve.";"Az átszerelés másfél óráig tartott, és ez nagyon hosszú! Hívni fogja a munkafelvevõt, mert lenne kérdése hozzá!!"
NMBO088177;"2021. 04. 22.";'27003';"Nem szeretne nyilatkozni!";"Sajnos nem teljesen elégedett! Ez az ügy december 01. óta húzódik, most kapta meg az alkatrész!!!!"
NMLZ113133;"2021. 04. 22.";'B1055';"Nem szeretne nyilatkozni!";"Ez a telefonszám 04.19. óta csak csörög, így elérhetetlen!!"
NMLZ113199;"2021. 04. 22.";'T0833';"Sikeres hívás, kérdõív kitöltve.";"Itt JUHÁSZ ATTILA ügyféllel beszéltem, mert már féléve az Övé az autó, és nem Földes Lajosné-e!!"
NMBO088621;"2021. 04. 22.";'K4275';"Sikeres hívás, kérdõív kitöltve.";"Azért nem töltötte ki az emaile-es kérdõívet, mert nem jók, nem értelmezhetõek a kérdések!!!"
NMBO088635;"2021. 04. 22.";'K2459';"Nem szeretne nyilatkozni!";"Kéri, hogy a szervizvezetõ hívja fel, mert lennének hozzá kérdései!! A hölgy erõsen orosz akcentussal beszél!!!"
NMBO088716;"2021. 04. 23.";'K5118';"Nem szeretne nyilatkozni!";"Az IP-telefon nem engedélyezi a külföldi telefonszám hívását!!"
NMLM104938;"2021. 04. 23.";'B4801';"Sikeres hívás, kérdõív kitöltve.";"Õ telefonált utána, hogy kész van-e az autó és utána szóltak negyedóra múlva, hogy már kész van, de voltak pozitív tapasztalatai is! Reméli, hogy most - mivel másodszorra vitte vissza - már jó lesz az autó!"
NMLG030015;"2021. 04. 23.";'E6567';"Sikeres hívás, kérdõív kitöltve.";"Ezért nem fogja választani, mert már nem garanciális az autó!!"
NMLM105624;"2021. 04. 23.";'B5840';"Sikeres hívás, kérdõív kitöltve.";"Kedvesek, gyorsak voltak, és ezért jöttek ide mert már jártak nálunk más autóval is!!"
NMLZ113318;"2021. 04. 23.";'S3268';"Sikeres hívás, kérdõív kitöltve.";"Kellemes meglepetés volt, hogy kevesebbet fizetett, mint amikor Dácia autójuk volt!!"
NMBO088419;"2021. 04. 23.";'K2426';"Nem szeretne nyilatkozni!";"Ez a telefonszám két napig csak csörgött, aztán a mai napon felvette egy hölgy és azt mondta nem tud segíteni, mert ilyen autója nincs!!"
NMLG029996;"2021. 04. 23.";'E6563';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.21. óta csak csörög, vagy kinyom, így elérhetetlen!!"
NMBO088674;"2021. 04. 23.";'H3959';"Nem szeretne nyilatkozni!";"Valami negatív dolog történt, de az ügyfél nem szeretne róla beszélni!!"
NMBO088319;"2021. 04. 23.";'K5083';"Nem szeretne nyilatkozni!";"A szerviz és a kollégák mindent megtettek, de a hiba nagyon bonyolult!!!"
NMLZ112877;"2021. 04. 23.";'87092';"Nem szeretne nyilatkozni!";"Gablini Péter járt közbe, hogy valami történjen de ettõl függetlenül sajnos nem elégedett!! A navigációval vannak gondok és most egy külsõ céghez megy, hogy megállapítsák a hiba okát!!!"
NMLZ113306;"2021. 04. 23.";'A6638';"Nem szeretne nyilatkozni!";"Már a hölgy tavaly is jelezte, hogy ezt az autót már másfél éve eladták! Rendszeresen kap e-mailt is, és kérte írják már át az új tulajdonos nevét és telefonszámát!!!"
NMLZ113293;"2021. 04. 23.";'P7981';"Nem szeretne nyilatkozni!";"Majd kitölti az e-mailt, most nincs erre idjeje!!"
NMLZ112793;"2021. 04. 23.";'K3893';"Sikeres hívás, kérdõív kitöltve.";"A munkatársak nagyon rendesek, kedvesek voltak, de az autó totál káros lett!!"
NMLZ112610;"2021. 04. 23.";'M1575';"Sikeres hívás, kérdõív kitöltve.";"Vissza kellett mennie, mert a mûszerfalnál kigyulladt egy lámpa, de visszament és orvosolták ezt a gondot a zuglói szervizben!!<br />
Vett nálunk egy Infinitit, amikor elvitte nem mûködött a fûtõ ventilátor, és azóta zörög a mûszerfal, ez ügyben az M3-ra megy vissza jövõ héten kedden, ezzel nem volt elégedett!!"
NMLM105590;"2021. 04. 23.";'B4434';"Sikeres hívás, kérdõív kitöltve.";"Hibajelzés miatt ment rögtön vissza, de akkor részletesen elmagyarázták, hogy mit kell csinálni(az autópályán ki kell égetni)!! <br />
Szerette volna a multi-médiát frissíteni, de csak a szerviz ideje alatt lehet megcsinálni, de ez nem annyira optimális, és ez a Hyundai hibája, és nem a szervizé!!! Annyit megkérdezhettek volna, hogy akarja-e ezt a frissítést!!"
NMLM105432;"2021. 04. 23.";'B1527';"Sikeres hívás, kérdõív kitöltve.";"Odarendelték 7:30-ra és 8:10-kor az autó még kint állt az udvaron!! Ez egy kicsit furcsa volt!?"
NMLM105612;"2021. 04. 23.";'B0659';"Sikeres hívás, kérdõív kitöltve.";"Neki a szervizzel nincs baja, de az autóval igen!! Van benne 33 ezer kilométer és három lambda szonda csere volt eddig és ezzel van a baja!!!"
NMLM104942;"2021. 04. 23.";'T1994';"Nem szeretne nyilatkozni!";"Az autót még nem vette át, ott van még a szervizben!!"
NMLG029922;"2021. 04. 23.";'E5701';"Nem szeretne nyilatkozni!";"Nem szeretné értékelni a munkánkat, de a munkafelvevõvel(Nándi) elégedett, az autóval viszont nem elégedett! Több százezer forintot kifizetett és az autó nem jó!!!!"
