Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ115545;"2021. 09. 21.";'J8463';"Sikeres hívás, kérdõív kitöltve.";"Van egy olyan tétel a számlán, amelyet nem lát az autón!! Ebben az ügyben még telefonálni fog a szervizbe!!"
NMLZ115935;"2021. 09. 21.";'J8463';"Sikeres hívás, kérdõív kitöltve.";"Van egy olyan tétel a számlán, amelyet nem lát az autón!! Ebben az ügyben még telefonálni fog a szervizbe!!"
NMLZ116067;"2021. 09. 21.";'T2567';"Nem szeretne nyilatkozni!";"Az IP telefon nem engedélyezi a külföldi telefonszám hívását!!"
NMLZ116003;"2021. 09. 21.";'T0710';"Sikeres hívás, kérdõív kitöltve.";"A vendégváró vagy ügyfélváró hely nagyon kicsi, és elavult! Továbbra sincs semmi büfé vagy italautomata vagy vízadagoló!! Amennyiben valamit a várakozás ideje alatt szeretne elfogyasztani, akkor csak a benzinkútra tud kimenni, illetve most már visz magával legalább vizet!! A várakozó tér annyira le van árnyékolva, hogy a saját internet jelet nem lehet fogni!! A Gablinis wifi-re meg biztonsági okokból nem csatlakozik!!"
NMLM109529;"2021. 09. 21.";'B4462';"Sikeres hívás, kérdõív kitöltve.";"Az autóval kapcsolatban volt egy észrevétele, és esetleg van-e rá mód, hogy fit-back-et lehet-e a gyártó felé visszajelezni!! A start-stop rendszerrel kapcsolatban, mert erre neki nincs szüksége, és nem lehet kikapcsolni!!"
NMLG031809;"2021. 09. 21.";'E6903';"Sikeres hívás, kérdõív kitöltve.";"Itt az ügyfél nem 370 Z típussal járt bent, hanem 350Z!!"
NMBO091683;"2021. 09. 21.";'B0959';"Nem szeretne nyilatkozni!";"Az ügyfélnek sem a ma délután 16-30-ig nem jó, sem a holnap délelõtt nem jó nem alkalmas!!"
NMLM109519;"2021. 09. 21.";'B6362';"Sikeres hívás, kérdõív kitöltve.";"Kampány miatt fog visszatérni, mert nem volt alkatrész!!"
NMBO091610;"2021. 09. 21.";'K5450';"Sikeres hívás, kérdõív kitöltve.";"A keréknyomás érzékelõ nem volt bent, és nem vették észre,  és ez egy márkaszerviz!! Kiütötték a hibakódot, keréknyomás érzékelõ nélkül volt az autója!! Azt ígérte a munkafelvevõ, hogy visszahívja és akkor visszaviszi az autót, de nem is hívta vissza, és elvitte egy gumishoz és ott megcsinálták!!"
NMBO091661;"2021. 09. 21.";'K5453';"Sikeres hívás, kérdõív kitöltve.";"Nagyon segítõkészek voltak!!"
NMBO091542;"2021. 09. 21.";'S6455';"Nem szeretne nyilatkozni!";"Itt a Gablini szervizben nem volt semmi, gond hanem a Nissan Centrummal van probléma, nincs szervizkönyv, és most munkavégzés nem volt!!"
NMBO091690;"2021. 09. 21.";'K4091';"Sikeres hívás, kérdõív kitöltve.";"A Lengyel Tamással kapcsolatosan szeretné elmondani, hogy nagyon ügyfélbarát a viselkedése, hozzáállása!!"
NMLM108343;"2021. 09. 21.";'R0559';"Sikeres hívás, kérdõív kitöltve.";"Bármikor és bármivel fordultak a szervizhez azt mondták, hogy menjünk be megnézik, de akkor kiderül hogy megint kell egy másik idõpont a tényleges szereléshez! Ez a dolog így egy kicsit rugalmatlan a számára!!"
NMLZ116015;"2021. 09. 21.";'T2560';"Sikeres hívás, kérdõív kitöltve.";"A tájékoztatás nem volt megfelelõ, hiányos volt a tájékoztatás, mert az akkumulátor bemérést nem mondta, hogy azt csak Budaörsön tudják megcsinálni, megnézni!!"
NMLM108144;"2021. 09. 21.";'R1086';"Sikeres hívás, kérdõív kitöltve.";"Körbe nézett volna, de sajnos nem volt semmi autó!!"
NMBO091423;"2021. 09. 21.";'27937';"Nem szeretne nyilatkozni!";Dolgozónk!!!
NMLM109539;"2021. 09. 21.";'R1240';"Nem szeretne nyilatkozni!";"A holnapi nap folyamán viszi vissza az autót, csomó elektromos dolog nem mûködõk, nem mûködik a rádió, tolató radarnál nincs hangjelzés, stb.!!"
NMLM109553;"2021. 09. 21.";'A7785';"Sikeres hívás, kérdõív kitöltve.";"Valaki, egy kollégánk egy Peuget-val elvitte az hölgyet a metróig!!!"
NMLM109564;"2021. 09. 21.";'B4662';"Sikeres hívás, kérdõív kitöltve.";"Alkatrész nem érkezett meg, majd szólnak!!"
NMLM109572;"2021. 09. 21.";'R1399';"Sikeres hívás, kérdõív kitöltve.";"Egy internetes idõpont foglaló rendszer az jó lenne!!"
NMLM108094;"2021. 09. 22.";'B5445';"Nem szeretne nyilatkozni!";"Az elsõ telefonszámon az ügyfelet visszahívtam a megbeszélt idõpontban, a második számon a hölgy azt mondta nem ér rá, és letette a telefont!!"
NMLM107990;"2021. 09. 22.";'R0905';"Sikeres hívás, kérdõív kitöltve.";"Nagyon elégedett volt!!"
NMLG031872;"2021. 09. 22.";'E6033';"Sikeres hívás, kérdõív kitöltve.";"Gyorsan kész lett az autót, és nagyon kedvesek, udvariasak!!"
NMLZ113046;"2021. 09. 22.";'S3621';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy utána értékelne miután elhozta már a szervizbõl az autót!!"
NMLZ116055;"2021. 09. 22.";'A6739';"Sikeres hívás, kérdõív kitöltve.";"Az úr visszahívott és azt mondta írjam be, hogy elégedett, habár amit kér azt soha nem csinálják meg!!"
NMLZ115694;"2021. 09. 22.";'K2523';"Sikeres hívás, kérdõív kitöltve.";"Amennyiben egyszer megígérik, hogy két hét akkor az ne legyen 6-7 hét!!"
NMLZ116070;"2021. 09. 22.";'T2569';"Sikeres hívás, kérdõív kitöltve.";"Nagyon segítõkészek voltak a kollégák, minden kérdésére tudtak válaszolni!!!"
NMLM109132;"2021. 09. 22.";'B6239';"Nem szeretne nyilatkozni!";"Már kész van az autó és már beszéltünk 09.02-án, és akkor elmondta, hogy hosszú volt az alkatrészre a várakozási idõ!!"
NMLM109250;"2021. 09. 22.";'A0885';"Nem szeretne nyilatkozni!";"Az ügyfél visszahívást kért 09.21-én, de azóta nem vette fel!!"
NMBO091626;"2021. 09. 22.";'K3497';"Nem szeretne nyilatkozni!";"A hölgy visszahívást kért 09.21-én, de azóta nem vette fel!!"
NMLM109604;"2021. 09. 22.";'M1554';"Sikeres hívás, kérdõív kitöltve.";"Nem takarították le az autót. de elnézést kért a kolléga!!"
NMLM109602;"2021. 09. 23.";'B1110';"Sikeres hívás, kérdõív kitöltve.";"Az elõzõ szerviz alakalmával ki kellett volna cserélni elsõ fékbetét, és akkor most nem kellene féktárcsát cserélni!!"
NMLM108067;"2021. 09. 23.";'B3542';"Nem szeretne nyilatkozni!";"Õ egész nap autókat hoz-visz, és nem tud ilyennel foglalkozni, de ezt már említette!!"
NMLZ115753;"2021. 09. 23.";'B5935';"Sikeres hívás, kérdõív kitöltve.";"Egy picit jobban kellene kommunikálni, mikor érkezik meg a szélvédõ, stb. és ne neki kelljen érdeklõdni, telefonálni!!"
NMBO091616;"2021. 09. 23.";'98315';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy már kitöltötte az e-maile-s kérdõívet!!"
NMBO091701;"2021. 09. 23.";'K1872';"Nem szeretne nyilatkozni!";"A hölgy a bemutatkozásom után letette a telefont!!"
NMBO091713;"2021. 09. 23.";'K5457';"Sikeres hívás, kérdõív kitöltve.";"A munkatárs aki dolgozott az autón Õ is nagyon szimpatikus, lelkiismeretesnek tûnt!! "
NMLZ116016;"2021. 09. 23.";'B4366';"Sikeres hívás, kérdõív kitöltve.";"A Nissan assistance szolgáltatástól kapott autót!!"
NMLM109615;"2021. 09. 23.";'B6370';"Nem szeretne nyilatkozni!";"Itt csak a regisztrációs díjat fizetett ki!!"
NMLZ115566;"2021. 09. 23.";'S8519';"Nem szeretne nyilatkozni!";"Folyamatban van ez a javítás!! Nem túl jó az eddigi véleménye, valamikor augusztus közepén kezdett valami történni, és eddig nincs nagyon elragadtatva!! A javítás megkezdésére már a biztosító régen elküldte az elvi hozzájárulását, de minden nagyon lassan "
NMBO091627;"2021. 09. 23.";'K3582';"Nem szeretne nyilatkozni!";"Az ügyfél 09.21-én visszahívást kért másnapra, de azóta nem vette fel!!"
NMLM109595;"2021. 09. 23.";'A6130';"Sikeres hívás, kérdõív kitöltve.";"Nagyon régi ügyfelünk tizenéve idejár, és régebben az volt a szokás, hogy lemosva adják át az autót, de mostanában sajnos nem mossák le az autót!! A másik pedig, hogy  az autót a szerelõ felhozta átadásra, és utána majd eltelt egy óra amíg átadták az autót!!"
NMLG031883;"2021. 09. 23.";'C1333';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy nem Õ járt bent a szervizben hanem egy kollégája, de másik telefonszámot nem adott!!"
NMLM109608;"2021. 09. 23.";'B6368';"Sikeres hívás, kérdõív kitöltve.";"Visszatér még októberben egy nagyobb munkára, ezt elmondta, de nagyon sietett!"
NMLM109633;"2021. 09. 23.";'B5356';"Sikeres hívás, kérdõív kitöltve.";"Ajánlottak egy autót 6000 ezer km volt benne, igénybe is vette, de kívülrõl és belülrõl mérhetetlenül koszos volt!!!!!"
NMBO091709;"2021. 09. 23.";'M1292';"Sikeres hívás, kérdõív kitöltve.";"Nagyobb odafigyelést, nagyobb kedvességet várna el, olyan volt mintha ott se lett volna!!"
NMLG031897;"2021. 09. 23.";'C0991';"Nem szeretne nyilatkozni!";"Az ügyfél 09.22.óta csak csörög, a mai napon pedig egy csörgetés után kinyomott!!"
NMLZ116090;"2021. 09. 24.";'E4848';"Sikeres hívás, kérdõív kitöltve.";"Az autó gazdasági totálkáros lett!!"
NMLG031876;"2021. 09. 24.";'E6401';"Nem szeretne nyilatkozni!";"Itt mindkét telefonszám 09.22. óta csak csörög!!"
NMLG031910;"2021. 09. 24.";'C0891';"Sikeres hívás, kérdõív kitöltve.";"Sok volt a papírmunka!!!"
NMLZ115947;"2021. 09. 24.";'T2546';"Sikeres hívás, kérdõív kitöltve.";"Amit kért, hogy nézzenek meg az autón, azt mondták, hogy hozza vissza késõbb!! Viszont számár nem lett volna baj ha ott kellett volna hagyni akár egy hétig is, és most majd valamikor megint mehet vissza!"
NMLM109587;"2021. 09. 24.";'B3475';"Sikeres hívás, kérdõív kitöltve.";"Az elsõ egyeztetés hozom-viszem szolgáltatásra nem igazán sikerült, de aztán rendben volt minden!!"
NMBO090760;"2021. 09. 24.";'M0612';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.23. óta ""nem elérhetõ""! A második mobilon az úr felvette, és elmondta, hogy már ez az autó nem az övé, eladta!!"
NMLM109514;"2021. 09. 24.";'B0720';"Sikeres hívás, kérdõív kitöltve.";"Kretz Balázsra a legjobbakat tudja mondani, legprofibb, legjobb munkafelvevõ, meg kell õt tartani a mai világban!!!"
NMBO091730;"2021. 09. 24.";'K3362';"Sikeres hívás, kérdõív kitöltve.";"Azt szeretné javasolni amikor egy elektromos autót a szervizbe behoznak akkor a szervizelés után nagyon jól venné, hogy úgy adnák át az autóját, hogy fel van töltve !!"
NMBO091752;"2021. 09. 24.";'K3415';"Sikeres hívás, kérdõív kitöltve.";"Itt a hölgy elmondta, hogy volt olajcsere is!!"
NMBO091748;"2021. 09. 24.";'K5460';"Nem szeretne nyilatkozni!";"Nem alkalmas!!"
NMBO091737;"2021. 09. 24.";'T2184';"Sikeres hívás, kérdõív kitöltve.";"Annyi, hogy -fõleg egy kis gyerekkel volt ott- azt mondták, hogy egy óra alatt elkészült és négy óra lett belõle!! Elõre mondhatnák, hogy nem tudják pontosan mennyi idõ, és addig a férje eljött volna érte!!"
NMLZ116135;"2021. 09. 24.";'T2155';"Sikeres hívás, kérdõív kitöltve.";"A parkolóhely nagyon kevés, viszont a várakozó hely nagyon kellemes!!"
NMLM109622;"2021. 09. 24.";'B5024';"Sikeres hívás, kérdõív kitöltve.";"Céges autót a Nissan Centrumba hordja és ott kap ingyen kávét!!"
NMLM109652;"2021. 09. 24.";'B6219';"Sikeres hívás, kérdõív kitöltve.";"A Nissan-nak nagyon lassú az alkatrész ellátása, és jó lenne ha felvennénk egy pár szerelõt, mert 17 napig várt hibamegállapításra, és errõl a vezetõség tehet nem a szerelõk!!"
NMLG031916;"2021. 09. 24.";'A8826';"Nem szeretne nyilatkozni!";Dolgozónk!!!
NMBO091675;"2021. 09. 24.";'Q2330';"Nem szeretne nyilatkozni!";"A hölgy visszahívást kért 09.23-ra, de azóta nem vette fel!!"
NMLM109653;"2021. 09. 24.";'B5046';"Sikeres hívás, kérdõív kitöltve.";"Picit elhúzódott!!"
NMLG031512;"2021. 09. 24.";'C1585';"Sikeres hívás, kérdõív kitöltve.";"Az autónak az egyik funkciója nem olyan, mint régen volt és erre még nem kapott megoldást!!"
