Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM101115;"2020. 10. 21.";'B5227';"Nem szeretne nyilatkozni!";"Az ügyfél elmondta, hogy még ma megy vissza 12 órára, utána majd nyilatkozik!!"
NMLM100689;"2020. 10. 21.";'93701';"Sikeres hívás, kérdõív kitöltve.";"Az alkatrészre nagyon sokat kellett várni, és ez nagyon nem jó!!!!"
NMBO085434;"2020. 10. 21.";'K3857';"Sikeres hívás, kérdõív kitöltve.";"Annyi lenne az ügyfél kérése, hogy amikor felhívják a mûszaki vizsgával kapcsolatban, akkor hívják fel a figyelmét, hogy vinne kell a céges papírokat is!!!"
NMLM101032;"2020. 10. 21.";'B3008';"Nem szeretne nyilatkozni!";"Itt a javítás még folyamatban van, majd utána beszéljünk!!"
NMLG028363;"2020. 10. 21.";'A7878';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drágán dolgozik a Gablini szerviz!!"
NMLZ109365;"2020. 10. 21.";'Q8118';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett!! A kommunikációban komoly gondok voltak! Nem hívta vissza, nem tájékoztatta! Kétszer kért csereautót(pénzért) még csak vissza sem hívta!! Az autó pót szemlére várt(pöcök miatt)! Ezek után a férje betelefonált, beszélt a fõnökkel és az autó másnapra lemosva várta! Mindez öt hétig tartott!%!"
NMBO085409;"2020. 10. 21.";'K4683';"Nem szeretne nyilatkozni!";"Itt csak diagnosztika volt és megállapították, hogy a javítás egy millió forint lenne, ennyi!!"
NMLZ109285;"2020. 10. 21.";'A0477';"Nem szeretne nyilatkozni!";"Sajnos nem tudja megítélni, hogy ez a folyamat mennyire volt!? Az autó állt és egy teherautó nekitolatott! Õ fizetett 50 ezer forintot, és ez inkább rossz, mint jó!!!"
NMBO085119;"2020. 10. 21.";'K4555';"Sikeres hívás, kérdõív kitöltve.";"Azért azt jelezné, hogy az autót 4 km megtétele után vissza kellett vinni! Ez egy picit negatív volt, de reméli hogy minden rendben lesz!!!"
NMLZ109684;"2020. 10. 21.";'T1267';"Nem szeretne nyilatkozni!";"Az állapotfelmérés nem volt teljesen alapos!!!"
NMLM101055;"2020. 10. 22.";'R1053';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magas az óradíj!!!"
NMLM101095;"2020. 10. 22.";'B4968';"Sikeres hívás, kérdõív kitöltve.";"Telefonon lehetetlen elérni a szervizt, munkafelvevõ!! Idõpontra ment és várni kellett elég sokat, telefonon nem elérhetõ!!!"
NMLM101099;"2020. 10. 22.";'R0942';"Sikeres hívás, kérdõív kitöltve.";"Más munka miatt, fog még visszamenni!!!"
NMLZ109775;"2020. 10. 22.";'66151';"Nem szeretne nyilatkozni!";"Sajnos jön vissza, mert a számlán egy 18 ezer forintos tételt ki kell még fizetnie!!!"
NMLZ109792;"2020. 10. 22.";'Q0665';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!!!!"
NMLZ109714;"2020. 10. 22.";'T1289';"Nem szeretne nyilatkozni!";"Az ügyfél kínai és nem ért magyarul, de minden  szuper!!"
