Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ117368;"2021. 11. 23.";'B0882';"Sikeres hívás, kérdõív kitöltve.";"Katasztrofálisan, irreálisan drága nálunk egy gumicsere, és nem érti ennek az okát, és ez 1,5 óráig tartott, és elõre nem tájékoztatták az áremelésrõl!"
NMLZ117408;"2021. 11. 23.";'66287';"Nem szeretne nyilatkozni!";"A férj vette fel a telefont, de nem tudott semmit mondani, mert a felesége járt a szervizben!"
NMLZ117367;"2021. 11. 23.";'T2731';"Sikeres hívás, kérdõív kitöltve.";"Kijött a szervizbõl és a benzinkútnál észre vette, hogy a hátsó ajtónál feszegetési nyomok vannak az ajtón!! Valószínû, hogy nem itt a szervizben volt ez, hiszen ott volt az autónak a kulcsa!! Nem tudták visszanézni a felvételeket, de segítettek megmondani, hogy mennyibe fog kerülni ez a munka!! Elõzõ Peugeot szervizekkel nem volt megelégedve, de most itt ezt leszámítva elégedett volt!"
NMLZ117394;"2021. 11. 23.";'T0006';"Nem szeretne nyilatkozni!";"Az ügyféllel már beszéltem 11.08-án ez ügyben!!!"
NMLM111325;"2021. 11. 23.";'A4206';"Sikeres hívás, kérdõív kitöltve.";"Nagyon szaggatottan hallottam a hölgyet, boltban és maszkban volt, de azt értettem, hogy most nem volt elégedett!!!"
NMBO092817;"2021. 11. 23.";'M1268';"Sikeres hívás, kérdõív kitöltve.";"Régen sok volt a  hiba, jó lenne ha most minden így maradna!!"
NMLM111068;"2021. 11. 23.";'B6557';"Sikeres hívás, kérdõív kitöltve.";"Ígérték, hogy visszahívják egy ügy miatt(rendszámtartó keret el van törve), de még nem hívták!!!"
NMLM110830;"2021. 11. 24.";'M1480';"Nem szeretne nyilatkozni!";"Voltak problémák, mert a fékbetétek nem lettek tökéletesek, és Õ kérte hogy cseréljék ki a fékbetétet egy másikra, igaz hogy egy kis vita után történt meg mindez!!"
NMBO092903;"2021. 11. 24.";'K4275';"Nem szeretne nyilatkozni!";"Az autót nem Õ vitte be a szervizbe, valakit megkért(neki most született kisbabája)!!! Az elsõ telefonszám meg nem tudja, hogy kié!!!"
NMLZ117438;"2021. 11. 24.";'T1834';"Sikeres hívás, kérdõív kitöltve.";"Az éves szerviznél máskor belülrõl is kitakarították az autót, de most még csak fel sem ajánlották, pedig fizetett volna érte!!"
NMLZ116871;"2021. 11. 24.";'25009';"Sikeres hívás, kérdõív kitöltve.";"Díszléc megérkezett és emiatt megy vissza!!"
NMLM111231;"2021. 11. 24.";'K3772';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.23. óta de. és du. is csak csörgött, illetve kinyomott!!"
NMLM111235;"2021. 11. 24.";'B6581';"Sikeres hívás, kérdõív kitöltve.";"A hölgy visszahívott, és elmondta, hogy tegnap már beszéltem a férjével ugyan arról a dologról volt szó, amiért tegnap hívtam!!"
NMLM111281;"2021. 11. 24.";'B5438';"Sikeres hívás, kérdõív kitöltve.";"Várja a visszahívást a szoftver frissítéssel kapcsolatban!! Állítólag egy hibakód van amit lekérdeznek,ez már a múlt héten történt!!"
NMLM111307;"2021. 11. 24.";'B4167';"Sikeres hívás, kérdõív kitöltve.";"Az nem jó, hogy felmegy kifizetni a számlát, és utána elmegy az alkatrészes kollégához, majd újból vissza kell mennie a pénztárba!! Ez úgy lehetne megcsinálni, hogy amikor megkapja a számlát akkor a munkafelvevõ mondja el, hogy az alkatrészes kollégánál megkapja a számlát és a kettõvel menjen a pénztárba fizetni, és mehet haza!!"
NMLM111290;"2021. 11. 24.";'B6551';"Nem szeretne nyilatkozni!";"Ezt az autót az úr már eladta, nem Õ járt bent gumicserén!!"
NMLZ117354;"2021. 11. 24.";'T2446';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.23. óta de. és du. is csak csörgött!!"
NMLZ117272;"2021. 11. 24.";'T0530';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 11.22. óta csak hangposta jelentkezett!"
NMBO091943;"2021. 11. 24.";'K5480';"Nem szeretne nyilatkozni!";"Vár egy emailt tegnap óta, még viszi vissza az autót és utána majd értékel!! Kérte, hogy írjam le, és nagyon várja az emailt vagy telefonhívást!!!!"
NMBO092861;"2021. 11. 24.";'K1679';"Nem szeretne nyilatkozni!";"Az úr azt mondta, hogy most inkább nem értékelne!!"
NMBO092855;"2021. 11. 24.";'J7590';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõ jó lenne, ha mosolyogna!!"
NMBO092856;"2021. 11. 24.";'J8837';"Nem szeretne nyilatkozni!";"Kerékcserére ment fél egyre, és nem volt elégedett! Kb. egy 20 percet várt egyáltalán amiért szóba álltak vele. Ez a kerékcsere több, mint 2 órán át tartott és ezzel egyáltalán nem elégedett!!"
NMLZ116140;"2021. 11. 24.";'K1978';"Sikeres hívás, kérdõív kitöltve.";"Végül is nem  jött össze a bérautó!!!"
NMLZ117315;"2021. 11. 24.";'T1773';"Sikeres hívás, kérdõív kitöltve.";"Lehet, hogy megy vissza, mert a mûszerfalon valami világít!!!"
NMLZ116816;"2021. 11. 24.";'E6831';"Sikeres hívás, kérdõív kitöltve.";"Néha neki kellett odacsörögni, hogy hogyan áll az ügy, de az ügyintézõ nagyon készséges volt!!"
NMBO092854;"2021. 11. 24.";'T2668';"Sikeres hívás, kérdõív kitöltve.";"Telefonon megbeszélt egy idõpontot, de az nem volt beírva(állítólag már nem dolgozik nálunk, aki beírta)!  Igaz, hogy egy órát utazott oda, és a másik idõpont akkor már 10 nap múlva lett!!"
NMLZ117341;"2021. 11. 24.";'B5587';"Sikeres hívás, kérdõív kitöltve.";"Azt szeretné kérni, hogy legyenek szívesek neki megmondani, hogy mennyibe kerül egy 20 ezres szerviz alapára!! A választ vagy telefonon a szervizvezetõtõl várja, vagy pedig e-mailben!!"
NMLG032706;"2021. 11. 24.";'C1568';"Sikeres hívás, kérdõív kitöltve.";"Vissza kellett térni a guminyomás miatt!!"
NMLM110879;"2021. 11. 24.";'12695';"Sikeres hívás, kérdõív kitöltve.";"Nem oldódott meg a probléma és vissza fog még jönni a szervizbe!!"
NMLG032694;"2021. 11. 24.";'E6916';"Sikeres hívás, kérdõív kitöltve.";"Gyorsan kapott idõpontot és ez számára nagyon jó érzés volt!!"
NMLG032708;"2021. 11. 24.";'E6751';"Sikeres hívás, kérdõív kitöltve.";"Az árakat magasnak ítélte meg, ezért ez annyira nem tetszik!! Két hét múlva ismét megy vissza egy másik autóval!!!"
NMLM110843;"2021. 11. 25.";'B0022';"Sikeres hívás, kérdõív kitöltve.";"Hosszú ideig állt az autó a szervizben, mosást igényelt volna"
NMLM111419;"2021. 11. 25.";'A2712';"Sikeres hívás, kérdõív kitöltve.";"Magas árak"
NMBO092971;"2021. 11. 26.";'I4143';"Sikeres hívás, kérdõív kitöltve.";"semmivel sem elégedett"
NMBO092980;"2021. 11. 26.";'S0101';"Sikeres hívás, kérdõív kitöltve.";"munkafelvevõ kolléga még kezdõ volt"
NMLZ116929;"2021. 11. 26.";'66330';"Sikeres hívás, kérdõív kitöltve.";"hosszadalmas volt a javítás, nem annyira elégedett, de nem akarta részleteiben kifejteni."
NMLM109251;"2021. 11. 26.";'T2123';"Sikeres hívás, kérdõív kitöltve.";"jól esett volna, ha megkínálják egy kávéval"
NMLM111467;"2021. 11. 26.";'56207';"Sikeres hívás, kérdõív kitöltve.";"bonyolultnak és drágának találta a kulcspótlás folyamatát. "
