Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLG030086;"2021. 04. 27.";'20595';"Sikeres hívás, kérdõív kitöltve.";"Eddig a KIA Vestar-ba jártak, de ezentúl ide fognak járni hozzánk, mert nagyon megvannak elégedve!! Itt beírtam a helyes számot, amit kaptam, és HÁJER  Attila az autó koordinátor!!!"
NMLG030085;"2021. 04. 27.";'C1432';"Sikeres hívás, kérdõív kitöltve.";"Volt egy nyári gumi csere, és utána kijelzett  hogy nincs elég nyomás a gumiban. Megnézte a gumi nyomást, de az rendben volt, lehet hogy valami más miatt jelzett!!!"
NMBO088610;"2021. 04. 27.";'K2240';"Sikeres hívás, kérdõív kitöltve.";"A kolléganõ munkáját külön kiemelné!!!"
NMLZ112811;"2021. 04. 27.";'J4634';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 04.23. óta csak hangposta jelentkezett, így elérhetetlen!!"
NMLM105384;"2021. 04. 27.";'65983';"Sikeres hívás, kérdõív kitöltve.";"Azért szomorú az úr, mert két héttel a garancia letelte után 100 ezer kilométernél széthullott a kettõs tömegû lendkerék, és 600 ezer forintot fizetett(a csúnyát, amit mondott nem írom le)!!!"
NMLM105642;"2021. 04. 27.";'B5843';"Sikeres hívás, kérdõív kitöltve.";"Magas az ár!!!"
NMLM105683;"2021. 04. 27.";'01307';"Nem szeretne nyilatkozni!";"Holnap 04.28-án megy még vissza, mert valami nem jó az autóval!!!"
NMBO088639;"2021. 04. 27.";'J8494';"Sikeres hívás, kérdõív kitöltve.";"A szerviz picit alaposabb lehetett volna abban, hogy mit tanácsol esetleg még a nyest elleni védekezéssel kapcsolatban!!  "
NMLZ113337;"2021. 04. 27.";'P4794';"Nem szeretne nyilatkozni!";"Elõszór csak csörgött, aztán az úr visszahívott, majd bemutatkoztam illetve mit szeretnék és mondta, hogy tárgyal és letette a telefont!!"
NMLG030065;"2021. 04. 27.";'E0066';"Sikeres hívás, kérdõív kitöltve.";"Sajnos az autóval van olyan probléma, amihez mérnök kell!! Valószínû, hogy két hét múlva jön vissza, hogy átnézzék mi okozza ezt a hibát!!"
NMLM105229;"2021. 04. 27.";'B3897';"Sikeres hívás, kérdõív kitöltve.";"Még folyamatban vannak javítások, de nagyon elégedett eddig a szerviz munkájával!!  A Balázs intézi a matricát és más javításokat is!!"
NMBO088608;"2021. 04. 27.";'K2364';"Nem szeretne nyilatkozni!";"Ez a telefonszám 04.23. óta  - visszahívás kérés ellenére - csak csörög ill. hangposta!!!"
NMBO088724;"2021. 04. 27.";'K1824';"Sikeres hívás, kérdõív kitöltve.";"Kéri, hogy Lengyel Tamás hívja fel, mert kérése lenne a garancia meghosszabbításával kapcsolatban! Pethõ Dániel azt mondta, hogy ezzel még ráér, de közben Õ elment és az ügyfél hoppon maradt!! Ez nem az Õ hibája!!!!"
NMLM105659;"2021. 04. 28.";'B3229';"Sikeres hívás, kérdõív kitöltve.";"A két éves szerviznél felajánlották az autó lemosását el is fogadta, de most nem ajánlották fel!!"
NMLM105680;"2021. 04. 28.";'B2305';"Sikeres hívás, kérdõív kitöltve.";"Hétfõi napon megy vissza kampány munka miatt!!"
NMLM105649;"2021. 04. 28.";'B5845';"Sikeres hívás, kérdõív kitöltve.";"A hölgy a 2. kérdésnél a m.felvevõre:5-ös értékelést adott!! Sokat várt, pedig már az autó kint állt, de nem a munkafelvevõ volt baja, hanem a szervezettséggel volt problémája(elmentek ebédelni,stb.)!!"
NMLZ112536;"2021. 04. 28.";'B5336';"Sikeres hívás, kérdõív kitöltve.";"Mindennel megvolt elégedve, de három hetet kellett várni az alkatrészre, soha ilyen sokat nem kellett még várni itt a Gablini szerviz!"
NMLZ112494;"2021. 04. 28.";'R1139';"Sikeres hívás, kérdõív kitöltve.";"Matrica miatt kellett visszamennie, mert csak két nap múlva érkezett meg!!"
NMLM105732;"2021. 04. 28.";'B1111';"Sikeres hívás, kérdõív kitöltve.";"Kampány munka miatt fog visszatérni!!"
NMLM105208;"2021. 04. 28.";'B5748';"Sikeres hívás, kérdõív kitöltve.";"Továbbra is ide fog járni, mert megbízhatóak vagyunk!!"
NMLM105806;"2021. 04. 28.";'B5862';"Sikeres hívás, kérdõív kitöltve.";"Nagyon udvariasak és segítõkészek volt, de az autója garanciális és mégis fizetnie kellett diagnosztikáért és nem is találtak rajta hibát, és ezt nem érti és értetlenül is áll ehhez!!"
NMBO088707;"2021. 04. 28.";'K2075';"Sikeres hívás, kérdõív kitöltve.";"A biztonsági öv nem lett teljesen tökéletes! Szerinte lehetne még gyorsabb!!"
NMLZ113050;"2021. 04. 28.";'B3643';"Sikeres hívás, kérdõív kitöltve.";"Drágának ítéli meg a szervizt!!"
NMLZ113284;"2021. 04. 28.";'B3643';"Sikeres hívás, kérdõív kitöltve.";"Drágának ítéli meg a szervizt!!"
NMLM105587;"2021. 04. 28.";'B3074';"Sikeres hívás, kérdõív kitöltve.";"Sajnos a mosás nem történt meg pedig más márkáknál ez mindig(Volvo) megtörténik!! Se kávé, se üdítõ, stb.!!"
NMLM105493;"2021. 04. 28.";'B2027';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett!! Három dolgot kért, amibõl semmi nem úgy lett ahogy elképzelte!! Azóta gondolkodik azon hogy a fogyasztó védelemhez fordul!!"
NMLG030056;"2021. 04. 28.";'C0772';"Sikeres hívás, kérdõív kitöltve.";"Január óta már harmadik alkalommal jár a szervizben, és nem tudja ajánlani, mert nincs az ismerõsei között ilyen autó!!"
NMLM105558;"2021. 04. 28.";'B0533';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõknek értekezlet volt, és emiatt kb. 10 percet vár ott a pultnál!!!"
NMLM105704;"2021. 04. 28.";'B4637';"Sikeres hívás, kérdõív kitöltve.";"Alkatrész miatt vár visszahívást, két napot ígértek, de még nem telefonáltak!!!"
NMLM105706;"2021. 04. 28.";'B3848';"Sikeres hívás, kérdõív kitöltve.";"A fék miatt jön még vissza, de eddig minden rendben volt!!!"
NMLZ112903;"2021. 04. 28.";'C1326';"Sikeres hívás, kérdõív kitöltve.";"Azt mondák pénteken mehet az autóért, de mire odaért azt mondták, hogy csak hétfõn lesz kész! Semmi nem történt volna, hogy ha elsõként azt mondják, hogy hétfõn lesz csak kész!!!"
NMLM105769;"2021. 04. 29.";'B5077';"Sikeres hívás, kérdõív kitöltve.";"Nagyon sok idõ volt a négy óra, amit várt!! Közben értesítették, hogy tovább fog még tartani, mert még nem mosták le az autót!!!<br />
Vissza fog még térni a klíma miatt!! Soknak tartja a szerviz-díjat!! <br />
Furcsa volt, hogy az Infiniti szalonrészben, ott állnak a használt autók!!"
NMBO088754;"2021. 04. 29.";'M1419';"Sikeres hívás, kérdõív kitöltve.";"Drágának tartja a szervizt, és ez szerinte nagyon drága!! Pedig már több autót is vettek tõlünk!! Az a baja, hogy neki amennyiben kiég az izzó, akkor fel kell jönnie, Budaörsre?? Mit takar a 7 éves garancia? Viheti-e másik szervizbe a garancia alatt pl. egy izzó cserére? Erre szeretne válaszokat kapni, és amennyiben lehet vegyek fel vele a kapcsolatot!!"
NMLG030052;"2021. 04. 29.";'E6572';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 04.27. hangposta jelentkezik!!"
NMLM105742;"2021. 04. 29.";'B2950';"Nem szeretne nyilatkozni!";"Készletkezelõ kollégánk az M3-on!!!"
NMLG030095;"2021. 04. 29.";'K0103';"Sikeres hívás, kérdõív kitöltve.";"A  Nissan Ferihegyen, és Duna-autónál ott gengszterek! Hordanak Nissan-t Budaörsre! A fent említett cégeknél nagyon durva problémák voltak(nem szerelték be az új alkatrészt, többet számláztak, stb.) Nálunk Budaörsön fele annyiért végeztek el egy munkát, mint a Nissan-Ferihegynél!!!! "
NMLM105771;"2021. 04. 29.";'B0881';"Sikeres hívás, kérdõív kitöltve.";"Még nincs befejezve a munka!!"
NMLM105155;"2021. 04. 29.";'A9889';"Nem szeretne nyilatkozni!";"Viszt Péter kollégánk !!"
NMLM105185;"2021. 04. 29.";'A9889';"Nem szeretne nyilatkozni!";"Viszt Péter dolgozónk!!!"
NMLM105353;"2021. 04. 29.";'R0723';"Nem szeretne nyilatkozni!";"Az ügyfél visszahívást kért 04.28-án 13:35-re, de nem vette fel, a mai napon pedig egy pár csörgetés után kinyomott! Már beszéltem vele 04.13-án, lehet hogy azért nyomott ki?!"
NMLM105841;"2021. 04. 29.";'A2084';"Nem szeretne nyilatkozni!";"Az úr kérte, hogy 10 perc múlva hívjam, de akkor már csak hangposta jelentkezett!!"
NMBO088659;"2021. 04. 29.";'K5115';"Nem szeretne nyilatkozni!";"Ez a telefonszám csak csörög a visszahívás kérés ellenére 04.27.óta!!!"
NMBO088755;"2021. 04. 29.";'S8421';"Sikeres hívás, kérdõív kitöltve.";"A hölgynek vannak kérdései, és kéri hogy a szervizvezetõ hívja fel(garanciával, fékkel kapcsolatban)!!!"
NMLZ113389;"2021. 04. 29.";'T2147';"Sikeres hívás, kérdõív kitöltve.";"Az ablakemelõ most sem mûködik tökéletesen, az olajozás nem segített!! Majd hívja a munkafelvevõ kollégát!!"
NMLM105759;"2021. 04. 29.";'P7964';"Sikeres hívás, kérdõív kitöltve.";"Az idõpont más volt, mint amit megbeszélt!! Nem tudja, hogy ki írta át az idõpontot, de elég kellemetlen volt!!"
NMLZ113450;"2021. 04. 29.";'A6739';"Sikeres hívás, kérdõív kitöltve.";"A javítási idõre 2,5 órát mondtak! A teljes javítási idõ 5 óra lett, amivel sajnos nagyon nem elégedett, de a szervizelés rendben volt!!!"
NMLM105172;"2021. 04. 29.";'S1984';"Nem szeretne nyilatkozni!";"Ez a telefonszám 04.27. óta csak csörög!!!"
NMBO087080;"2021. 04. 29.";'U0104';"Nem szeretne nyilatkozni!";"Sajnos voltak problémák, határidõben, kommunikációban, stb.!!!"
NMLZ113483;"2021. 04. 30.";'T2216';"Nem szeretne nyilatkozni!";"Az IP-telefon nem engedélyezi a külföldi telefonszám hívását!!!"
NMLM105804;"2021. 04. 30.";'M1397';"Sikeres hívás, kérdõív kitöltve.";"Tartották az idõpontot, minden rendben volt!!!"
NMBO088806;"2021. 04. 30.";'M1217';"Sikeres hívás, kérdõív kitöltve.";"Minden rendben, mindig nagyon kedvesek vele az ott lévõ kollégák!!"
NMLG030107;"2021. 04. 30.";'E5717';"Sikeres hívás, kérdõív kitöltve.";"Kicsit kellemetlenül érezte magát, az egész várakozási ottléte alatt, mert egy másik várakozó ügyfél(hol rajta volt a maszk hol nem) egész végig köhögött!! Az ügyfél elment egy tõle távolabbi helyre az váróban, de nagyon kellemetlen volt az egész!! <br />
Az elvégzett munkával semmi gondja nem volt!"
NMLM105814;"2021. 04. 30.";'B4195';"Nem szeretne nyilatkozni!";"Ez az ügyfél másodszori hívás után is kinyomott!!"
NMLM105803;"2021. 04. 30.";'28227';"Sikeres hívás, kérdõív kitöltve.";"Magasak az árak, és a másik észrevétele, hogy a rezsi óradíj a számlán több, mint amit itt eltöltött! Erre oda kellene figyelni!!!"
NMLM105668;"2021. 04. 30.";'P7811';"Nem szeretne nyilatkozni!";"Ez a telefonszám csak csörgött, a visszahívás kérés ellenére 04.28. óta!!!"
NMLZ113448;"2021. 04. 30.";'T0918';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon egy állatorvosi rendelõ jelentkezik, és nincs ilyen autójuk!!!"
NMLM105744;"2021. 04. 30.";'B5859';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magas a rezsi óradíj, és ezért biztos hogy ide nem jön többé!!!"
NMLM104970;"2021. 04. 30.";'B5753';"Nem szeretne nyilatkozni!";"Sajnos nem elégedett!! Amirõl szó volt azt nem cserélték ki (féltengely) csak csavart cseréltek, amit nem ért, hogy miért tartott két óráig?! Teljesen hülyének nézi a szerviz!! Kéri, hogy a szervizvezetõ vagy aki ebben az ügyben eljár az hívja fel!!!"
NMLM105888;"2021. 04. 30.";'B3044';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz!!!"
NMLZ113467;"2021. 04. 30.";'Q8558';"Sikeres hívás, kérdõív kitöltve.";"A váltó miatt hétfõn jön vissza(Pataki Attila nem rég hívta)!!"
NMLZ113207;"2021. 04. 30.";'B4643';"Nem szeretne nyilatkozni!";"A garanciális problémát, amit jelzett azzal még nem történt semmi!! Majd ha lesz valami akkor értékel(napfénytetõnél rozsdásodik)!!!!"
NMLZ113425;"2021. 04. 30.";'T2179';"Sikeres hívás, kérdõív kitöltve.";"Jó lett volna, ha csere autót kapott volna!! Volt egy 300 ezer forintos javítás!!!!"
NMLZ113267;"2021. 04. 30.";'T2179';"Sikeres hívás, kérdõív kitöltve.";"Jó lett volna, ha csere autót kapott volna!! Volt egy 300 ezer forintos javítás!!!!"
NMBO088763;"2021. 04. 30.";'J9638';"Nem szeretne nyilatkozni!";"Azért nem tud értékelni, mert nem tudták megcsinálni!!"
NMLZ113402;"2021. 04. 30.";'T2201';"Sikeres hívás, kérdõív kitöltve.";"Annyi lenne a kérdése, hogy az M3-on az állapotvizsgálat 34 ezer bruttó, a zuglói szervizben pedig 24 ezer bruttó!! Kérdése ez, hogy lehet??!!!"
