Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM097029;"2020. 05. 19.";'B0034';"Nem szeretne nyilatkozni!";"Most még nem értékelne, mert megy vissza majd utána!!!"
NMBO082451;"2020. 05. 19.";'K1274';"Nem szeretne nyilatkozni!";"Az autót még viszi vissza, majd utána beszéljünk!"
NMBO082466;"2020. 05. 19.";'K1414';"Nem szeretne nyilatkozni!";"Az IP telefonon nem lehet külföldi telefonszámot hívni, nem engedélyezi!!!"
NMBO082470;"2020. 05. 19.";'Q5241';"Nem szeretne nyilatkozni!";"Annyit mondana, hogy egy éves szervizre 100 ezer forintot elkérni az brutális!! Vannak más márkák a cégnél, de ilyen magas árak sehol sincsenek!!!"
NMLZ106705;"2020. 05. 19.";'Q0799';"Nem szeretne nyilatkozni!";"Az ott van még a szervizben, és most éppen odatartott amikor beszéltem vele!!!"
NMLM097131;"2020. 05. 20.";'R0529';"Sikeres hívás, kérdõív kitöltve.";"Tegnap vásároltak egy használt autót(Nissan Micra) és nagyon megvolt a hölgy elégedve a munkájával, Schottner Szabolcs kollégával - kérte, a hölgy hogy ezt jelezzem!!!"
NMBO082494;"2020. 05. 20.";'J1906';"Sikeres hívás, kérdõív kitöltve.";"Csak annyit mondana, hogy pénzügyi nehézségek voltak!! Ezt volt egy picit negatív!!!"
NMLM096474;"2020. 05. 20.";'A9747';"Sikeres hívás, kérdõív kitöltve.";"Az ígért határidõnek a duplája lett!!"
NMLZ106689;"2020. 05. 20.";'S7966';"Nem szeretne nyilatkozni!";"Azért nem elégedett, mert az autó csak úgy kapott mûszakit, hogy az ablaktörlõ lapátokat kicseréltük!! Õ szerinte semmi baja nem volt a lapátoknak, és egy picit ez lehúzás szagú volt!!!!"
NMLZ106694;"2020. 05. 20.";'P7118';"Nem szeretne nyilatkozni!";"Még várja, hogy Miskolczi úr visszahívja, még értékelni nem tud!! Pici probléma van autóval és senki nem válaszol!!!!!"
NMLZ106266;"2020. 05. 20.";'K1771';"Nem szeretne nyilatkozni!";"Ez a telefonszám 05.18. óta csak csörög, kinyomott és így elérhetetlen!!!"
NMLZ106601;"2020. 05. 20.";'K1771';"Nem szeretne nyilatkozni!";"Ez a telefonszám 05.18. óta csak csörög, kinyomott és így elérhetetlen!!!"
NMLZ106622;"2020. 05. 20.";'Q2433';"Nem szeretne nyilatkozni!";"Ez a telefonszám 05.18. óta csak csörög, így elérhetetlen!!!"
NMLM097032;"2020. 05. 20.";'B3088';"Nem szeretne nyilatkozni!";"Ez a telefonszám 05.15. - a kért visszahívás óta - csak csörög, hangposta!"
NMLG026962;"2020. 05. 21.";'E3570';"Nem szeretne nyilatkozni!";"A mûszaki vizsga nem történt meg, mert valami baj van az ABS-szel!!!"
NMBO082469;"2020. 05. 21.";'K2813';"Nem szeretne nyilatkozni!";"A munkafelvevõvel elégedett volt, de a szerviz-szolgáltatással nagyon nem!!! Most már negyedik alkalommal ment vissza a fékek miatt!!"
NMLM097137;"2020. 05. 21.";'R1142';"Nem szeretne nyilatkozni!";"Az ügyfél mondta, hogy most nem alkalmas, megkérdeztem mikor hívjam és letette a telefont!!!"
NMLM096910;"2020. 05. 21.";'S2449';"Sikeres hívás, kérdõív kitöltve.";"A kommunikációban lehetne javulnunk! Amikor bemegy a szervizbe akkor 2-3 percig senki nem köszön!! Amikor telefonál a szervizbe akkor négy emberrel is kell beszélni, mire az adott személlyel tud beszélni!!??"
NMLM097073;"2020. 05. 21.";'A9920';"Sikeres hívás, kérdõív kitöltve.";"Az ígért határidõhöz képest két óra helyett négy óra lett, és ez nagyon hosszú volt!!!"
NMLM097090;"2020. 05. 21.";'A5643';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz!!!"
NMLZ104547;"2020. 05. 21.";'Q4612';"Nem szeretne nyilatkozni!";"Az autó félévig javítottuk és nem érti, hogy miért telefonálok??!!!"
NMLM097055;"2020. 05. 21.";'B4146';"Nem szeretne nyilatkozni!";"Az autót még a holnapi nap folyamán viszi vissza, majd utána értékel!!!"
NMLM096975;"2020. 05. 21.";'B2893';"Sikeres hívás, kérdõív kitöltve.";"Ezt a hibát lehet, hogy elsõre is megtalálhattuk volna!! Még csak annyit, hogy ha már nincs büfé akkor egy ""kapszulát"" a kezébe nyomhattak volna!!!"
NMLM097171;"2020. 05. 22.";'R0783';"Nem szeretne nyilatkozni!";"Úgy volt, hogy múlt héten pénteken viszik el az autóját, de nem jöttek érte és nem is értesítették(fél nyolckor volt egy hívása, de Õ nem veszi fel 8 óra elõtt a telefont)majd  hívta õket, de nem vette fel senki, mert telefonszám van megadva az interneten"
NMLM097127;"2020. 05. 22.";'B2350';"Sikeres hívás, kérdõív kitöltve.";"Tekintettel a vírus-helyzetre való tekintettel, adhatnának egy kávé kapszulát, és egy padot lehet elhelyezni a kültéren, mert csak az Infiniti elõtt talált egy ilyen alkalmatosságot!!!"
NMLG027026;"2020. 05. 22.";'E6130';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél: azért 1-es, mert sokkal messzebb lakik ettõl a szerviztõl!! Az észrevétele az, hogy a szerelõ nem volt kommunikatív, amikor kérdezett Tõle valamit(bent volt a mûhelyben az átvizsgálásnál)!!!"
NMLM097066;"2020. 05. 22.";'64115';"Sikeres hívás, kérdõív kitöltve.";"Nagyon régen már 10 évvel ezelõtt is járt itt, és most sokkal jobb, kellemesebb volt a benyomása, mint akkor!!!"
NMBO082531;"2020. 05. 22.";'K1943';"Nem szeretne nyilatkozni!";"A mai napon szintén kinyomott, csörgetés közben!!!"
NMLZ106683;"2020. 05. 22.";'89528';"Nem szeretne nyilatkozni!";"Ez a telefonszám 05.19. óta csak csörög!!!"
NMLZ106765;"2020. 05. 22.";'B4519';"Nem szeretne nyilatkozni!";
NMLZ106740;"2020. 05. 22.";'M0489';"Sikeres hívás, kérdõív kitöltve.";"A belsõ takarítást nem sikerült tökéletesre megcsinálni!"
NMLZ106736;"2020. 05. 22.";'00182';"Nem szeretne nyilatkozni!";"Az úr aki felvette a telefont elmondta, hogy már 5 éve nem dolgozik ennél a cégnél!! Ideje lenne már másik telefonszámot kérni, ha ismét a szervizben jönnek ezzel az autóval!!!"
NMBO082517;"2020. 05. 22.";'K0040';"Sikeres hívás, kérdõív kitöltve.";"A szervizzel maximálisan elégedett!, az árakkal nem!! 3. éves szerviz 110 ezer forint, ez rablás!!!!"
