Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ116900;"2021. 12. 15.";'P0436';"Sikeres hívás, kérdõív kitöltve.";"Az autó elég sokáig ott volt és elég magas lett az árajánlat az autó korához képest, ezért elvitték máshová javíttatni!!"
NMLM111833;"2021. 12. 15.";'B0797';"Nem szeretne nyilatkozni!";"Nem nagyon elégedett, leadja az autót és semmit nem tudhat arról, hogy mi az ami ténylegesen el lett végezve, magyarul semmilyen bizonyítéka nincs arról, hogy mi lett elvégezve az autón!!! Elhiszi, hogy mindent elvégeztek, amit kell, de neki el kell hinni"
NMLM111484;"2021. 12. 15.";'B3515';"Sikeres hívás, kérdõív kitöltve.";"Az ügyintézõ azt mondta 10 nap múlva megérkezik az alkatrész a légzsák kampányhoz, és várja a visszahívását ez ügyben!! "
NMLG032973;"2021. 12. 15.";'C0508';"Nem szeretne nyilatkozni!";"Az ügyfél azt mondta, hogy most nem ér rá és letette a telefont!"
NMLG032965;"2021. 12. 15.";'E4710';"Nem szeretne nyilatkozni!";"Egy teljesen sima olajcseréért 54 ezer forint az nagyon drága!! A jobb elsõ kerék nyomás visszajelzett nem csináltak vele semmit pedig ebbe az 54 ezer forintba bele kellene, hogy férjen!! Valószínû, hogy többé nem fogja idehozni hozzánk! "
NMLG032961;"2021. 12. 15.";'E5984';"Sikeres hívás, kérdõív kitöltve.";"Amit mondott az a visítás az most is ugyan úgy fennáll, nem tudja, hogy akkor azt most nem nézték!!"
NMLG032968;"2021. 12. 15.";'E7105';"Sikeres hívás, kérdõív kitöltve.";"A várakozó ügyfelekre vonatkozóan nincs semmilyen lehetõség kávéra, vízre és nem kellemes ott a várakozás!! "
NMLZ117625;"2021. 12. 15.";'T2768';"Sikeres hívás, kérdõív kitöltve.";"Hosszadalmas volt az idõ, a biztosítóra kellett várni!!"
NMLZ117340;"2021. 12. 16.";'T2510';"Sikeres hívás, kérdõív kitöltve.";"már nem ó a kapcsolattartó, egy másik számot kellene hívni és sms-t küldeni: 06/20/264-7094, illetve az alkatrész nagyon lassan érkezik"
NMLZ117900;"2021. 12. 16.";'66444';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfél állítása szerint2+2 év kiterjesztett garanciája van. igy vásárolta meg az autót. Ez volt az ajánlatban  A szerviz tájékoztatása szerint nincs. Nagyon fontos lenne neki, mert el akarja adni az autót. Feltétlenül VISSZAHIVÁST KÉR! Schmidt Attila 30/242-3837"
NMLZ116022;"2021. 12. 16.";'24569';"Nem szeretne nyilatkozni!";
NMBO093448;"2021. 12. 16.";'A6631';"Sikeres hívás, kérdõív kitöltve.";"árak magasak"
NMBO093190;"2021. 12. 16.";'K5631';"Sikeres hívás, kérdõív kitöltve.";"adblue probléma volt,nem tájékoztatták megfelelõen, nem hívták vissza többszöri keresés után sem. nem tudták megjavítani az autót."
NMLZ117834;"2021. 12. 16.";'T2798';"Sikeres hívás, kérdõív kitöltve.";"információ áramlás hiányos, nem hívták fel, mikor jöhet az autóért"
NMLZ117867;"2021. 12. 17.";'T2804';"Nem szeretne nyilatkozni!";"Ez a telefonszám létezik, csak nem az a személy jelentkezik akinek itt a neve szerepel!! Kérlek legközelebb ne írjatok be inkább semmit, ha nem kértek telefonszámot!!"
NMLZ117314;"2021. 12. 17.";'I9889';"Nem szeretne nyilatkozni!";"Másnap hívtam, de kozmetikusnál volt és nem akart nyilatkozni!!"
NMLM111830;"2021. 12. 17.";'B5477';"Nem szeretne nyilatkozni!";"Másnap hívtam, de nem vette fel!!"
NMLM111814;"2021. 12. 17.";'A9161';"Sikeres hívás, kérdõív kitöltve.";"Annyi volt, hogy fél 8-ra lett odahívni, és már elég sokan vártak, és aki elõtte jött egy perccel az elõbb távozott!!"
NMLM111790;"2021. 12. 17.";'M0768';"Nem szeretne nyilatkozni!";"Az elsõ szám 12.15. óta csak csörgött, a második számon pedig nem tud nyilatkozni, mert nem Õ járt a szervizben!!"
NMLG032977;"2021. 12. 17.";'E5644';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága volt egy tõcsavar csere 40 ezer forintért, ez már rablás kategória!!"
NMLG032964;"2021. 12. 17.";'E5831';"Sikeres hívás, kérdõív kitöltve.";"Rugalmasak voltunk!!!"
NMLG032987;"2021. 12. 17.";'E7107';"Sikeres hívás, kérdõív kitöltve.";"Egy tételt nem csináltak meg(klíma tisztítás)!!"
NMLM111937;"2021. 12. 17.";'B3577';"Nem szeretne nyilatkozni!";"A hölgy aki felvette kínai és nem érti a magyar nyelvet!!"
NMLM110967;"2021. 12. 17.";'25593';"Sikeres hívás, kérdõív kitöltve.";"Az árak magasak azért adott 8-as értékelést a 3. kérdésnél!! Lehet, hogy még vissza fog térni kontroll miatt!!"
NMLM111878;"2021. 12. 17.";'R1026';"Sikeres hívás, kérdõív kitöltve.";"A szervizek alkalmával mindig jelezte,hogy araszolásnál rángat az autó!! Most is jelezte, hogy csinálja ezt a rángatást, és 1,5 milliós árajánlatot kapott és ajánlott a csere!!?? Hogy tud 80 ezer km-nél tönkremenni egy váltó!!?? Ennek a felülvizsgálatát kérni fogja!!"
NMLZ117920;"2021. 12. 17.";'T2812';"Sikeres hívás, kérdõív kitöltve.";"Hiányolta, hogy amikor tesznek egy árajánlatot, akkor azért pár dolgot el kellene mondani az ügyfélnek, mert azért megyünk szervizbe, mert nem értünk hozzá!! Egy generátor hibát általában kijelzi az autó, ez nem jelzett ki semmit, és ezt is el kellett volna magyarázni, hogy miért nem jelezte ki!!! Most gondolkodási idõn van a visszatéréssel kapcsolatban!!"
NMLZ117924;"2021. 12. 17.";'14396';"Sikeres hívás, kérdõív kitöltve.";"Kicsit furcsának tartja, hogy teljesen bezárkózott a mûhely, máskor azért be lehetett menni, egy-két szót váltani a szerelõvel! Egészen más a szerelõvel beszélni, mint a munkafelvevõvel aki közvetítve mondja el!!"
NMBO093335;"2021. 12. 17.";'K1608';"Nem szeretne nyilatkozni!";"Õ még így nem járt nálunk, most egyáltalán nem volt elégedett!! Még tavaly volt ott egy munkafelvevõ bûbájos, aranyos volt! Most meg se kérdezték tõle, hogy egyáltalán akar-e valamit! Egy fiatalember volt ott és megkérte, hogy nézzék meg a tükröt, mert ne"
NMBO093313;"2021. 12. 17.";'K2671';"Sikeres hívás, kérdõív kitöltve.";"Nagyon szépen ki volt takarítva az autója!!"
NMLG032976;"2021. 12. 17.";'E4384';"Sikeres hívás, kérdõív kitöltve.";"Jelzett egy problémát a szervizelés végén, mert egy funkció nem mûködik az autón, és nem tapasztalt nyitottságot a munkafelvevõ részérõl, még csak nem is nézték meg, és ez nem volt részére megfelelõ!! Amúgy a szervizeléssel minden rendben volt!! Nissan-osként 100 százalékosan most nem volt elégedett!! Azzal a munkafelvevõvel volt elégedett, aki felvette a munkát(Szõke úr)!! A tömegközlekedéshez nincs közel ez a hely, és Õ kérte, hogy a HÉV megállóig!!"
NMLM111896;"2021. 12. 17.";'B6639';"Nem szeretne nyilatkozni!";"Az úr akinek a száma megvan adva Õ az autó kereskedõ!!"
NMLM111938;"2021. 12. 17.";'B6639';"Nem szeretne nyilatkozni!";"Az úr akinek a száma megvan adva Õ az autó kereskedõ!!"
NMBO093353;"2021. 12. 17.";'J1849';"Nem szeretne nyilatkozni!";"Most a lánya járt a szervizben és ezért nem tud értékelni!!"
NMLZ117939;"2021. 12. 17.";'T2814';"Sikeres hívás, kérdõív kitöltve.";"Nagyon egyszerû javítási problémával ment oda!! Az történt, hogy amikor jött visszafelé és észrevette, hogy a fényszórója ismét nem világit!! "
NMLZ117853;"2021. 12. 17.";'Q6765';"Sikeres hívás, kérdõív kitöltve.";"Sokáig tartott a szerviz két óra hosszáig!"
NMLZ117850;"2021. 12. 17.";'S8667';"Nem szeretne nyilatkozni!";"Idõ pocsékolásnak tartja egy mûszaki vizsga miatt, nem fog értékelni!!"
NMLM111898;"2021. 12. 17.";'B6641';"Sikeres hívás, kérdõív kitöltve.";"Fél nyolcra ment, de a munkafelvevõre várnia kellett!!"
NMBO093326;"2021. 12. 17.";'K5649';"Nem szeretne nyilatkozni!";"Teljesen felkészületlen munkafelvevõ volt!! Voltak pontatlanságok, egy óra volt mire felvették az autót, az elõre megállapodott ár majdnem a kétszerese lett, de aztán korrigálták, de 10 ezer forinttal mégis több lett!! Nagyon sokáig legalább 5 óra hosszát"
NMBO093390;"2021. 12. 17.";'M0836';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!!"
NMLG032978;"2021. 12. 17.";'C0539';"Nem szeretne nyilatkozni!";"A hölgy visszahívást kért 14 órára, de azóta folyamatosan csak foglalt jelzést ad!!"
NMLG032621;"2021. 12. 17.";'C0539';"Nem szeretne nyilatkozni!";"A hölgy visszahívást kért 14 órára, de azóta folyamatosan csak foglalt jelzést ad!!"
NMLG033018;"2021. 12. 17.";'C0539';"Nem szeretne nyilatkozni!";"A hölgy visszahívást kért 14 órára, de azóta folyamatosan csak foglalt jelzést ad!!"
NMLG032916;"2021. 12. 17.";'E3107';"Nem szeretne nyilatkozni!";"Elégedett a fiukkal kedvesek aranyosak, de volt egy kuplung tárcsa csere és volt torony csapágy csere is, és után füstölt, köpködött, rángatott, aztán egy gyertyát cseréltek, de a probléma ugyanaz volt, mûszerrel bemérték és kiderült, hogy két kis kábel m"
NMBO093361;"2021. 12. 17.";'K3688';"Sikeres hívás, kérdõív kitöltve.";"Januárban még vissza fog jönni!!"
