Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM103582;"2021. 02. 02.";'B0657';"Sikeres hívás, kérdõív kitöltve.";"Lehetne olcsóbb a munkadíj!!!"
NMLZ111776;"2021. 02. 02.";'T1952';"Nem szeretne nyilatkozni!";"Holnap 02.03-án még megy vissza a szervizbe, utána értékel!!"
NMLZ111450;"2021. 02. 02.";'K4719';"Nem szeretne nyilatkozni!";"A javítás folyamatban van, nincs még alkatrész, az autó a szervizben van még!!"
NMLG029309;"2021. 02. 02.";'B0889';"Sikeres hívás, kérdõív kitöltve.";"Annyi lenne a megjegyzése, hogy most nem kapott sms-t a szerviz elõtt, pedig eddig mindig kapott?!"
NMBO083361;"2021. 02. 02.";'K4395';"Nem szeretne nyilatkozni!";"Akivel itt beszéltem az egy volt kolléga ennél a cégnél, nem tudott segíteni!! Ezért kellene egyeztetni telefonszámot, amikor az ügyfél ott a munkafelvételi pultnál!!"
NMBO087304;"2021. 02. 02.";'K4942';"Nem szeretne nyilatkozni!";"Nem szeretne értékelni!!"
NMLZ111684;"2021. 02. 02.";'M0423';"Nem szeretne nyilatkozni!";"Ez a telefonszám január elején és most is csak egyet csörren aztán átvált foglalt jelzésre, és így elérhetetlen!!"
NMLZ111760;"2021. 02. 02.";'P7826';"Sikeres hívás, kérdõív kitöltve.";"A szervizzel elégedett volt, de a karosszéria ügyintézõvel nem igazán!!!"
NMLZ111510;"2021. 02. 02.";'T1945';"Sikeres hívás, kérdõív kitöltve.";"A tájékoztatásban a jövõben javulhatnánk!!"
NMLM103598;"2021. 02. 03.";'B5585';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.01. óta csak csörög, így elérhetetlen!!"
NMLM103718;"2021. 02. 03.";'B2950';"Sikeres hívás, kérdõív kitöltve.";"M3-on dolgozó kollégánk, készletkezelõ!!!"
NMLM103712;"2021. 02. 03.";'B4423';"Sikeres hívás, kérdõív kitöltve.";"Alkatrész miatt vissza kell még mennie!!"
NMLM103684;"2021. 02. 03.";'B4025';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a javítás nem is itt javíttatta meg!!"
NMLG029345;"2021. 02. 04.";'C0858';"Sikeres hívás, kérdõív kitöltve.";"Kicsit megdrágult a szerviz, de minden rendben volt!"
NMLG029335;"2021. 02. 04.";'P7463';"Sikeres hívás, kérdõív kitöltve.";"Szeretett volna navigáció frissítést, de a munkafelvevõ azt mondta, hogy elfelejtették, de a garanciális javítással együtt ezt pótolni fogják!!"
NMLZ106310;"2021. 02. 04.";'M1457';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 02.02. óta csak hangposta jelentkezett!!"
NMBO086887;"2021. 02. 04.";'M0992';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a munkafelvevõre 10-es értékelést adott, a szerviz-szolgáltatásra pedig 5-ös értékelést!! Felháborítónak tartja, hogy otthagy 250 ezer forintot, és a motor-takaró fóliát nem tették vissza rendesen és mindezzel sajnos az autópályán szembesült, lassú tempóban olyan helyen kellett megállnia, hogy ezt meg tudja oldani!! Mindenképpen szeretné, hogy ezt aki csinálta ahhoz eljusson ez a dolog, szembesüljön vele, hogy nem húzott meg rendesen nyolc csavart!!"
NMLM103678;"2021. 02. 04.";'R1118';"Sikeres hívás, kérdõív kitöltve.";"Elõször a telefonba azt mondták, hogy 80 ezer forint és állítólag a nettó árat mondták, és fizetett 101 ezer forintot, még elnézést sem kértek tõle, hogy rosszat mondtak!! Nem tudtak csatlakozni a Hyundai szerverhez és emiatt nyugodtam felhívhatták volna, hogy menjen oda, és még vissza kell mennie!! Az értékesítõvel az volt a gondja, hogy nem azt az autót kapta, amit megbeszéltek(...Martin)!! A belsõ küszöbvédõ sín nem volt(fém)benne, és a munkafelvevõ azt mondta, hogy lehet hozzá külön venni, ezért mondta, hogy nem olyan autót kapott mint amilyet kiválasztott!! Az értékesítõ azt mondta, hogy lehet otthon frissíteni a navigációt otthon, hát sajnos ezt sem lehet(2015-ös navigáció van ezen az autón)!!"
NMBO087310;"2021. 02. 04.";'K2117';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.02. óta csak csörög, így elérhetetlen!!"
NMBO087285;"2021. 02. 04.";'K4937';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.02. óta csak csörög, így elérhetetlen!!"
NMLM103561;"2021. 02. 04.";'66234';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 02.02. óta csak hangposta jelentkezett!!"
NMLM103679;"2021. 02. 04.";'A7348';"Nem szeretne nyilatkozni!";
NMLZ111806;"2021. 02. 04.";'T1991';"Nem szeretne nyilatkozni!";"Itt az elsõ mobil egy autókereskedés telefonszáma, a 2. mobilon pedig nem a megadott személy jelentkezik, nem tudtak segíteni!!!"
NMLZ111231;"2021. 02. 04.";'T1827';"Sikeres hívás, kérdõív kitöltve.";"A szerviz munkájával maximálisan elégedett, de a biztosító munkájával nem!! Egy hónapja írt Nekik levelet, de még mindig nem válaszoltak!!"
NMLZ110867;"2021. 02. 04.";'T1827';"Sikeres hívás, kérdõív kitöltve.";"A szerviz munkájával maximálisan elégedett, de a biztosító munkájával nem!! Egy hónapja írt Nekik levelet, de még mindig nem válaszoltak!!"
NMLZ110988;"2021. 02. 04.";'28299';"Nem szeretne nyilatkozni!";"Ezen a számon vagy hangposta jelentkezik, vagy pedig ""a hívott fél nem fogad hívásokat"" 02.03. óta!!"
NMLG029339;"2021. 02. 05.";'C1265';"Nem szeretne nyilatkozni!";"Nem Õ járt a szervizben hanem  Dr. Preier Ákos jár ezzel az autóval, és a hölgy nem tudott telefonszámot adni, mert vezetett!!"
NMBO087245;"2021. 02. 05.";'M0233';"Sikeres hívás, kérdõív kitöltve.";"A javítási díj sok volt, elõtte 50-60 ezer forint anyag-költségrõl volt szó, de ezt a rezsióradíjat magasnak tartja, ez döbbenetes!!"
NMLM103711;"2021. 02. 05.";'B5592';"Nem szeretne nyilatkozni!";"Sajnos nem tudták az autót megcsinálni, kifizetett 29 ezer forintot, ivott egy kávét és ennyi, viszi ki az autó Bécsbe!!"
NMBO087205;"2021. 02. 05.";'02139';"Sikeres hívás, kérdõív kitöltve.";"Azt mondaná, hogy a Nissan alkatrész ellátását nagyon rossznak ítéli meg, két hetet várt alkatrészre!!"
NMLZ111823;"2021. 02. 05.";'T1777';"Sikeres hívás, kérdõív kitöltve.";"Szeretné jelezni, hogy olyan munkát is elvégeztek, amit nem kellett volna!! Az olajcsere is két hónapja megtörtént és most megint lecserélték!!"
