Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMBO083449;"2020. 08. 05.";'K4411';"Nem szeretne nyilatkozni!";"Sajnos értékelni nem szeretne volt egy csúnya beszélgetése személyesen a szervizvezetõvel!! Aztán a munkafelvevõ már rendes volt! Az egészbõl csak annyit nem ért, ha sok a munkánk azt miért nem lehet megmondani, hogy nincs idõnk megnézni??!!"
NMLZ108289;"2020. 08. 05.";'Q9203';"Sikeres hívás, kérdõív kitöltve.";"Annyit szeretne mondani, hogy a szervizben sehol nincs egy ár feltüntetve, hogy pl. egy éves szerviz mennyibe kerül??!! A másik megjegyzése, hogy nem tudja kitisztították-e a klímát?!"
NMLZ108321;"2020. 08. 05.";'E0419';"Nem szeretne nyilatkozni!";"JÓVÁÍRÓ SZÁMLA!! Ez ügyben már beszéltünk!!"
NMLZ108329;"2020. 08. 05.";'Q5448';"Nem szeretne nyilatkozni!";"JÓVÁÍRÓ SZÁMLA!! Ez ügyben már beszéltünk!!"
NMLM099075;"2020. 08. 06.";'B2098';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.04. óta vagy foglalt, vagy csak csörgött!!"
NMLM099101;"2020. 08. 06.";'C1233';"Sikeres hívás, kérdõív kitöltve.";"Garanciális javítás miatt fog visszatérni!!"
NMLG027687;"2020. 08. 06.";'E6218';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésre azért adott 1-es értékelést, mert nem ezen a környéken lakik, és csak az eladó kérésére jött ide!!"
NMBO083882;"2020. 08. 06.";'S5306';"Nem szeretne nyilatkozni!";"Az ügyfél a mai napon is kinyomott csörgetés közben, így már többször nem fogom hívni, valószínû nem akar velem beszélni!!!"
NMLM097179;"2020. 08. 06.";'M1425';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.04.óta csak csörög, illetve foglaltat jelez, így elérhetetlen!!"
NMLZ108292;"2020. 08. 06.";'P1355';"Sikeres hívás, kérdõív kitöltve.";"Az árban és a határidõben voltak eltérések!!!"
NMLZ108291;"2020. 08. 06.";'S9490';"Sikeres hívás, kérdõív kitöltve.";"Jelenleg alkatrészre vár és reméli, hogy lesz megoldás!!"
NMLG027596;"2020. 08. 06.";'E5419';"Sikeres hívás, kérdõív kitöltve.";"Sajnos szerviz csereautót már nem adnak és ez nagy hiba!! A másik dolog az az, hogy ezt az autót eladnák de azt mondják, hogy itt nincs használt autó kolléga!! Akkor ahol van ilyen kolléga miért nem megy oda, és mond egy árat! Csak a kifogás és egyéb van!!!"
NMLM099109;"2020. 08. 06.";'A4713';"Sikeres hívás, kérdõív kitöltve.";"Amióta az M3-ast átépítették csak rosszak a tapasztalatai!! Fizetett 28 ezer forintot a semmiért!!!!!"
NMLM099151;"2020. 08. 06.";'B3466';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz!! Azt még nem tudja, hogy a szerviz jól dolgozott-e, majd az idõ fogja ezt igazolni!!!"
NMLM099135;"2020. 08. 06.";'B4980';"Sikeres hívás, kérdõív kitöltve.";"Az autóval vannak problémák, de reméli, hogy a Balázs minden gondot megold!!!"
NMLM099006;"2020. 08. 06.";'99929';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.04. óta csak csörög!!!"
NMLZ108239;"2020. 08. 07.";'S9518';"Sikeres hívás, kérdõív kitöltve.";"Az árajánlat nem igazán volt, és ami volt az nem volt egyértelmû!!!"
NMLZ107725;"2020. 08. 07.";'K4261';"Sikeres hívás, kérdõív kitöltve.";"Picit hosszú volt ez a dolog!!!"
NMLM098691;"2020. 08. 07.";'B4078';"Nem szeretne nyilatkozni!";"Sajnos az a probléma, hogy elment a szervizbõl és mos hallja, hogy a kormánynál valami kattog!! Kéri, hogy a szervizvezetõ hívja fel!!!!"
NMBO083848;"2020. 08. 07.";'K1444';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.05. csak csörög, vagy kinyom az ügyfél!!!"
NMLZ101182;"2020. 08. 07.";'87766';"Sikeres hívás, kérdõív kitöltve.";"A kommunikációban megjavulhatnánk!!!"
NMLZ107742;"2020. 08. 07.";'66030';"Sikeres hívás, kérdõív kitöltve.";"Azért az elég nagy hiba, hogy a szerviz a hibát nem tudja megállapítani!!!"
NMLZ108346;"2020. 08. 07.";'62684';"Sikeres hívás, kérdõív kitöltve.";"A számlával kapcsolatban vannak észrevételei! Esetleg ebben szeretné kérni az illetékes segítségét!!!"
