Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMBO088050;"2021. 03. 22.";'K0200';"Sikeres hívás, kérdõív kitöltve.";"Sajnos az autót nem mosták le, pedig eddig mindig megtörtént!!!"
NMLZ112429;"2021. 03. 22.";'Q9375';"Nem szeretne nyilatkozni!";"Kolléga vette fel a telefon és azt mondta minden 10-es!!!!"
NMBO088091;"2021. 03. 22.";'K3569';"Sikeres hívás, kérdõív kitöltve.";"Köszöni a Király úr munkáját, tökéletes volt minden!!!"
NMLZ112333;"2021. 03. 22.";'T2051';"Sikeres hívás, kérdõív kitöltve.";"A kommunikációban javulhatna a szerviz(nem hívták vissza egyszer sem)!!!"
NMLG029752;"2021. 03. 22.";'E3483';"Sikeres hívás, kérdõív kitöltve.";"Következõ lenne a problémája: igazán 2012. óta Hyundai tulajdonos! Rossz szájízzel jött el most Gödöllõrõl!! Bement egy köztes motorolaj cserére, illetve nem égett egy izzó(tavaly novemberben is cseréltek és akkor nettó 702,- forint volt darabja)a mostani izzó csere nettó/db 2700,- forint volt!! A másik problémája, amikor elkészült akkor közölték, hogy átrozsdásodási vizsgálatot is megcsinálták, habár ezt nem kérte, nem tájékoztatták az elején, hogy ezt meg kell csinálni!!!"
NMBO087198;"2021. 03. 23.";'J5621';"Nem szeretne nyilatkozni!";"Az úr visszahívást kért 03.22-én 14 órára, de 2x kinyomott, és a mai napon is!!"
NMLM104855;"2021. 03. 23.";'M1207';"Sikeres hívás, kérdõív kitöltve.";"A kolléga nagyon udvarias és szolgálatkész volt!!"
NMLM104842;"2021. 03. 23.";'K2828';"Sikeres hívás, kérdõív kitöltve.";"A mosás azért nem volt tökéletes, de ezenfelül minden rendben volt!!!"
NMBO088106;"2021. 03. 23.";'M1360';"Nem szeretne nyilatkozni!";"A téli kerekek tárolását háromszorosára felemelték!! Itt volt most szerviz is, és azért kell visszamennie, mert az kesztyûtartóban volt a szervizkönyv és nem pecsételték be! Amúgy megvolt elégedve!!!"
NMLM104862;"2021. 03. 23.";'B1236';"Sikeres hívás, kérdõív kitöltve.";"Várja a munkafelvevõ visszahívását alkatrész ügyben!!!"
NMLM104881;"2021. 03. 23.";'R0872';"Sikeres hívás, kérdõív kitöltve.";"Kampány munka miatt lesz visszatérése!!"
NMBO088092;"2021. 03. 23.";'K3321';"Sikeres hívás, kérdõív kitöltve.";"A jármû belsõ takarítása elmaradt!!!"
NMBO088119;"2021. 03. 23.";'K5059';"Nem szeretne nyilatkozni!";"Most nem alkalmas, majd kitöltik az e-mailes kérdõívet!!!"
NMLM104856;"2021. 03. 23.";'R0882';"Sikeres hívás, kérdõív kitöltve.";"Proaktív tájékoztatást kapott, hogy hol végzik az autó karosszéria javítását!!!"
NMLZ112638;"2021. 03. 23.";'88143';"Nem szeretne nyilatkozni!";"Már kitöltötte az e-mailes kérdõívet!!!"
NMLZ112570;"2021. 03. 23.";'J1772';"Nem szeretne nyilatkozni!";"Az autót átadták, de sajnos sok minden nem lett elvégezve a javítás során!!!"
NMLZ112640;"2021. 03. 23.";'Q5243';"Sikeres hívás, kérdõív kitöltve.";"Jó lett volna, hogy ha az autót míg ott állt feltöltötték volna!!!"
NMLZ112463;"2021. 03. 23.";'A7967';"Nem szeretne nyilatkozni!";"Annyit hallottam az ügyféltõl, hogy most nagyon mérges!!!!"
NMLZ112525;"2021. 03. 23.";'P9407';"Sikeres hívás, kérdõív kitöltve.";"Az autó 09:00-ra volt beírva!! 09:35-kor még kint állt az udvaron!! Aztán szólt, és bevitték! Így sajnos elég sokáig tartott a szervizelés!!!"
NMLZ111804;"2021. 03. 23.";'K4632';"Sikeres hívás, kérdõív kitöltve.";"Az alkatrészre elég sokat kellett várni!!"
NMLM104787;"2021. 03. 23.";'66321';"Sikeres hívás, kérdõív kitöltve.";"Szerinte az autó annyi idõt nem töltött a szervizbe, hogy ennyi munkadíjat felszámoljanak!!!"
NMLM104802;"2021. 03. 23.";'66176';"Sikeres hívás, kérdõív kitöltve.";"Annyi lenne a gondolata, hogy 200 ezer forintos szervizbe a takarításnak is bele kellene férnie!!!"
NMLZ112589;"2021. 03. 23.";'T2089';"Nem szeretne nyilatkozni!";"Mindent 1-re értékel, mert az autót rátették a diagnosztikára, fizetett 28 ezer forintot, majd elmondták, hogy nem tudják megjavítani! Ez teljes pofátlanság!!!"
NMLZ112064;"2021. 03. 24.";'T1758';"Nem szeretne nyilatkozni!";"Sajnos nem elégedett!! Kicserélték a kédergumit és még jobban hallani a szélzajt!! Esetleg ha van valami amit még  tudna javasolni a szerviz azt megköszönné, de a Nissanban már csalódott!!!"
NMLM104823;"2021. 03. 24.";'A6660';"Sikeres hívás, kérdõív kitöltve.";"Pofátlanul drága a szerviz!!!"
NMLZ112612;"2021. 03. 24.";'A6227';"Nem szeretne nyilatkozni!";"Itt még csak vizsgálat volt, tényeges munka még nem!!!"
NMLZ112193;"2021. 03. 25.";'S6105';"Nem szeretne nyilatkozni!";"Miért kell ilyen számot beírni?? Meg kellene kérdezni az ügyfelet!!!"
NMLG029758;"2021. 03. 25.";'E0652';"Sikeres hívás, kérdõív kitöltve.";"Picit magasak a vállalási árak!! Vissza fog menni mûszaki vizsgára!!"
NMLG029735;"2021. 03. 25.";'C1100';"Nem szeretne nyilatkozni!";"Ez a telefonszám 03.22. óta csak csörög, így elérhetetlen!!!"
NMLM104901;"2021. 03. 25.";'M1545';"Sikeres hívás, kérdõív kitöltve.";"Az elõzõ cascós javítás kapcsán még van visszamaradt javítás!! Várja a visszahívást még Láda úr intézte, hogy lesz még további javítás, és már kb. két hónapja várja a visszajelzést!!"
NMLZ112673;"2021. 03. 25.";'T2103';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfélnek ígértek árajánlatot, de még mindig nem kapta meg!!(Lehet, hogy itt is elírás van az e-mail címben, ahogyan a telefonszámban is???)"
NMLZ112546;"2021. 03. 25.";'T2082';"Sikeres hívás, kérdõív kitöltve.";"Nagy szép lett és a lakatos Csabi egy ""aranyember"", nagyon jó lett!!"
NMLZ112730;"2021. 03. 25.";'S7140';"Sikeres hívás, kérdõív kitöltve.";"Nagyon nehezen értette a kérdéseimet, de nagyot küzdöttem, de azért sikerült!"
NMBO088103;"2021. 03. 25.";'K3118';"Nem szeretne nyilatkozni!";"Az ügyfél 03.23. óta kétszer kért visszahívást, de egyszer sem vette fel!"
NMBO088093;"2021. 03. 25.";'J9824';"Nem szeretne nyilatkozni!";"Ez az ügyfél is 03.22. óta kétszer kért visszahívást, de egyszer sem vette fel!!"
NMLM104914;"2021. 03. 25.";'B2793';"Sikeres hívás, kérdõív kitöltve.";"Sajnos az autót nem mosták le pedig azt gondolja, hogy ebbe az árba ez beleférne!!!!"
NMLZ112663;"2021. 03. 25.";'86088';"Sikeres hívás, kérdõív kitöltve.";"Az ülésfûtéssel kapcsolatban van kérdése és kéri, hogy a szervizvezetõ hívja fel, hogy megtudja vele beszélni a javítást!! Nagyon várja a hívást!!!"
NMBO088143;"2021. 03. 25.";'K1025';"Nem szeretne nyilatkozni!";"Az autóval csak gond van, inkább nem értékelne!!!"
