Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM111925;"2022. 01. 25.";'B5786';"Sikeres hívás, kérdõív kitöltve.";"Sokszor vissza kellett vinni ugyanazzal a problémával!!"
NMBO093838;"2022. 01. 25.";'K4965';"Sikeres hívás, kérdõív kitöltve.";"Javult a tavalyi évhez képest a szerviz! Jó lenne egy online idõpont foglalás bevezetése!"
NMBO094067;"2022. 01. 26.";'T2785';"Sikeres hívás, kérdõív kitöltve.";"Reggel 07-re kellett mennie, de nem volt még ott senki, és aztán jött valaki és átvette a kulcsokat, és aztán felhívták telefonon, hogy mikor mehet az autóért!!"
NMLM112923;"2022. 01. 26.";'B6755';"Nem szeretne nyilatkozni!";"Felhívott minket és  01.20-ára csütörtökön 8 órára kapott idõpontot és amikor bement a szervizbe akkor azt mondták, hogy nincs foglalva idõpontja pedig neki volt foglalása hiszen megbeszélte!! Kapott egy másik idõpontot 01.25-re!
Szeretett volna egy 150 p"
NMLG033313;"2022. 01. 26.";'E7173';"Sikeres hívás, kérdõív kitöltve.";"Sokáig tartott ez a diagnosztika 20 percbõl egy óra lett!!"
NMLZ117288;"2022. 01. 26.";'C1585';"Sikeres hívás, kérdõív kitöltve.";"Jól esett volna neki legalább buszjegyet kapnia!! Három hónapig várt az autó szervizelésére, egynapos munkát két hét alatt végezték el!! Munkafelvevõje nem volt, hanem ott összefogtak és több emberrel volt kapcsolatban!!"
NMBO092684;"2022. 01. 26.";'K5706';"Nem szeretne nyilatkozni!";"Nem volt most januárban a szervizben hanem tavaly novemberben, ez csak egy utólag kiállított számla volt!!"
NMLM112731;"2022. 01. 26.";'B6651';"Nem szeretne nyilatkozni!";"Nem tudták megoldani, amiért a szervizbe ment!!"
NMBO093871;"2022. 01. 26.";'H2242';"Sikeres hívás, kérdõív kitöltve.";"Megy még majd vissza a szervizbe!!"
NMBO093896;"2022. 01. 26.";'J1019';"Sikeres hívás, kérdõív kitöltve.";"A tavaly augusztusi jégkár kapcsán megy vissza végre, mert a belsõ világítás még azóta sem jó!!!"
NMBO093603;"2022. 01. 26.";'J8554';"Nem szeretne nyilatkozni!";"Három hétig volt ott az autó és nem csináltak vele semmit, egr tisztítást kell végezni, de azt mi nem tudjuk megcsinálni, és akkor miért állt ott az autó két hétig, és a többi szûrõ cseréjét sem csinálták m e?! Idáig nem volt soha semmi baj, mindig 10-es "
NMLZ116419;"2022. 01. 26.";'A9397';"Nem szeretne nyilatkozni!";"Nagyon nem volt elégedett, nagyon elhúzódott a javítás 2,5 hónapig tartott!! Az  elõzetes költségbecslést jóval meghaladta a végösszege, még a Casco-val együtt is nagyon jelentõs lett számára! Kész tények elé lett állítva, soha nem hívták hogy magasabb le"
NMLZ118376;"2022. 01. 26.";'B1245';"Nem szeretne nyilatkozni!";"Az elõzõ szervizlátogatásán az M3-on volt és szerinte akkor nem jó olajat tettek bele, azóta 4 ezer km-t ment vele és elfogyott az olaj, de azt mondták itt zuglóban, hogy egy másfajta olajat tesznek bele!! Most nagyon kíváncsi, hogy mi lesz az autóval!!"
NMLG033292;"2022. 01. 26.";'E6715';"Nem szeretne nyilatkozni!";"Az ügyfél visszahívást kért, de azóta vagy nem vette, aztán késõbb pedig kinyomott!!"
NMLZ118364;"2022. 01. 26.";'K2243';"Sikeres hívás, kérdõív kitöltve.";"A casco-s javítással kapcsolatban vitte be az autót és az rendben is volt! Motorikusan hibátlanul vitte be az autót, de hibajelzéssel kapta vissza!! Azt mondták, hogy lambda-szondát kell benne cserélni, ez 70 ezer forint plusz javítási díj!! Ezzel itt most nem volt elégedett!! Eddig Budaörsre járt ott semmilyen problémája nem volt!!!"
NMLZ118114;"2022. 01. 26.";'P7596';"Sikeres hívás, kérdõív kitöltve.";"Ezt a problémát már novemberben is jelezték, hogy van, és azért nem kérte, mert 3-4 órát kellett volna várnia pluszba! Az a problémája, hogy ilyen alap alkatrészeket miért nem tartanak, mert megrendelik és még egy félnapot ott van az autó!! Ezt a szervezést lehet, hogy felül kellene vizsgálni!! "
NMLZ118367;"2022. 01. 26.";'Q6660';"Sikeres hívás, kérdõív kitöltve.";"Lehet, hogy visszafog térni!!"
NMLG033329;"2022. 01. 26.";'E7145';"Nem szeretne nyilatkozni!";"Az autó ott van a szervizben, mert alkatrészre vár, majd utána beszéljünk!"
NMBO093917;"2022. 01. 26.";'K5712';"Sikeres hívás, kérdõív kitöltve.";"Átvizsgálás volt és visszahívás, és a kolléga azt mondta, hogy küldi neki e-mailben!! Még várja a dokumentumokat , mert nem kapta meg! Kérlek amennyiben lehetséges akkor küldjétek ki neki!!"
NMLZ117088;"2022. 01. 26.";'K1097';"Sikeres hívás, kérdõív kitöltve.";"A két munkafelvevõ közül a kedvesebbet értékelte, és azért adott 10- es értékelést!!"
NMLM112693;"2022. 01. 26.";'B4423';"Nem szeretne nyilatkozni!";"Nincs megoldva a problémája!!"
NMLG033294;"2022. 01. 26.";'E7168';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõ kicsit csúnyán beszélt az elõtte álló ügyféllel, és ezt az ügyfél is hallotta!! Azzal volt problémája, hogy amikor beszállították azt hitte, hogy vissza fogják hívni, de nem tették, Õ telefonált, és amikor felhívta Õket akkor még nem is kezdték el a javítást, és semmilyen információt nem kapott! Neki kellett mindig telefonálni, hogy mikor lesz kész és mikor mehet érte!! Csütörtökön(01.13.)délután Õ telefonált és azt mondták, hogy már kész az autó!!!"
NMLM112393;"2022. 01. 27.";'P8021';"Nem szeretne nyilatkozni!";DOLGOZÓNK!!!
NMBO093880;"2022. 01. 27.";'27734';"Sikeres hívás, kérdõív kitöltve.";"Nagyon nyögve-nyelõsen indult ez a szerviz! Sok emberrel beszélt, de nem tud egy munkafelvevõ értékelni, mert voltak fura arcok!! Annyira nem kapott tájékoztatást, hogy már elakarta hozni az autóját! Háromszor-négyszer kellett javítani a számlát is!!"
NMLZ117410;"2022. 01. 27.";'T2737';"Sikeres hívás, kérdõív kitöltve.";"Holnap megy vissza, mert az ajtó eláll, más a hézag!!"
NMLM112942;"2022. 01. 27.";'28167';"Sikeres hívás, kérdõív kitöltve.";"Az új 2008-nál felejtsék el ezt a kormányt, ami szinte az ölében van!!"
NMLM112978;"2022. 01. 27.";'A7142';"Nem szeretne nyilatkozni!";"Megvolt elégedve, de nem szeretne értékelni!!"
NMBO093894;"2022. 01. 27.";'K2694';"Sikeres hívás, kérdõív kitöltve.";"Volt egy kis kommunikációs problémája a munkafelvevõvel!!"
NMLZ117293;"2022. 01. 27.";'Q1403';"Sikeres hívás, kérdõív kitöltve.";"Egy rendszerszintû dolog neki nem tetszik, hogy elõre ki van ikszelve, hogy nincs nála a szervizkönyv pedig nála van!!"
NMLM111964;"2022. 01. 27.";'T2083';"Sikeres hívás, kérdõív kitöltve.";"A zuglói szervizben nem volt pozitív élménye, mert dupláját fizetett, mint ami az ajánlat volt!"
NMLM112721;"2022. 01. 27.";'B6735';"Sikeres hívás, kérdõív kitöltve.";"A vizsgálat során készült papírokból miért nem kap egy másolatot, ezt nehezményezte vagy esetlegesen miért nem létesítenek egy elektronikus lehetõséget az ügyfélnek?!"
NMBO093959;"2022. 01. 27.";'I3494';"Nem szeretne nyilatkozni!";"01.31-én megy a szervizbe, majd utána beszéljünk!"
NMBO093954;"2022. 01. 27.";'K5716';"Sikeres hívás, kérdõív kitöltve.";"Állítólag 2-3 héten belül fog aktiválódni, és ez egy kicsit nem tetszik!!"
NMBO094061;"2022. 01. 27.";'K5730';"Nem szeretne nyilatkozni!";"Most pontozni nem szeretne, nem tudták megoldani a problémáját!"
NMLM112749;"2022. 01. 27.";'B1919';"Sikeres hívás, kérdõív kitöltve.";"Arról volt szó, hogy tesznek bele akksit, amikor bevitte, nem volt akksi!!"
NMLZ118432;"2022. 01. 27.";'P8654';"Sikeres hívás, kérdõív kitöltve.";"Bevitte, és megbeszélték, hogy otthagyja, és azt mondták hogy visszahívják 11 óra felé, hogy mennyibe kerül és mikor lesz kész!! Nem tették Õ, telefonált 15 órakor, és akkor azt mondták, hogy már kész!!"
NMLZ118451;"2022. 01. 27.";'T2877';"Sikeres hívás, kérdõív kitöltve.";"Átvizsgálásra fog még visszatérni!"
NMLM112963;"2022. 01. 28.";'66194';"Sikeres hívás, kérdõív kitöltve.";"Nagyon jó és korrekt, hogy küldenek egy digitális üzenetet!! Kellemesen meglepte ez a dolog!!"
NMBO094075;"2022. 01. 28.";'K5726';"Nem szeretne nyilatkozni!";"Amivel odavitte, azt nem tudták megoldani! Félig van megelégedve, vagy saját maga sem tudja!! A kollégák segítõkészek voltak, de jelen pillanatban a problémája nincs megoldva!!"
NMLZ118599;"2022. 01. 28.";'19959';"Sikeres hívás, kérdõív kitöltve.";"Eddig mindig lemosták az autóját, sajnos most nem!!"
NMLZ118478;"2022. 01. 28.";'19959';"Sikeres hívás, kérdõív kitöltve.";"Eddig mindig lemosták az autóját, sajnos most nem!!"
NMLZ118611;"2022. 01. 28.";'99577';"Nem szeretne nyilatkozni!";"""Nem tudok most beszélni"",és letette a telefont!"
NMLZ116784;"2022. 01. 28.";'B0604';"Nem szeretne nyilatkozni!";"Nagyon fel volt háborodva ezen a hosszú javításon, és nem feltétlenül csak alkatrész hiányok múlt! A Winkler Péter nem volt a helyzet magaslatán! Nem tájékoztatták, hogy a biztosító szerint 30% õt terheli, árajánlatot nem kaptak, de Götz Péter kereskedelm"
NMLG033338;"2022. 01. 28.";'C0805';"Nem szeretne nyilatkozni!";"Már kitöltötte online-n!!"
NMLG033339;"2022. 01. 28.";'E6826';"Nem szeretne nyilatkozni!";"Az ügyfél nem tud máskor csak munkaidõn kívül beszélni!!"
NMLM112771;"2022. 01. 28.";'B6742';"Sikeres hívás, kérdõív kitöltve.";"Nem tudott semmilyen tájékoztatást adni a munkafelvevõ (állítólag két hete van ott) a szerviz-csomagokról és a kifüggesztett ajánlatokról!! Nincs meggyõzõdve arról, hogy ezt a céget kell hogy válassza!! Nagyon nem érezte a kompetenciát!!"
NMBO093991;"2022. 01. 28.";'M1038';"Nem szeretne nyilatkozni!";"Az IP telefon nem engedélyezi a külföldi telefonszámát hívását!!"
NMLM112943;"2022. 01. 28.";'A2107';"Sikeres hívás, kérdõív kitöltve.";"Találtak olyan hibát, amit meg kell oldani és után egy másik szervizben, és utána vissza fog jönni mûszakira!! A munkafelvevõ egy kicsit lassú volt(talán betanul?), és a felvétel közben jelzett arra, amikor egy kollégája segítségét kérte, hogy ebédelni menne!! Ez nem tetszett az ügyfélnek, de egyébként rendben volt minden, különben a felvételnél és az átadásnál is kedves a munkafelvevõ!!"
NMLZ118614;"2022. 01. 28.";'28316';"Sikeres hívás, kérdõív kitöltve.";"Kérdezi, hogy az megoldható-e hogy az ügyfél láthatná-e miközben szerelik az autóját, egy monitoron keresztül??!!"
NMBO093787;"2022. 01. 28.";'S0081';"Sikeres hívás, kérdõív kitöltve.";"A szerviz az rendben volt, és kért egy kerékcsavar cserét is! Ajánlatot várta, nem kapta meg, telefonon sem hívták és  ezért szerméryesen kellett bemennie!!"
NMBO093832;"2022. 01. 28.";'K5703';"Nem szeretne nyilatkozni!";"Kétszer is visszahívtam, de kinyomott!!"
NMBO093983;"2022. 01. 28.";'K2452';"Sikeres hívás, kérdõív kitöltve.";"Egyetlen egy problémája van, hogy a vészfék asszisztens, indokolatlanul befékez! Nem fékez le állóra, de befékez menetközbe!! Ezt már jelezte a Nissan ügyfélszolgálatánál is és nem kap rá soha semmilyen normális választ!! "
NMLZ118471;"2022. 01. 28.";'Q5450';"Nem szeretne nyilatkozni!";"Ilyennel nem foglalkozik péntek délután!"
NMLM112804;"2022. 01. 28.";'B2631';"Nem szeretne nyilatkozni!";"A feleséggel beszéltem, és elmondta, hogy a szerviz korrekt volt, de a térkép frissítést nem végezték el és ez nem tetszett, hogy azt mondták, csinálja meg mobiltelefonnal, de sajnos Õ neki azt nem mutatta meg senki, tehát nem tudja megcsinálni! Amennyibe"
NMBO093702;"2022. 01. 28.";'U0194';"Nem szeretne nyilatkozni!";"Itt a másik telefonszámon a férjjel beszéltem, viszont nem Õ járt a szervizben, de a feleség száma egész nap:""A hívott szám jelenleg nem elérhetõ!"""
NMLG033340;"2022. 01. 28.";'E6942';"Sikeres hívás, kérdõív kitöltve.";"Nagyon elégedett volt, reméli hogy a jövõben is így lesz! Szeretné elmondani, hogy itt kevesebbet fizetett, mint az elõzõ szervizben(ott nem volt elégedett a munkával)!!"
