Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM099127;"2020. 08. 25.";'B4983';"Sikeres hívás, kérdõív kitöltve.";"Hosszadalmas volt a javítás!! Majdnem két hétig tartott, hosszú idõ volt!!!"
NMLM099469;"2020. 08. 25.";'B5032';"Sikeres hívás, kérdõív kitöltve.";"Az autó nem jó, nem csinálták meg, tegnap ismét be kellett tolni!! A 2. kérdésnél a m.felvevõ az 5-ös!!!"
NMLM099498;"2020. 08. 25.";'B5036';"Sikeres hívás, kérdõív kitöltve.";"Garanciális munka kapcsán várja a visszahívást! A 3. kérdésnél az Õ hibájából kellett visszatérni a szervizbe!!"
NMLM099557;"2020. 08. 25.";'A1644';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a m.felvevõ 5-ös!!!"
NMBO083481;"2020. 08. 25.";'H2935';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.14.óta csak csörög!!"
NMLM099438;"2020. 08. 25.";'95939';"Nem szeretne nyilatkozni!";"A javítás még jelenleg is tart, folyamatban van!!"
NMLM097779;"2020. 08. 25.";'A8557';"Nem szeretne nyilatkozni!";"A javítás folyamatban van, 08.26-án megy még vissza a szervizbe!!"
NMLM098148;"2020. 08. 25.";'A8557';"Nem szeretne nyilatkozni!";"A javítás folyamatban van, 08.26-án megy még vissza a szervizbe!!"
NMLM099071;"2020. 08. 25.";'B1398';"Nem szeretne nyilatkozni!";"A javítás jelenleg folyamatban, és majd egyben értékelne!!!"
NMLM099317;"2020. 08. 25.";'B2152';"Sikeres hívás, kérdõív kitöltve.";"Azért adott 5-ös értékelést, mert az autóját itt még egyszer sem mosták le és ez negatív"
NMBO084221;"2020. 08. 25.";'S0155';"Nem szeretne nyilatkozni!";"Történt valami,ami miatt nem szeretne most értékelni(autót meghúzták hátulról)!!"
NMBO084205;"2020. 08. 25.";'S0359';"Sikeres hívás, kérdõív kitöltve.";"Kicsit drága volt neki, ez az egyéves szerviz!!!"
NMLM099406;"2020. 08. 25.";'28138';"Nem szeretne nyilatkozni!";"Visszahívtam a megbeszélt idõpontban, de már csak hangposta jelentkezett!!"
NMBO084233;"2020. 08. 25.";'M0677';"Nem szeretne nyilatkozni!";"Szabadságon van,nyaral nem alkalmas, nem ér rá!!"
NMBO084259;"2020. 08. 25.";'M0377';"Nem szeretne nyilatkozni!";"Az úr csak német nyelven beszél, valamit mondott és elköszönt!!"
NMBO084220;"2020. 08. 25.";'Q0352';"Sikeres hívás, kérdõív kitöltve.";"Elég boros áron dolgozunk!!!"
NMLM099373;"2020. 08. 25.";'B4890';"Nem szeretne nyilatkozni!";"Nem tud értékelni, mert nem ért magyarul!"
NMLZ108617;"2020. 08. 25.";'25528';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz!!!"
NMLZ108620;"2020. 08. 25.";'P4303';"Nem szeretne nyilatkozni!";
NMLZ108670;"2020. 08. 25.";'K1864';"Sikeres hívás, kérdõív kitöltve.";"Szeretné elmondani, hogy a szervizben szinte senki nem hord maszkot!!! Az árakban viszont emelés volt a vírus kapcsán!!!"
NMLZ108656;"2020. 08. 26.";'S9815';"Nem szeretne nyilatkozni!";"Németh Nándor dolgozónk telefonszáma!!"
NMLM099030;"2020. 08. 26.";'P8741';"Nem szeretne nyilatkozni!";"Visszahívtam, de csak hangposta jelentkezett!!"
NMLM099634;"2020. 08. 26.";'B3444';"Sikeres hívás, kérdõív kitöltve.";"Szerinte több igényt vett igénybe, mint amire szükség volt! Több mint másfél órát várt és megkérdezte, hogy mi van az autóval és akkor más 45 perce ott volt az autó készen!! Nagyon kevés az ember, és aki van az le van terhelve!, de ezt tegnap szóvá is tette!"
NMLG027838;"2020. 08. 26.";'C1240';"Nem szeretne nyilatkozni!";"""A hívott szám az elõfizetõ kérésére nem kapcsolható!"" A 2. mobilszám pedig nagyon sok!!!!!"
NMLG027824;"2020. 08. 26.";'E6246';"Sikeres hívás, kérdõív kitöltve.";"Szívesen ott lett volna az állapotfelmérés alatt, és ez fõleg vonatkozik a javításokra is!!!"
NMLZ108660;"2020. 08. 26.";'Q5184';"Nem szeretne nyilatkozni!";"Folyamatban van még ez a dolog, a hölgy nem tudta megmondani, hogy elvégezték-e ezt a munkát, mert közben az utcán a szerviz elõtt neki mentek az autónak!!"
NMLZ108701;"2020. 08. 26.";'Q5184';"Nem szeretne nyilatkozni!";"Folyamatban van még ez a dolog, a hölgy nem tudta megmondani, hogy elvégezték-e ezt a munkát, mert közben az utcán a szerviz elõtt neki mentek az autónak!!"
NMLZ108566;"2020. 08. 26.";'S9769';"Nem szeretne nyilatkozni!";
NMLZ108460;"2020. 08. 26.";'08693';"Nem szeretne nyilatkozni!";
NMLZ108573;"2020. 08. 26.";'Q3652';"Nem szeretne nyilatkozni!";"A hölgy elmondta, hogy már beszélt egy úrral nem olyan régen és akkor értékelt!!"
NMLZ107479;"2020. 08. 26.";'28309';"Nem szeretne nyilatkozni!";"Minden rendben volt, de már kitöltötte a férje az emailben kapott kérdõívet!!"
NMLZ108579;"2020. 08. 26.";'H6450';"Nem szeretne nyilatkozni!";"Az emailban kapott kérdõívet már kitöltötte, visszaküldte!!"
NMLZ107706;"2020. 08. 26.";'S9043';"Sikeres hívás, kérdõív kitöltve.";"Még mindig várja az alkatrész ügyben a telefon hívást!!"
NMLZ108612;"2020. 08. 26.";'S9043';"Sikeres hívás, kérdõív kitöltve.";"Még mindig várja az alkatrész ügyben a telefon hívást!!"
NMLZ106067;"2020. 08. 26.";'S9879';"Sikeres hívás, kérdõív kitöltve.";"Szeretné megköszönni a munkafelvevõ munkáját(Eperjesi Péter)!!!"
NMLZ108690;"2020. 08. 26.";'Q2912';"Sikeres hívás, kérdõív kitöltve.";"Itt azért adott 1-es értékelést, mert kifizettették vele a dísztárcsára az emblémát!! Jó lenne, ha ezt jóváírnák neki, mert ez gyári hiba!!!"
NMLZ108121;"2020. 08. 26.";'88036';"Sikeres hívás, kérdõív kitöltve.";"Sajnos, ha lenne nulla akkor azt adna!!! A Gablini szervizbe 11 éve járt eddig!!! A kolléga nem hívja vissza, nem tájékoztat, alkatrész nincs, egyéb...!! Emiatt az új autó vásárlásától is elállt, pedig már megvolt az autó, az ár, meg minden!!!!"
NMLZ108159;"2020. 08. 26.";'88036';"Sikeres hívás, kérdõív kitöltve.";"Sajnos, ha lenne nulla akkor azt adna!!! A Gablini szervizbe 11 éve járt eddig!!! A kolléga nem hívja vissza, nem tájékoztat, alkatrész nincs, egyéb...!! Emiatt az új autó vásárlásától is elállt, pedig már megvolt az autó, az ár, meg minden!!!!"
NMBO084172;"2020. 08. 26.";'K3536';"Sikeres hívás, kérdõív kitöltve.";"Elvégezték a munkát, de lehet hogy megy vissza, mert ismét hallja ezt a hangot!!!"
NMBO084243;"2020. 08. 26.";'K4527';"Nem szeretne nyilatkozni!";"A javítás még folyamatban, alkatrészre vár!!!"
NMLM099299;"2020. 08. 26.";'Q6220';"Sikeres hívás, kérdõív kitöltve.";"Sajnos a mosás nem történt meg, pedig jó lett volna!"
NMLM099483;"2020. 08. 26.";'B3752';"Nem szeretne nyilatkozni!";"A javítás folyamatban, alkatrészre vár!!!"
NMLM099468;"2020. 08. 26.";'A7819';"Sikeres hívás, kérdõív kitöltve.";"Két dolgot jelezne: a szerviztérre nem lehet bemenni, amit sérelmez, és kéri hogy a szervizvezetõ hívja fel, mert van egy garanciális probléma, amit egy éve képtelen megoldani és fogytán a türelme!!!"
NMLZ108691;"2020. 08. 26.";'S9880';"Nem szeretne nyilatkozni!";"Holnap mennek vissza ismét a szervizbe, majd utána fog értékelni!!"
NMLZ108693;"2020. 08. 26.";'S9882';"Nem szeretne nyilatkozni!";"Õ egy autókereskedésben dolgozik és megbizásból vitte az autót hozzánk, de teljesen megvolt elégedve"
NMLZ108412;"2020. 08. 26.";'P7940';"Nem szeretne nyilatkozni!";"Az úr visszahívott és elmondta, hogy nem Õ járt a szervizben, nem Õ használja, de biztos rendben volt minden!!"
NMLZ108601;"2020. 08. 26.";'A9894';"Sikeres hívás, kérdõív kitöltve.";"Annyi volt, hogy leadta az autót csütörtökön és még pénteken délután felhívta a szervizt, hogy mi újság az autóval! Elvárta volna, hogy a szerviz jelentkezzen, hogy alkatrészt kell rendelnie, és nem neki kelljen telefonálni ez ügyben!!!"
NMLZ108722;"2020. 08. 26.";'S9907';"Nem szeretne nyilatkozni!";"Kulcs tanítás 13 perc alatt kész lett, és nagyon drágának tartja, de ez nem elfogadható  ár! Megrendelte délután pénteken és a rákövetkezõ munkanapon bement, hogy lemondja a kulcsot, de nem sikerült lemondani, pedig még nem telt el 6 munkaóra sem!! A taní"
NMBO083675;"2020. 08. 26.";'K2312';"Sikeres hívás, kérdõív kitöltve.";"Pozitívan értékelte a hölgy, hogy még a garancia lejárta elõtt fogadták a szervizben!!"
NMLZ108630;"2020. 08. 26.";'95391';"Nem szeretne nyilatkozni!";"Mai napon ismét csak csörgött!!"
NMBO084134;"2020. 08. 26.";'K2232';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.24. óta csak csörög, így elérhetetlen!!"
NMBO084188;"2020. 08. 26.";'K4518';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.24. óta csak csörög, így elérhetetlen!!"
NMLM099429;"2020. 08. 26.";'B0060';"Nem szeretne nyilatkozni!";"A javítás folyamatban, jelenleg Zuglóban van!!"
NMLM099336;"2020. 08. 26.";'B3515';"Sikeres hívás, kérdõív kitöltve.";"Sajnos a szervizben a kollégák elvétve használják a maszkot!!"
NMLG027828;"2020. 08. 27.";'E6121';"Sikeres hívás, kérdõív kitöltve.";"Az alkatrészre másfél hónapot kellett várni, és ez nagyon sok volt! Ezen lehetne esetleg valamit segíteni!!"
NMBO083732;"2020. 08. 27.";'K0734';"Sikeres hívás, kérdõív kitöltve.";"Volt ott egy Infiniti Q60 kupé állítólag a Gablini úr használja. Az úrnak nagyon tetszik és szeretné megvenni!! Kérte, hogy ez ügyben keressék Õt meg!!!"
NMLG027860;"2020. 08. 27.";'C0988';"Sikeres hívás, kérdõív kitöltve.";"A térkép frissítést nem tudták megcsinálni, de azt mondák ha legközelebb erre jár akkor az félóra és megcsinálják!!"
NMLZ108498;"2020. 08. 27.";'S9713';"Sikeres hívás, kérdõív kitöltve.";"Még nem lett befejezve, mert a kõ felverõdés védõfólia nem lett visszarakva, és várja, hogy mikor mehet vissza!!!"
NMLM099421;"2020. 08. 27.";'A6192';"Sikeres hívás, kérdõív kitöltve.";"Elég sokat kellett várnia, több mint két órát ült ott!!! A munkatársak nagyon udvariasak voltak!!"
NMLZ108752;"2020. 08. 27.";'K2558';"Nem szeretne nyilatkozni!";"Akivel beszéltem ezen a számon azt mondta, hogy ezt az autót bérelte ettõl a cégtõl, de már régebben, nem Õ volt a szervizben!!!"
NMLZ108580;"2020. 08. 27.";'P7310';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.24. óta csak csörög, ma kinyomott, pedig visszahívást kért!!!"
NMLM099602;"2020. 08. 27.";'B3585';"Nem szeretne nyilatkozni!";"Annyit mondana, hogy az autóban van 40 ezer km. Megállapították, hogy kerékagy csapágyat kell cserélni 168 ezer forint munkadíj áron!! Ezt a problémát két hónapja jelezte akkor nem foglalkoztak ezzel!! Közben a 3. éves garancia letelt! Írt emailt a Nissan"
NMLM099574;"2020. 08. 27.";'B2235';"Nem szeretne nyilatkozni!";
NMBO084281;"2020. 08. 27.";'K0172';"Nem szeretne nyilatkozni!";"A munka elõtt tájékoztatták, hogy 40 ezer forint lesz, aztán 82 ezer forint lett!! Hogyan értékelje ezt?? Bár kedvesek voltak csak pont errõl nem tájékoztatták"
NMLM099356;"2020. 08. 27.";'B2082';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.25. óta csak csörög, így elérhetetlen!!"
NMLM099003;"2020. 08. 27.";'B4966';"Sikeres hívás, kérdõív kitöltve.";"A tájékoztatásban a jövõben javulhatnánk! A három hét alatt egyszer sem hívták!!"
NMLM099564;"2020. 08. 27.";'A9714';"Nem szeretne nyilatkozni!";"Nem tudja, hogy miért csak az egyik fékbetétet cserélték ki!? Kéri, hogy errõl a szervizvezetõ tájékoztassa!!"
NMLZ108381;"2020. 08. 28.";'S9619';"Sikeres hívás, kérdõív kitöltve.";"Nem jó alkatrész kaptak, és ezért kell visszamennie!!"
NMLM099588;"2020. 08. 28.";'S2571';"Sikeres hívás, kérdõív kitöltve.";"Nehezen lehet elérni a szervizt, akár mobil, akár vezetékes és visszahívást sem kap!!!"
NMLG027841;"2020. 08. 28.";'C0623';"Sikeres hívás, kérdõív kitöltve.";"Kicsit lassúak voltak, az ügyfélszolgálatnál!!!"
NMLG027839;"2020. 08. 28.";'E6199';"Sikeres hívás, kérdõív kitöltve.";"Nagyon új típusú az autója, és nem tudták hogyan kell frissíteni!!!"
NMLG027876;"2020. 08. 28.";'E6254';"Sikeres hívás, kérdõív kitöltve.";"Nem ajánl már senkinek semmit, mert a váci szervizber már nagyon ""megjárta""!!"
NMLM099072;"2020. 08. 28.";'26835';"Nem szeretne nyilatkozni!";"Ezen a számon csak hangposta jelentkezik, 08.25. óta!!!"
NMLZ108666;"2020. 08. 28.";'65601';"Nem szeretne nyilatkozni!";"Az emailban kapott kérdõívet már kitöltötte és mindennel elégedett volt!!"
NMLM099595;"2020. 08. 28.";'65842';"Nem szeretne nyilatkozni!";"Tilos Õket hívni!!"
NMLM099575;"2020. 08. 28.";'66260';"Sikeres hívás, kérdõív kitöltve.";"Az autó mosását nagyon csúnyán végezték el!!"
NMLM099544;"2020. 08. 28.";'B4980';"Sikeres hívás, kérdõív kitöltve.";"Röviden csak annyi, hogy a hiba nem szûnt meg másik márkaszervizben van az autó!!"
NMLZ108815;"2020. 08. 28.";'Q2358';"Sikeres hívás, kérdõív kitöltve.";"A határidõt amit mondtak azt nem tartották!!"
NMLZ107991;"2020. 08. 28.";'S9906';"Nem szeretne nyilatkozni!";"Sajnos nem vette fel, hiába hívtam a megbeszélt idõpontban!!"
NMLZ108733;"2020. 08. 28.";'Q1511';"Sikeres hívás, kérdõív kitöltve.";"Ssanos a javítás nem sikerült!! Ugyan úgy kopog jön valamikor vissza!!!"
NMLZ108416;"2020. 08. 28.";'P7118';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.26. óta csak csörög, így elérhetetlen!!"
NMBO084257;"2020. 08. 28.";'A6718';"Nem szeretne nyilatkozni!";"Az úr most felvette, de azt mondta nem szeretne értékelni!!"
NMBO084310;"2020. 08. 28.";'K1274';"Nem szeretne nyilatkozni!";"Az aki felvette, azt mondta nem Õ jár ezzel az autóval!! "
