Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMBO087856;"2021. 03. 08.";'U0047';"Nem szeretne nyilatkozni!";
NMLZ112231;"2021. 03. 08.";'T2036';"Nem szeretne nyilatkozni!";"Elvitte, aztán visszavitte és most megy vissza a szervizbe!!"
NMBO087849;"2021. 03. 09.";'K3195';"Sikeres hívás, kérdõív kitöltve.";"Teljesen korrekt volt minden, kapott csere autó is pedig elõször a bejelentkezésnél nem is kért!!"
NMBO087903;"2021. 03. 09.";'M1403';"Nem szeretne nyilatkozni!";"Az úr azt mondta, hogy már egy éve beszélt velem (2020.03.20.) és akkor elpanaszolta magát(emlékszem Õ volt az aki szidalmazta a céget) és mégsem történt semmi, inkább hagyjuk most ezeket a kérdéseket!!"
NMLM104528;"2021. 03. 09.";'R1050';"Sikeres hívás, kérdõív kitöltve.";"Nem tudták megcsinálni szoftver frissítést!!"
NMLM104120;"2021. 03. 09.";'B5119';"Nem szeretne nyilatkozni!";"Az autó még nincs kész, mert a katalizátorral van valami és ott van nálunk az autó!!"
NMBO087881;"2021. 03. 09.";'I4143';"Nem szeretne nyilatkozni!";
NMBO087674;"2021. 03. 09.";'S0181';"Sikeres hívás, kérdõív kitöltve.";"Sajnos már kétszer cseréltünk adblue tartályt, ami a Peugeot-ra nem vet jó fényt!!"
NMLG029608;"2021. 03. 09.";'B4457';"Sikeres hívás, kérdõív kitöltve.";"Az lenne a megjegyzése, hogy lemosták az autóját de teljesen mosószeres maradt(fõleg a szélvédõ) és otthon le kellett mosni újból!!!"
NMBO087887;"2021. 03. 09.";'J0224';"Sikeres hívás, kérdõív kitöltve.";"Az lenne a megjegyzése, hogy az autót nem mosták le!!!"
NMLM104500;"2021. 03. 09.";'B1099';"Sikeres hívás, kérdõív kitöltve.";"Sajnos a kommunikáció rossz lett!! Utólag kiderült, hogy ezt garanciában is kicserélték volna, de sietett, utazott és gyorsan kellett a megoldás!!Utólag pedig meg már nem volt lehetõség gariba elvégezni!!"
NMBO087909;"2021. 03. 09.";'K2741';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz!!!"
NMBO087381;"2021. 03. 09.";'K1627';"Nem szeretne nyilatkozni!";"Tegnapi nap folyamán ezt az autót egy új autóba beszámítottuk!! Sajnos háromszor jött vissza ugyanazzal a hibával!!!"
NMLZ112411;"2021. 03. 10.";'T2064';"Nem szeretne nyilatkozni!";"Az IP-telefon külföldi telefonszám hívását nem engedélyezi!!!"
NMLM104267;"2021. 03. 10.";'M1575';"Nem szeretne nyilatkozni!";"Ez a telefonszám 03.05. óta csak csörög, így elérhetetlen!!"
NMLZ112424;"2021. 03. 10.";'T2067';"Sikeres hívás, kérdõív kitöltve.";"Szeretné jelezni, hogy a Gablini Applikáció nem mûködik, nem tud belépni!!!"
NMLZ112399;"2021. 03. 10.";'T2061';"Sikeres hívás, kérdõív kitöltve.";"A kommunikációban javulhatnánk!!!"
NMLZ112396;"2021. 03. 10.";'64850';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magasak az árak!!!!"
NMLZ112381;"2021. 03. 10.";'A9738';"Nem szeretne nyilatkozni!";"Ez a telefonszám 03.08. óta csak csörög!! A második mobil pedig nem jó, mert az az Apuka száma és a fia járt a szervizben!!!"
NMBO087888;"2021. 03. 10.";'K0987';"Nem szeretne nyilatkozni!";"Ez a telefonszám 03.08. óta csak csörög, így elérhetetlen!!!"
NMLM104537;"2021. 03. 10.";'98656';"Sikeres hívás, kérdõív kitöltve.";"Az autót úgy mosták le, hogy tiszta hab maradt! A másik dolog, hogy telefonon mondtak egy árat ami a pénztárnál már 15 ezer forinttal több volt!! Szeretné jelezni, hogy a munkafelvevõre 15 percet várt, mert reggelizett!!!!"
NMLM104527;"2021. 03. 10.";'B5698';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem lehetett a javítást garanciában elvégezni, hanem csak fizetõsbe, és ez negatív volt számára!!!"
NMLM103853;"2021. 03. 10.";'B5609';"Nem szeretne nyilatkozni!";"ILYEN TELEFONSZÁM NINCS!!!"
NMLM104346;"2021. 03. 10.";'B2646';"Sikeres hívás, kérdõív kitöltve.";"Jelezné, hogy a jövõben a tájékoztatásban lehetne javulni!!!!"
NMLM104646;"2021. 03. 11.";'R1104';"Sikeres hívás, kérdõív kitöltve.";"A költségeket elég magasnak találta, és mással mindennel megvolt elégedve!!!"
NMLM104615;"2021. 03. 11.";'R1140';"Sikeres hívás, kérdõív kitöltve.";"Drágának tartja az árainkat!!"
NMLM104670;"2021. 03. 11.";'A8277';"Sikeres hívás, kérdõív kitöltve.";"Az alkatrész ellátásban a jövõben javulhatnánk!! Nincs egy ékszíj raktáron és emiatt vissza kell mennie!!!"
NMBO087915;"2021. 03. 11.";'K5023';"Nem szeretne nyilatkozni!";"A hölgy 03.09-én másnapra kért visszahívást, de azóta csak csörög!!"
NMLM104554;"2021. 03. 11.";'B1252';"Sikeres hívás, kérdõív kitöltve.";"Nagyon sajnálatos, hogy a Nissan már nem biztosít csereautót!!"
NMBO087935;"2021. 03. 11.";'J8800';"Sikeres hívás, kérdõív kitöltve.";"Jelentkezett egy hiba és a mai napon megy vissza a szervizbe!!"
NMBO087946;"2021. 03. 11.";'M0657';"Sikeres hívás, kérdõív kitöltve.";"Van-e újabb a 2018-as navigációnál????"
NMLM104718;"2021. 03. 12.";'Q8447';"Nem szeretne nyilatkozni!";"Az IP telefon nem engedélyezi a külföldi telefonszám hívását!!"
NMLZ112519;"2021. 03. 12.";'24425';"Nem szeretne nyilatkozni!";DOLGOZÓNK!!!!
NMBO087950;"2021. 03. 12.";'M1478';"Sikeres hívás, kérdõív kitöltve.";"Õsszel sem tudtak és most sem segíteni abban, hogy milyen nem Infiniti alufelnit tud erre az autóra tenni!!"
NMLM104643;"2021. 03. 12.";'K0867';"Nem szeretne nyilatkozni!";"Még nincs befejezve, ez a munkafolyamat, lámpa bura párásodik és a jövõ hét elején fogja keresni a munkafelvevõt, mert mégis csak ki kell cserélni!!"
NMLM104630;"2021. 03. 12.";'M1568';"Sikeres hívás, kérdõív kitöltve.";"Drága a szerviz, úgy hogy négy hónapos ez az autó!!!"
NMLG029652;"2021. 03. 12.";'E5421';"Sikeres hívás, kérdõív kitöltve.";"Várja a visszahívást egy visszatérés ügyben(mondták, hogy kedd-szerda magasságában)!!"
NMLM104574;"2021. 03. 12.";'R0777';"Sikeres hívás, kérdõív kitöltve.";"Nem az az alkatrész volt, ami neki kellett volna, és ezért kellett visszamennie, ezért 3-as!!"
NMLM104640;"2021. 03. 12.";'R0998';"Sikeres hívás, kérdõív kitöltve.";"Visszamegy a mai napon a forgalmi engedélyért, mert ott felejtette, de a munkafelvevõ sem értesítette errõl!!"
NMLM102598;"2021. 03. 12.";'R1154';"Sikeres hívás, kérdõív kitöltve.";"Egyetlen egy olyan problémája van az autóval, hogy nem ír ki semmilyen hibát, de néha megáll az autó, pedig mindent átnéztek! Lenne esetleg valaki specialistájuk, aki meg tudná ezt nézni?!"
NMLM104668;"2021. 03. 12.";'R1154';"Sikeres hívás, kérdõív kitöltve.";"Egyetlen egy olyan problémája van az autóval, hogy nem ír ki semmilyen hibát, de néha megáll az autó, pedig mindent átnéztek! Lenne esetleg valaki specialistájuk, aki meg tudná ezt nézni?!"
NMLM104659;"2021. 03. 12.";'B5712';"Sikeres hívás, kérdõív kitöltve.";"Volt egy kis félreértés, mert elég sokat kellett várni míg a munkafelvevõ szóba állt vele, de utána udvarias, szolgálatkész volt a munkafelvevõ!!"
NMLM103774;"2021. 03. 12.";'A2222';"Sikeres hívás, kérdõív kitöltve.";"Nagyon szimpatikusak a kollégák!!"
NMLM103796;"2021. 03. 12.";'R0748';"Sikeres hívás, kérdõív kitöltve.";"Gyorsak, kedvesek, ügyesek voltak!!"
NMLZ112532;"2021. 03. 12.";'T2077';"Nem szeretne nyilatkozni!";"Munkavégzés még nem volt csak ajánlat!!"
NMLZ112460;"2021. 03. 12.";'Q1244';"Nem szeretne nyilatkozni!";DOLGOZÓNK!!!!
NMLZ112418;"2021. 03. 12.";'T2036';"Sikeres hívás, kérdõív kitöltve.";"A diagnosztikát kétszer fizettették ki vele, és ez elég felháborító!! Nem ezt várta a márkaszerviztõl!!!"
NMBO087943;"2021. 03. 12.";'M1469';"Sikeres hívás, kérdõív kitöltve.";"Kiemelné a Király úrnak a munkáját, és azért jár ide Visegrádról és tökéletesen megvan elégedve!!!"
NMLM104702;"2021. 03. 12.";'B4403';"Sikeres hívás, kérdõív kitöltve.";"A jövõbeni szolgáltatás fejlesztésére lenne egy javaslata: jó lenne, ha lenne egy fiatalember, aki akár a munkahelyre vagy otthonába elvinné a szerviz idõszakára az ügyfeleket!!"
NMLM104675;"2021. 03. 12.";'B4587';"Sikeres hívás, kérdõív kitöltve.";"Az lenne a megjegyzése, hogy a munkafelvevõ elég lekezelõ volt amikor telefonon elmondta, hogy az autóval kapcsolatban van észrevétele! A végén mindent megcsináltak!!"
NMLZ112462;"2021. 03. 12.";'B1001';"Nem szeretne nyilatkozni!";"Még jön vissza szervizbe, mert az autó még nincs kész!!"
NMBO087697;"2021. 03. 12.";'K4994';"Nem szeretne nyilatkozni!";"Nem tud még nyilatkozni, mert az autó ott van még Budaörsön!!!"
NMLZ110931;"2021. 03. 12.";'K3044';"Nem szeretne nyilatkozni!";"Ez a telefonszám csak csörgött 03.10-én, aztán a hölgy visszahívást kérte 03.11-re, de akkor is csak csörgött! Aztán a mai napon 03.12-én felvetette, de ismét visszahívást kért 15-16 óra között, de csak csörgött!!"
