Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ111441;"2021. 01. 19.";'T1933';"Nem szeretne nyilatkozni!";"Ez a szám amit hívtam, a kereskedõ száma, aki eladta az autót!!"
NMBO081383;"2021. 01. 19.";'M1005';"Nem szeretne nyilatkozni!";"Ez a munka már tavaly márciusban el lett végezve!!!"
NMLM103198;"2021. 01. 19.";'B4467';"Sikeres hívás, kérdõív kitöltve.";"Alkatrész miatt kell majd visszatérnie!!"
NMLM103200;"2021. 01. 19.";'A2347';"Sikeres hívás, kérdõív kitöltve.";"Drágának találta most ezt a szervizt!!"
NMBO086953;"2021. 01. 19.";'T1826';"Nem szeretne nyilatkozni!";"Nagy nyomású pumpa nem volt jó!! Árajánlatot is kapott, ami horror volt!!"
NMBO087059;"2021. 01. 19.";'K4912';"Nem szeretne nyilatkozni!";"Dolgozónk(Varga Tamás) telefonszáma!!"
NMBO086225;"2021. 01. 19.";'S0037';"Nem szeretne nyilatkozni!";"Még vár visszajelzést Lengyel Tamás úrtól, utána majd értékel!!!"
NMBO086589;"2021. 01. 19.";'K4829';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy január elején már beszéltünk ezen javítás kapcsán!!"
NMLM103103;"2021. 01. 19.";'Q4469';"Sikeres hívás, kérdõív kitöltve.";"A 3-as értékelést az összképre adja! Jelezte a problémát és mondták, hogy ez nagyon sok minden lehet!! Az autó három napot állt, de végül is töltöttek bele Adblue folyadékot és ennyi!! Az biztos, hogy ide csak garanciális javításra hozza az autót!!"
NMBO087022;"2021. 01. 19.";'K4906';"Sikeres hívás, kérdõív kitöltve.";"A rezsi óradíj nagyon magas, és ha a jövõben ez változna akkor többet jönne a szervizbe!!!"
NMLZ111365;"2021. 01. 19.";'S0202';"Nem szeretne nyilatkozni!";"Sajnos most sem volt elégedett!! A múltkor is hívták és elmondta a problémáit és nem történt semmi!!! Most megint voltak gondok és senki nem hívta, nem tájékoztatta, bizonytalan infókat hall, nem elégedett!!!"
NMBO087049;"2021. 01. 19.";'S0009';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magasak az árak!!!"
NMLM103209;"2021. 01. 20.";'B5539';"Nem szeretne nyilatkozni!";"Mai napon megy vissza újból a szervizbe, mert valami hiba lett, majd utána értékel!!"
NMLM103311;"2021. 01. 20.";'B5551';"Sikeres hívás, kérdõív kitöltve.";"Kampány miatt fog visszamenni a szervizbe!! <br />
A büfében jó lenne, ha lehetne bankkártyával fizetni!!"
NMBO087055;"2021. 01. 20.";'K0629';"Nem szeretne nyilatkozni!";"Egy komputeres vizsgálat 30 ezer forint, ez egy kicsit sok, ide biztos nem jön többet!!"
NMLM103040;"2021. 01. 20.";'S1777';"Sikeres hívás, kérdõív kitöltve.";"A szervizzel elégedett, a Nissan Importõrrel nem annyira!!!"
NMBO086989;"2021. 01. 20.";'S0166';"Sikeres hívás, kérdõív kitöltve.";"Kampány visszahívást ígértek, de még nem telefonált senki!! Esetleg ennek utána nézhetnének!!"
NMLZ111189;"2021. 01. 20.";'S1642';"Sikeres hívás, kérdõív kitöltve.";"Sajnos a munkafelvétellel nem volt elégedett!! Tiszta káosz, amit ott tapasztalt!! Nincs senki, össze-visszaság volt, és jó lenne ha a jövõben ezen változtatnánk!!"
NMLM103192;"2021. 01. 20.";'66301';"Sikeres hívás, kérdõív kitöltve.";"Volt egy szoftver frissítés, ami nagyon sokba került és ez negatív volt!!"
NMLZ111077;"2021. 01. 20.";'J9143';"Sikeres hívás, kérdõív kitöltve.";"Szeretett volna bérautót, de nem volt, pedig fizetett volna és jó lenne, ha ebben a jövõben fejlõdnénk!!!"
NMLM103241;"2021. 01. 21.";'R1083';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a szolgáltatás:3-as, a munkafelvevõ: 5-ös!! Nem kapott semmilyen bizonylatot, hogy milyen munkát illetve ellenõrzést végeztek!! A gépkocsi megvásárlásánál azt mondták, hogy az androidos telefonokat lehet tükrözni, de most a szervizes kolléga azt mondta, hogy ez nem egészen így van, nem volt megfelelõ a GPS-frissítés sem!!"
NMLG029203;"2021. 01. 21.";'E6478';"Sikeres hívás, kérdõív kitöltve.";"Általános felmérésre volt szüksége! A gumi nyomást nem nézték, mert nagyon alacsony volt benne a levegõ nyomás, de ennyi!!"
NMBO085137;"2021. 01. 21.";'K4366';"Sikeres hívás, kérdõív kitöltve.";"Nincs alatta tócsa, de most fogy a hûtõvíz!! Már megbeszélte az idõpontot és 01.25-én megy vissza a szervizbe!! Emiatt nincs semmilyen szemrehányása, nagyon korrekten álltak hozzá ehhez a dologhoz!!"
NMLZ111494;"2021. 01. 21.";'Q4828';"Nem szeretne nyilatkozni!";"Nehezen értettük egymást, és azt mondta kitölti az e-mail-es kérdõívet!!"
NMLM103247;"2021. 01. 21.";'A4156';"Sikeres hívás, kérdõív kitöltve.";"A szervizzel elégedett, de az autóval nem!!"
NMLZ111503;"2021. 01. 21.";'T1902';"Sikeres hívás, kérdõív kitöltve.";"Az autót tegnap átadták és lehet, hogy a beszélgetésünk hatására pozitívabb volt a tapasztalata!! A munkafelvevõ kikísérte, megkérdezte, hogy így jó lesz az autó?!  Annyit még elmondana, hogy a pénztáros amikor fizetett telefonált, és ez nem volt túl szimpatikus számára!!"
NMLZ111226;"2021. 01. 21.";'T1902';"Sikeres hívás, kérdõív kitöltve.";"Az autót tegnap átadták és lehet, hogy a beszélgetésünk hatására pozitívabb volt a tapasztalata!! A munkafelvevõ kikísérte, megkérdezte, hogy így jó lesz az autó?!  Annyit még elmondana, hogy a pénztáros amikor fizetett telefonált, és ez nem volt túl szimpatikus számára!!"
NMLZ111545;"2021. 01. 21.";'J6603';"Nem szeretne nyilatkozni!";"Azért nem tud értékelni, mert ezzel az autóval nem Õ járt a szervizben!!"
NMBO087073;"2021. 01. 22.";'M1297';"Nem szeretne nyilatkozni!";"Ez a telefonszám 01.19. óta csak csörög, illetve visszahívást kért, de kinyomott!!"
NMLM103289;"2021. 01. 22.";'J9596';"Nem szeretne nyilatkozni!";"Ez a telefonszám volt dolgozónk száma(Kovács Ákos)!!!"
NMBO087116;"2021. 01. 22.";'M1195';"Sikeres hívás, kérdõív kitöltve.";"Amennyiben erre a típusú gépjármûre van újabb szoftver frissítés akkor igényt tartana arra,hogy értesítsék!!"
NMBO087119;"2021. 01. 22.";'66158';"Sikeres hívás, kérdõív kitöltve.";"Újkora óta folyamatosan panaszkodik, mert ahogy kijön a szervizbõl akkor visít a fék, erre azt mondták, hogy ez nem garanciás!!! A tempómat már nagyon régen nem jó, és hiába küldözgeti a videókat!! Ez nagyon nagy pofátlanság az INFINITI részérõl!! "
NMLG029189;"2021. 01. 22.";'E5548';"Nem szeretne nyilatkozni!";"Inkább nem szeretne értékelni, mert rossz élménye volt, a szerelõvel is összevitatkozott, valószínû hogy ide nem jön többet!!"
NMLG029221;"2021. 01. 22.";'E6484';"Sikeres hívás, kérdõív kitöltve.";"Szerinte hamarabb végeztek, mint ami a papírra van rögzítve, és amennyit fizetett!! Nagyon magas ez az ár, nem jól vannak ezek kikalkulálva!!"
NMLG029246;"2021. 01. 22.";'C0805';"Sikeres hívás, kérdõív kitöltve.";"Szimpatikus volt, hogy felajánlották az autómosást és el is végezték!!"
NMLG029245;"2021. 01. 22.";'C1180';"Nem szeretne nyilatkozni!";"Itt valami nagyon nem stimmel! Ezen a telefonszámon PERGER SZABOLCS jelentkezik és nincs Kia típusú autója neki Ford autója van és Mosonmagyaróváron lakik!! Az úr elmondta, hogy még sms-t is kapott a szerviz idõpontról, próbálta azt a számot hívni, amirõl"
NMLM102862;"2021. 01. 22.";'R1050';"Sikeres hívás, kérdõív kitöltve.";"Valóban egy óra volt a munkavégzés, de amikor odaadta a kulcsot utána még félóráig ott állt az autó, ezért másfél óra lett!!"
NMLM103279;"2021. 01. 22.";'A9660';"Nem szeretne nyilatkozni!";"Sajnos nem teljesen elégedett!! Most  volt szervizben és a felkiáltó jel most is világit!! Ez minden szerviz után így van és kéri,hogy a szervizvezetõ hívja fel, hogy megbeszélje vele hogyan tovább!!"
NMLZ111452;"2021. 01. 22.";'P8950';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 01.20. óta csak hangposta jelentkezik!!!"
NMBO086961;"2021. 01. 22.";'55989';"Nem szeretne nyilatkozni!";"Az autót visszahozták, újból a szervizben van!!"
NMLG029174;"2021. 01. 22.";'E6422';"Sikeres hívás, kérdõív kitöltve.";"A folyamat nagyon döcögõs, körülményes volt és ezért nem töltötte ki az e-mailben érkezett kérdõívet sem!!!"
NMLG028893;"2021. 01. 22.";'E6422';"Sikeres hívás, kérdõív kitöltve.";"A folyamat nagyon döcögõs, körülményes volt és ezért nem töltötte ki az e-mailben érkezett kérdõívet sem!!!"
NMBO087110;"2021. 01. 22.";'B3157';"Sikeres hívás, kérdõív kitöltve.";"Annyi, hogy volt alkatrész a javításhoz csak nem Budaörsön, hanem Zuglóban!! Emiatt minden csúszott, fõleg a tervezett határidõ!! Esetleg a jövõben erre jobban oda lehetne figyelni!!!"
NMBO086774;"2021. 01. 22.";'K1102';"Nem szeretne nyilatkozni!";"A javítás még folyamatban van, majd utána beszéljünk!!!"
NMLG029220;"2021. 01. 22.";'E4355';"Nem szeretne nyilatkozni!";"Nem szeretne értékelni!!"
NMLZ110354;"2021. 01. 22.";'P7303';"Sikeres hívás, kérdõív kitöltve.";"A javítási folyamat nagyon elhúzódott!!!"
