Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM101752;"2020. 11. 24.";'B5326';"Sikeres hívás, kérdõív kitöltve.";"Nagyon sokáig tartott az ígért  -1-1,5 órát mondtak, de jóval késõbb lett kész -   idõponthoz képest!"
NMLM101810;"2020. 11. 24.";'B4886';"Sikeres hívás, kérdõív kitöltve.";"Mindig nagyon rendesek voltak mindig és most!!"
NMLM101717;"2020. 11. 24.";'B5322';"Nem szeretne nyilatkozni!";"Visszahívtam a megbeszélt idõpontban, de kinyomott!!"
NMLM101929;"2020. 11. 24.";'R0856';"Sikeres hívás, kérdõív kitöltve.";"Nem annyi lett a számla végösszege, mint amennyit elõzetesen mondtak, drágább lett!!!"
NMLM101959;"2020. 11. 24.";'R1078';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a mf.: 5-ös!!"
NMBO085316;"2020. 11. 24.";'M1267';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.18.óta csak csörög!!"
NMBO083572;"2020. 11. 24.";'M0954';"Sikeres hívás, kérdõív kitöltve.";"<br />
Sajnos nagyon nem elégedett! Az autóra 9 hónapot várt, hengerfejes lett 40 ezer km-nél!! Pethõ úr hozzáállását egyesre értékeli! Kéri, hogy Pataki úr hívja fel, hogy a tapasztalatait elmondja, mert még lehet hogy ügyvédi útra tereli a dolgokat!!!"
NMLM101687;"2020. 11. 24.";'B4132';"Sikeres hívás, kérdõív kitöltve.";"A hûtõ folyadék szintet ellenõrizhette volna a szerviz, mert másnap ez a jelzés jelent meg a mûszerfalon!!"
NMBO085987;"2020. 11. 24.";'M0294';"Nem szeretne nyilatkozni!";"Annyit jelezne, hogy kb. egy hónapja volt szervizen akkor rákérdezett a fékre és mondták, hogy még elmegy!! Most a fékbetétet és tárcsát is kellett cserélni!! Fizetett több százezer forintot és kérdezik mennyire vagyok elégedett!!??"
NMBO085572;"2020. 11. 24.";'M1338';"Nem szeretne nyilatkozni!";
NMBO085552;"2020. 11. 24.";'M1296';"Nem szeretne nyilatkozni!";"Ez a javítás kb. másfél hónapja volt, kért navigáció frissítést, de nem végezték el!! Kéri, hogy aki ezt olvassa hívja fel, hogy történt-e azóta valami!?"
NMLM101735;"2020. 11. 24.";'K2730';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõvel nagyon elégedett, azt mondta kétszer 10-est adna neki!!!"
NMLM101627;"2020. 11. 24.";'M1544';"Nem szeretne nyilatkozni!";"Az elsõ mobilszám M3-on dolgozónk telefonszáma!!"
NMLZ109531;"2020. 11. 24.";'M1477';"Sikeres hívás, kérdõív kitöltve.";"A javítás minõsége nem volt megfelelõ!  A másik dolog pedig, hogy az autóban valaki zsömlét evett tiszt morzsa volt az autó!!!!"
NMLM101646;"2020. 11. 26.";'B5118';"Nem szeretne nyilatkozni!";"Itt egy hölgy vette fel és elmondta, hogy nincs ilyen autója neki Mazda típusú autója van!!"
NMLM101955;"2020. 11. 26.";'R0915';"Sikeres hívás, kérdõív kitöltve.";"Rendelt alkatrészt és azért fog visszamenni!!"
NMLM101723;"2020. 11. 26.";'J2975';"Nem szeretne nyilatkozni!";"Nem láttam semmit, nem tudom mit csináltak! (Ügyfél azt mondta, akkor minek a kérdések! Eléggé lekezelõ és kioktató stílusa volt!!)"
NMLM101983;"2020. 11. 26.";'B4167';"Sikeres hívás, kérdõív kitöltve.";"Neki kellett visszaállítani mindenféle dolgot, mértékegységet, stb.!!"
NMLM102001;"2020. 11. 26.";'B5366';"Sikeres hívás, kérdõív kitöltve.";"Komputert nem reteszelték vissza!!"
NMLM101992;"2020. 11. 26.";'R1033';"Sikeres hívás, kérdõív kitöltve.";"Magasak az áraink a többi szervizhez képest!! Telefonos idõpont egyeztetés során, kért egy árat a gumicserére és a kolléga mondta, hogy majd felhívják, de nem hívták!!"
NMLM101855;"2020. 11. 26.";'R0900';"Sikeres hívás, kérdõív kitöltve.";"Az email címét kérte, hogy javítsák át, de még a férjének ment az e-mail!! Kérte, hogy javítsuk ki!! A munkafelvevõnek szólt!!"
NMLM102055;"2020. 11. 26.";'R1021';"Sikeres hívás, kérdõív kitöltve.";"Információ hiányában nem tudta a lecsippantani a beléptetõ kártyáját bent a szalonba! A másik dolog pedig, hogy az email-ben érkezõ kérdõívet ki akarta tölteni, nem szerepelt semmi kérdés, üres volt!!"
NMLZ110401;"2020. 11. 26.";'S0941';"Nem szeretne nyilatkozni!";"Szerinte ezt a dolgot ne feszegessük!! Különben az autó szerelõje vitte a szervizbe az autót!!"
NMLZ110471;"2020. 11. 26.";'Q1126';"Sikeres hívás, kérdõív kitöltve.";"A szerviz-füzetbe elfelejtették bepecsételni, hogy ott járt a szervizben!!"
NMLM101893;"2020. 11. 26.";'S7479';"Nem szeretne nyilatkozni!";"A 2. mobilszámot kitöröltem a Progressbõl, mert a hölgy aki a 20-as mobilon felveszi a telefont elmondta, hogy nincs ilyen autója, de ezt már kérte elõzõleg is!! Az elsõ számon pedig az IP-telefon nem engedélyezi a külföldi hívásokat!!"
NMLM101617;"2020. 11. 26.";'R1155';"Nem szeretne nyilatkozni!";"Itt az elsõ mobilszám a jó Õ járt a szervizben!! Visszahívtam a megbeszélt idõpontban, de nem vette fel!!"
NMLG028752;"2020. 11. 26.";'C1052';"Nem szeretne nyilatkozni!";
NMLG028770;"2020. 11. 26.";'C1251';"Sikeres hívás, kérdõív kitöltve.";"Ez aránylag nagy összegû beruházás volt, és meg kellett elõlegezni ezt a dolgot, és mégis két hétig csúszott ez a dolog! Ezt leszámítva mindig meg van elégedve!!"
NMLG028756;"2020. 11. 26.";'E5920';"Sikeres hívás, kérdõív kitöltve.";"Kiderült, hogy nem volt szervizkönyv és utólag majd bepecsételik, ezt mondta a munkafelvevõ és örült ennek a rugalmasságnak!!"
NMLG028469;"2020. 11. 26.";'B3002';"Nem szeretne nyilatkozni!";"Szerintem ez egy dolgozónk telefonszáma, és a progressben láttam, hogy ez a munkalap még nyitott, tehát nincs befejezett munka!!"
NMBO086037;"2020. 11. 26.";'H5571';"Sikeres hívás, kérdõív kitöltve.";"Megdöbbentette a számla, nagyon drága volt most ez a szerviz!!<br />
"
NMBO086069;"2020. 11. 26.";'A9550';"Nem szeretne nyilatkozni!";"Nem is csináltak semmit az autón nem tudták megmondani mi a baja! Elvitte másik szervizbe!!"
NMBO085945;"2020. 11. 26.";'A9550';"Nem szeretne nyilatkozni!";"Nem is csináltak semmit az autón nem tudták megmondani mi a baja! Elvitte másik szervizbe!!"
NMBO085565;"2020. 11. 26.";'K4700';"Sikeres hívás, kérdõív kitöltve.";"Reméli, hogy minden rendben, de még nem hozta el az autót, mert külföldön van, majd a jövõ héten Király úrral megvan beszélve!!!"
NMBO086081;"2020. 11. 26.";'M1338';"Nem szeretne nyilatkozni!";
NMLM101909;"2020. 11. 26.";'M1357';"Sikeres hívás, kérdõív kitöltve.";"A tolató radar ki van kapcsolva már hónapok óta, de nem jelez semmi, hogy figyeljen, és ebbõl kára is származott!! Most visszakapcsolták miután szólt a szervizben!!"
NMLZ110266;"2020. 11. 26.";'A4549';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 11.23. óta csak hangposta jelentkezik!!"
NMBO086095;"2020. 11. 26.";'M1291';"Nem szeretne nyilatkozni!";"Az volt a problémája, hogy biztonsági kulcsosra cseréltette ki a kereket, és most le kellett vágni, mert nem volt meg a mester kulcs!!! A felesége járt a szervizben, és nem mondták neki, hogy menjen haza a biztonsági kulcsokért!! Úgy látja, hogy ezt el ke"
NMLZ110267;"2020. 11. 26.";'P4918';"Nem szeretne nyilatkozni!";"Kétszer hívtam, de mindig kinyomott!!"
NMLZ110272;"2020. 11. 26.";'S2536';"Sikeres hívás, kérdõív kitöltve.";"Annyi, hogy a gumi átszerelésnél a kerekeknél a gumi nyomást nem ellenõrizték!!"
NMLZ108788;"2020. 11. 26.";'P5859';"Nem szeretne nyilatkozni!";"Sajnos azzal nem volt elégedett, hogy az autóra három hónapot várt fõleg alkatrész miatt! Reméli, hogy ez változni fog és talán még tájékoztatni is fogják, hogy ez ügyben valami pozitív változás is lesz!!"
NMLZ110274;"2020. 11. 26.";'P5859';"Nem szeretne nyilatkozni!";"Sajnos azzal nem volt elégedett, hogy az autóra három hónapot várt fõleg alkatrész miatt! Reméli, hogy ez változni fog és talán még tájékoztatni is fogják, hogy ez ügyben valami pozitív változás is lesz!!"
NMLZ110283;"2020. 11. 26.";'T1744';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett!! Amikor ez a vizsgálat elkészült kezébe adták a papírt és egy mondatott sem mondtak, ide többen biztos nem jön!!!"
NMLM101684;"2020. 11. 26.";'27718';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 11.23. óta csak hangposta jelentkezik!!"
NMBO085991;"2020. 11. 26.";'J3895';"Sikeres hívás, kérdõív kitöltve.";"Kéri, hogy jelezzem a vezetõség felé, hogy a szerviz csereautó szolgáltatás visszaálljon!!(Amennyiben erre lehetõség van a jövõben!)"
NMBO085983;"2020. 11. 26.";'J3895';"Sikeres hívás, kérdõív kitöltve.";"Kéri, hogy jelezzem a vezetõség felé, hogy a szerviz csereautó szolgáltatás visszaálljon!!(Amennyiben erre lehetõség van a jövõben!)"
NMBO085975;"2020. 11. 26.";'K1711';"Sikeres hívás, kérdõív kitöltve.";"Annyi az észrevétele, hogy nagyon drága a szerviz!!!"
NMBO085032;"2020. 11. 26.";'K2118';"Nem szeretne nyilatkozni!";"A javítás folyamatban van és jelezné, hogy Lengyel Tamás intézi és reméli, hogy hamarosan a fék jó lesz!!"
NMBO085952;"2020. 11. 26.";'K2636';"Nem szeretne nyilatkozni!";"Sajnos nem elégedett! A légzsák ismét világít nem jó, a  másik a ventilátorral valamit csináltak, de ismét folyamatosan megy! Egy-két hét múlva jön vissza keresni fogja Lengyel Tamás urat!!!"
NMBO085980;"2020. 11. 26.";'K3004';"Sikeres hívás, kérdõív kitöltve.";"Szeretné a Király úr munkáját külön kiemelni, és köszöni!"
NMBO085567;"2020. 11. 26.";'K4244';"Sikeres hívás, kérdõív kitöltve.";"Sajnos elsõre nem sikerült a hibát megoldani megy vissza a szervizbe!! A másik dolog, amit szeretne jelezni a kommunikáció és tájékoztatás hiányos!!!!"
NMLZ109330;"2020. 11. 26.";'K0172';"Sikeres hívás, kérdõív kitöltve.";"Nem a munka minõségével volt probléma, hanem azzal, hogy Õ autó nélkül nem tud mit csinálni!! Csak pénzért volt autó, ami elég negatív volt számára!!"
NMLZ109955;"2020. 11. 26.";'B4228';"Sikeres hívás, kérdõív kitöltve.";"A kommunikációban van javulni való!!!"
NMLZ110299;"2020. 11. 26.";'P7561';"Sikeres hívás, kérdõív kitöltve.";"Szerviz csereautó jó lenne, ha lenne a jövõben!!"
NMLZ109964;"2020. 11. 26.";'Q5736';"Sikeres hívás, kérdõív kitöltve.";"A javítási idõ hat hét volt, és ez nagyon hosszú idõ!! A kommunikációban nagyon gyenge a szerviz, nem mondanak és nem tájékoztatnak"
NMLZ110361;"2020. 11. 26.";'T1751';"Sikeres hívás, kérdõív kitöltve.";"A szervizzel elégedett, az autóval vannak gondok! Jelenleg is nálunk van valószínû, hogy motor cserés, várják hozzá a motort!!!"
NMBO085107;"2020. 11. 26.";'A3794';"Sikeres hívás, kérdõív kitöltve.";"Azért nem adott jó osztályzatot, mert kb. egy hónapot várt az alkatrészre!!!"
NMBO086002;"2020. 11. 26.";'J8534';"Sikeres hívás, kérdõív kitöltve.";"Sajnos magasak az árak, és az ígért határidõhöz képest másfél órával tovább tartott a javítás!!!"
NMBO085997;"2020. 11. 26.";'K0081';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz!!!"
NMBO085809;"2020. 11. 26.";'K4723';"Nem szeretne nyilatkozni!";"A javítás folyamatban, alkatrészre vár és reméli, hogy harmadszorra minden rendben lesz! Annyit kérdezne, hogy van egy Audi A6 típusú gépkocsija és téli gumit kellene cserélni, hogy itt megcsinálják-e??!!"
NMBO085625;"2020. 11. 27.";'J3305';"Nem szeretne nyilatkozni!";"DOLGOZÓ MUNKAFELVEVÕN FÉRJE!!"
NMLG028778;"2020. 11. 27.";'C1133';"Sikeres hívás, kérdõív kitöltve.";"A harmadik kérdésre az ügyfél azt mondta, hogy  igazából nem ajánlaná(én jelöltem be, mert különben nem küldi el a rendszer az értékelését), mert 128 kilométerrel meghaladta a garancia idõt, és azt mondták, hogy ez a jövõben nem lesz jó!  Nem a szervizt hibáztatja, hanem a KIA Képviseletet, a szerviz errõl nem tehet!"
NMLM101763;"2020. 11. 27.";'M0381';"Nem szeretne nyilatkozni!";"Igazából nem elégedett, kicserélték a féket és úgy nyikorog, mintha egy Trabantban ünel!! Azt mondta, hogy a szervizvezetõvel majd rendezi ezt a dolgot!!"
NMLM101915;"2020. 11. 27.";'B5347';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.24. óta csak csörög!!!"
NMLM102002;"2020. 11. 27.";'B5365';"Sikeres hívás, kérdõív kitöltve.";"Hibaüzenet a mûszerfalon, ezért megy majd vissza! A másik dolog, hogy kapott kétszer is e-mailt, de nem volt melléklet ahol kitöltse üresen jelent meg!!"
NMLM102080;"2020. 11. 27.";'Q9273';"Sikeres hívás, kérdõív kitöltve.";"Szerviz emlékeztetõ nála nem mûködik!!"
NMLM102058;"2020. 11. 27.";'R1105';"Sikeres hívás, kérdõív kitöltve.";"Segítõkészek, udvariasak, megfelelõen végzik a munkájukat!!!"
NMLM101963;"2020. 11. 27.";'B5357';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a m.felvevõ értékelése:5-ös, a szerviz-szolg.:3-as!! Igazából könyörögni kell, hogy menjenek el egy próbaútra, és úgy érzi nem törekedtek arra, hogy a problémáját megoldják!!"
NMBO085921;"2020. 11. 27.";'M0969';"Nem szeretne nyilatkozni!";"Most nagyon nem ér rá, mert Black Fridaí napuk van!!"
NMLM101856;"2020. 11. 27.";'M1327';"Sikeres hívás, kérdõív kitöltve.";"Ez egy 2016. utáni Q30 és androidos tükrözést szeretne, és ezt legyen képes átvinni a display-re, és ettõl elzárkóztak, Õ nagyobb nyitottságot várt a munkafelvevõtõl!!! Pedig nagyon sok ember érdeklõdik ez iránt, és amennyiben ebben változás lenne akkor errõl tájékoztatást szeretne kérni!! "
NMBO086160;"2020. 11. 27.";'M0764';"Nem szeretne nyilatkozni!";"Inkább nem szeretne válaszolni a kérdéseimre!!"
NMBO086169;"2020. 11. 27.";'M0837';"Sikeres hívás, kérdõív kitöltve.";"Nagyon lassú volt az idõ három óra alatt cseréltek ki négy kereket!!"
NMBO085663;"2020. 11. 27.";'M1392';"Sikeres hívás, kérdõív kitöltve.";"Az ajtó kárpit miatt, most elõjött megint a hiba!!"
NMBO083524;"2020. 11. 27.";'M1547';"Nem szeretne nyilatkozni!";
NMLM102005;"2020. 11. 27.";'A0853';"Nem szeretne nyilatkozni!";"Itt a Csipes úr feleségével(a hölgy 70 éves)beszéltem, mert Csipes úr már meghalt! Értékelni nem szeretne, mert mocskosan koszosan kapta vissza az autóját, ilyen még nem fordult elõ!! Ez most neki nagy pofon volt!! Semmi jele nem volt ezen az autón,hogy v"
NMLM101986;"2020. 11. 27.";'B5361';"Nem szeretne nyilatkozni!";"200 ezer forintot elkértek, és amit elmondott semmit nem csináltak meg!! Navigációs szoftvert nem frissítettek! Most volt elõször és utoljára itt!!
Amennyiben ezt kijavítják ingyen akkor vissza fog jönni!!"
NMBO086204;"2020. 11. 27.";'K3746';"Nem szeretne nyilatkozni!";"Nagyon magas árakon dolgozunk, és ha lejár a garancia akkor biztos nem fog már idejárni!! Csak a magas árak miatt nem akart értékelni!!"
NMLM101848;"2020. 11. 27.";'M1482';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a szerviz-szolg.:10-es, a munkafelvevõ:3-as! Nem akarja már az egészet részletezni, már beszéltünk ez ügyben elõzõleg!!"
NMBO085888;"2020. 11. 27.";'Q2513';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.16. óta csak csörög!!!"
NMLM101629;"2020. 11. 27.";'66290';"Sikeres hívás, kérdõív kitöltve.";"Kéri, hogy a szervizvezetõ hívja fel, mert van kérdése a garancia hosszabbítással kapcsolatban! A második mobil számon érthetõ el, azon beszéltem az úrral!!"
NMLZ109114;"2020. 11. 27.";'16692';"Nem szeretne nyilatkozni!";"Ez csak jóváírószámla volt!!"
NMLZ109902;"2020. 11. 27.";'E5691';"Sikeres hívás, kérdõív kitöltve.";"A kommunikációban esetleg javulhatnánk a jövõben, a többi dolog az rendben volt!!"
NMLZ110368;"2020. 11. 27.";'Q3619';"Nem szeretne nyilatkozni!";"Az úr jelezte, hogy az autót a lánya használja! Gajdos úr kb. 12x megadta már a lánya telefonszámát és mindig õt hívjuk!!! Ezen kellene már változtatni!!"
NMLZ110378;"2020. 11. 27.";'T1755';"Sikeres hívás, kérdõív kitöltve.";"Szeretné jelezni, hogy a TPMS szenzor 12 ezer forint, az alátét hozzá 3 ezer forint!! Miért nem 15 ezer forint, ez így egy kicsit furcsa!!"
NMLZ109952;"2020. 11. 27.";'B5023';"Nem szeretne nyilatkozni!";"A javítás folyamatban! Sajnos a hangszóró recseg, a jövõ héten megy vissza már beszélt a szervizvezetõ úrral!!"
NMLZ110040;"2020. 11. 27.";'H6042';"Sikeres hívás, kérdõív kitöltve.";"Szeretné jelezni, hogy a szerviz jelezte, hogy kampány munka lenne garanciában, amit az Importõrtõl a Nissantól is elvárható lett volna!! Ráadásul légzsák és vészfék kampány, ami ha nem mûködik életveszélyes is lehet!!"
NMLM101778;"2020. 11. 27.";'95925';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drágán dolgozik a szerviz, ezért a munkáért 290 ezer forintot fizetett!! Hát??!!"
NMBO086042;"2020. 11. 27.";'K2265';"Sikeres hívás, kérdõív kitöltve.";"Két dolgot jelezne! Az árak(gumitárolás), és a határidõ hosszú volt!!"
