Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM107663;"2021. 07. 07.";'A9074';"Nem szeretne nyilatkozni!";"Nagyon nem elégedett, nincs rendben a dolog, a tegnap elõtt elhozta, de nincs rendben semmi, nem voltak felkészülve a gépkocsi fogadására!! Még most sem jeleztek vissza a garanciális javítás miatt! Az úr elmondta, hogy eddig elégedett volt és már ez a neg"
NMLM107638;"2021. 07. 07.";'A3911';"Sikeres hívás, kérdõív kitöltve.";"Nagyon sajnálja, hogy a csereautó szolgáltatás megszûnt, azt mondták, hogy délben kész az autó, de csak délután négykor tudott a szervizbõl eljönni(internet szolgáltatással volt baj)!"
NMLZ114775;"2021. 07. 07.";'B5239';"Nem szeretne nyilatkozni!";"Ezen a számon nem a nevezett hölgy jelentkezett, hanem egy úr is nincs ilyen autója és nem is volt!!"
NMLM107682;"2021. 07. 07.";'S0979';"Sikeres hívás, kérdõív kitöltve.";"Maximálisan elégedett volt!!"
NMLM107318;"2021. 07. 08.";'B3510';"Sikeres hívás, kérdõív kitöltve.";"Másik kampány miatt fog még visszatérni!!"
NMLM107746;"2021. 07. 08.";'R1117';"Sikeres hívás, kérdõív kitöltve.";"Ami volt észrevétele, azt a szervizben elmondta, a covidos idõszak alatt!!"
NMBO089429;"2021. 07. 08.";'K5061';"Sikeres hívás, kérdõív kitöltve.";"Hosszú volt a javítási idõ csereautót  nem tudnak adni sajnos nem elégedett !!"
NMBO090295;"2021. 07. 08.";'M0706';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 07.06. óta csak hangposta jelentkezett!!"
NMLG030980;"2021. 07. 08.";'E6748';"Nem szeretne nyilatkozni!";"Nem szeretne értékelni, mert azt hitte, hogy márkaszerviz tudatosabban kiolvassa, sajnos nem jutott ezzel elõrébb!!"
NMLZ114842;"2021. 07. 08.";'T2402';"Sikeres hívás, kérdõív kitöltve.";"Tökéletes volt minden !!"
NMLG030981;"2021. 07. 08.";'B5205';"Sikeres hívás, kérdõív kitöltve.";"Nagyon sok ülõ hely volt a szervizben, és még klimatizált is volt a helyiség, és ez pozitív!!"
NMLG030887;"2021. 07. 08.";'E1646';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.05. óta csak csörög, így elérhetetlen!!"
NMBO090287;"2021. 07. 08.";'P8387';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.05. óta csak csörög, így elérhetetlen!!"
NMLG030976;"2021. 07. 08.";'C0578';"Sikeres hívás, kérdõív kitöltve.";"Volt a szerviztõl függetlenül egy problémája, és magasra értékeli, hogy megoldották(tetõcsomagtartó gumibak)!!"
NMLM107651;"2021. 07. 09.";'H8278';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem teljesen elégedett az adblue tartály cserét a Peugeot nem támogatja !!<br />
Az autóban 70-ezer km van  és már ilyen drága javításra lenne szükség ??"
NMBO090318;"2021. 07. 09.";'M0686';"Sikeres hívás, kérdõív kitöltve.";"Szuper minden! Az ügyfél visszahívott!"
NMBO090329;"2021. 07. 09.";'J6886';"Sikeres hívás, kérdõív kitöltve.";"Volt egy elõzõ javítás ahol pici hiányosságot tapasztalt !<br />
Most amikor bent volt elfelejtett szólni,hogy nézzék meg !!<br />
Amit még megjegyezne,hogy a kollégák nagyon jól ápoltak és jól képviselik a Gablini céget !!"
NMLM107673;"2021. 07. 09.";'B6101';"Nem szeretne nyilatkozni!";"Egy kicsit sokat kellett várni! Itt a feleséggel beszéltem, de a férj járt bent az autóval, ennyit tudott mondani!"
NMLG030889;"2021. 07. 09.";'B3462';"Nem szeretne nyilatkozni!";"Dolgozónk Gödöllõn!!"
NMLG030941;"2021. 07. 09.";'C1366';"Nem szeretne nyilatkozni!";"Ennek a cégnek nincs ilyen típusú autója, de már a Gablinitõl vettek  autót, de az Infiniti!!"
NMLG030940;"2021. 07. 09.";'C0936';"Sikeres hívás, kérdõív kitöltve.";"Baromi drága!! "
NMLZ114817;"2021. 07. 09.";'T2397';"Sikeres hívás, kérdõív kitöltve.";"Nagyon elégedett volt a szerviz munkájával mind szakmailag mint emberileg !!"
NMLM106073;"2021. 07. 09.";'A9650';"Sikeres hívás, kérdõív kitöltve.";"Az autóval már 5 járt nálunk és még mindig nem jó ??<br />
Megint jön vissza ha most sem tudjuk megjavítani fogyasztóvédelemhez fog fordulni az biztos !!"
NMLM107378;"2021. 07. 09.";'B3897';"Nem szeretne nyilatkozni!";"Az autót elhozta nem tudni meddig lesz  jó most még mûködik ?? 
Vannak vele gondok de ez még a jövõ,hogy mi lesz ??"
NMLG030964;"2021. 07. 09.";'B5979';"Sikeres hívás, kérdõív kitöltve.";"A szerviz megkérdezhette volna hogy lemossák e az autót !<br />
Még pénzért is ?? <br />
De csak ennyi !!"
