Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM097950;"2020. 06. 30.";'B2736';"Sikeres hívás, kérdõív kitöltve.";"Amit elõzetesen megbeszéltek azt rendesen elvégezték! Az adblue-tartályra kapott árajánlatot több, mint 500 ezer forintért, de mint kiderült az tartálynál csak a kupak volt eldugulva és ezek után felmerült benne a ""lehúzás vagy átverés"" érzete!"
NMBO083059;"2020. 07. 01.";'K4356';"Nem szeretne nyilatkozni!";"Az IP telefon nem engedélyezi a külföldi szám hívását!!"
NMLZ107113;"2020. 07. 01.";'P9079';"Nem szeretne nyilatkozni!";"DOLGOZÓNK Zuglóban!!!"
NMLZ106621;"2020. 07. 01.";'22658';"Sikeres hívás, kérdõív kitöltve.";"Kért az úrtól valamilyen dokumentációt, mert ha nem kért volna akkor nem is kap! Volt egy elõzõ garanciális(biztonsági övvel kapcsolatban, kampány visszahívások) javítás és akkor se kapott semmilyen papírt azóta sem!!"
NMLG027295;"2020. 07. 01.";'E4905';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.29.óta csak csörög, így elérhetetlen!!"
NMLZ107576;"2020. 07. 01.";'S8927';"Nem szeretne nyilatkozni!";"Az autót elektromosan átvizsgálták. Mondtak dolgokat(önindítóra utalót), de szerinte nem ez a hiba! Jelezték, hogy a hátsó lámpánál a foglalat korrodált, de Õ megnézte és semmi baja!!!"
NMBO083206;"2020. 07. 01.";'J7882';"Sikeres hívás, kérdõív kitöltve.";"Továbbra is várja az árajánlatot a vonóhorog felszerelés kapcsán kérte, hogy jelezzem!!"
NMLZ107589;"2020. 07. 01.";'87578';"Nem szeretne nyilatkozni!";"Nagyon drágák és nem tudja, ezt vállalni. A szerelõ modora barátságtalan, mogorva volt, lehetne barátságosabb!!"
NMLM098120;"2020. 07. 01.";'B4839';"Sikeres hívás, kérdõív kitöltve.";"Az úr ennyit mondott, hogy szégyellje magát a szerviz!!!"
NMLG027148;"2020. 07. 02.";'87054';"Sikeres hívás, kérdõív kitöltve.";"Udvariasak, kedvesek voltak a megbeszélt idõpontban kezdték a munkát!!"
NMLG027316;"2020. 07. 02.";'C0952';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésre csak a távolság miatt adott 7-.es értékelést!!"
NMLM098092;"2020. 07. 02.";'66145';"Sikeres hívás, kérdõív kitöltve.";"A hátsó lámpa nem világított az autónak, és nem csinálták meg, tehát nem nézték meg alaposan az autót!"
NMLM098072;"2020. 07. 02.";'66365';"Sikeres hívás, kérdõív kitöltve.";"Kérdezte, hogy a váltó és a kuplung probléma, hogy nehezen kapcsolható a hátramenet, de készségesen válaszolt!!!"
NMLZ107552;"2020. 07. 02.";'A9343';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 06.31. óta csak hangposta jelentkezett!!!"
NMBO083225;"2020. 07. 02.";'K3274';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.30. óta hol csak csörög, hol hangposta jelentkezett!!"
NMBO083130;"2020. 07. 02.";'I9953';"Nem szeretne nyilatkozni!";"Az IP telefon nem engedélyezi a külföldi telefonszám hívását!!"
NMLM097649;"2020. 07. 02.";'99998';"Nem szeretne nyilatkozni!";"Az autót még nem vette át, tehát nem tud még nyilatkozni!!"
NMLG027350;"2020. 07. 02.";'E3109';"Sikeres hívás, kérdõív kitöltve.";"A javítás még folyamatban van és alkatrészre vár!!!"
NMBO081878;"2020. 07. 03.";'K0406';"Nem szeretne nyilatkozni!";"Az IP telefon nem engedélyezi a külföldi szám hívását!!!"
NMBO080451;"2020. 07. 03.";'K0406';"Nem szeretne nyilatkozni!";"Az IP telefon nem engedélyezi a külföldi telefonszám hívását!"
NMLZ106482;"2020. 07. 03.";'S7823';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.01. óta csak csörög, hangposta!!"
NMLM095647;"2020. 07. 03.";'M1502';"Nem szeretne nyilatkozni!";"Most sem, és a jövõben sem szeretne ilyenekre válaszolni!! Tilos hívni a jövõben!!! Az elsõ mobilszámon beszéltem az úrral!!"
NMBO080475;"2020. 07. 03.";'M1273';"Nem szeretne nyilatkozni!";"Ki lett cserélve háromszor kellett felmennie, de kész lett!!"
NMBO083289;"2020. 07. 03.";'M1039';"Sikeres hívás, kérdõív kitöltve.";"Kiváló személyzet, a munkafelvevõ nagyon udvarias, gyors, a szolgáltatás is tökéletes!!"
NMLG027364;"2020. 07. 03.";'E3809';"Sikeres hívás, kérdõív kitöltve.";"Frissítették a térképet és tovább tartott, mint amit mondtak!! A régebbi verzió jobb volt, mint ami most van, a régi sokkal részletesebb volt!!"
NMLG026912;"2020. 07. 03.";'C0875';"Nem szeretne nyilatkozni!";"Az autó még a szervizben van, majd utána nyilatkozik!!!"
NMLG027336;"2020. 07. 03.";'C0896';"Sikeres hívás, kérdõív kitöltve.";"Nem volt 100%-osan elégedett a szolgáltatással, ez kiderül az értékelésbõl!!"
NMLM098116;"2020. 07. 03.";'65563';"Sikeres hívás, kérdõív kitöltve.";"Az elõzõ alkalommal a kollégája volt a szervizben egy másik autóval, és nem igazából volt elégedett, de most dicséret, mert minden a legnagyobb rendben volt és ment!!!"
NMLM098118;"2020. 07. 03.";'B2030';"Sikeres hívás, kérdõív kitöltve.";"Kicsit sok volt a várakozási idõ!!!"
NMBO083152;"2020. 07. 03.";'K0361';"Nem szeretne nyilatkozni!";"Ez az ügyfél visszahívást kért, de azóta csak csörög!!"
NMLZ107500;"2020. 07. 03.";'A2939';"Nem szeretne nyilatkozni!";"Ez az ügyfél 06.29-én 07.02-re kért visszahívást, de azóta csak csörög!!"
NMBO083283;"2020. 07. 03.";'98654';"Nem szeretne nyilatkozni!";"Sajnos nem elégedett! A tapasztalata elég összetett! Ami ebbõl tanulság, hogy ebben az autóban Renault motor van és a Nissan Service nem tud vele mit kezdeni, itt a motor a fõ probléma!!"
NMBO082438;"2020. 07. 03.";'J7831';"Nem szeretne nyilatkozni!";"Az autót viszi vissza, mert hátul is kopog!!"
NMLZ107551;"2020. 07. 03.";'S8727';"Nem szeretne nyilatkozni!";"A múlt héten már beszéltünk, és elvileg az ügy sínen van már!!"
NMLZ107641;"2020. 07. 03.";'S8990';"Nem szeretne nyilatkozni!";"Nem szeretne értékelni, mert olyan magas árakon dolgozunk!!!"
