Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM095599;"2020. 03. 11.";'B1554';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz!!!"
NMBO081297;"2020. 03. 12.";'J9863';"Sikeres hívás, kérdõív kitöltve.";"A mostani munkafelvevõ kollégával végre megvolt elégedve!!!"
NMLM095560;"2020. 03. 12.";'B2896';"Sikeres hívás, kérdõív kitöltve.";"Garanciális munka miatt kellene visszamenni, de elég magas az óradíj!!!"
NMLZ104876;"2020. 03. 12.";'M1039';"Sikeres hívás, kérdõív kitöltve.";"Ami miatt vissza kellet térnie arról már tudott a szerviz, megcsinálhatták volna amikor ott volt az autó!!!"
NMLM095549;"2020. 03. 12.";'R0464';"Nem szeretne nyilatkozni!";
NMLM095613;"2020. 03. 12.";'B4568';"Nem szeretne nyilatkozni!";"Ügyfél azt mondta nem alkalmas, és letette a telefont!!"
NMLM095517;"2020. 03. 12.";'66163';"Nem szeretne nyilatkozni!";
NMLZ105235;"2020. 03. 12.";'P6207';"Sikeres hívás, kérdõív kitöltve.";"Örült volna neki, hogy tájékoztatták volna, hogy mikor készül el az autó ugyanis egy napos javításnak indult, és mindig Õ telefonált, hogy mikor mi várható, mikor lesz kész!!!"
NMLM095462;"2020. 03. 12.";'66220';"Nem szeretne nyilatkozni!";"Ez a telefonszám hol foglalt, és amikor kicsöng utána rögtön kinyom! Ez van 03.09.óta!!!"
NMLM093819;"2020. 03. 12.";'B4051';"Sikeres hívás, kérdõív kitöltve.";"Az autót a Gablini cégnél a használt autónál vásárolta! Azt mondták, hogy az autó rendben van! Aztán jöttek a több százezer forintos javítások! A Gablini cégét messze elkerüli!!!!"
NMLZ104746;"2020. 03. 12.";'Q4615';"Sikeres hívás, kérdõív kitöltve.";"Az alkatrész ellátás nagyon nehézkes!!!"
NMBO079045;"2020. 03. 12.";'K1866';"Sikeres hívás, kérdõív kitöltve.";"Ezzel az úrral már februárban és március elején is beszéltünk!! Annyit szeretne jelezni, hogy most fog jönni majd a nagy szervizre!! Amennyiben ott a Gablini cég valami kompenzációt adna, arra ami itt elõzetesen történt, akkor lehet hogy a véleménye megváltozna!!!"
NMBO081301;"2020. 03. 12.";'P2322';"Nem szeretne nyilatkozni!";"Itt valami nagyon nem stimmel! Ezen a telefonszámon valóban Sándor Jánossal beszéltünk, de neki nincs Nissan típusú autója! Kapott emailben kérdõívet is ,de nem tudja mit kezdjen vele, mert nincs ilyen autója!!!"
NMLZ105320;"2020. 03. 12.";'Q0915';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon az ügyfél 03.09. óta minden alkalommal kinyom!!!"
NMLZ104456;"2020. 03. 12.";'S6366';"Sikeres hívás, kérdõív kitöltve.";"Az idõ hosszúsága miatt volt problémája!!!"
NMLG026536;"2020. 03. 13.";'E6067';"Sikeres hívás, kérdõív kitöltve.";"A továbbiakban is maradjon ilyen a szerviz, mert Õ Vácról jött ebbe a szervizbe!!!"
NMLZ105480;"2020. 03. 13.";'R0362';"Nem szeretne nyilatkozni!";"Majdnem 100 ezer forintba került a szerviz, és nem csinálták meg amit a kért!! Soha többet nem jön ide a Gablini szervizbe!!! Abszolút nincs megelégedve, mi a francért kellett neki 88 ezer forintot fizetnie!!!"
NMLM095589;"2020. 03. 13.";'B1615';"Sikeres hívás, kérdõív kitöltve.";"A mosdóban nagyon büdös(fesztivál vécé szag volt)! A héten kedden küldött az infó vonalon egy emailt, hogy átutalással szeretne fizetni a cég, de még választ nem kapott és ebben kéri segítséget!!!"
NMLM095648;"2020. 03. 13.";'B4568';"Nem szeretne nyilatkozni!";"Az úrral tegnap beszéltem azt mondta, most nem alkalmas, a mai napon pedig három csöngetés után kinyomott!!!"
NMLM095120;"2020. 03. 13.";'B4505';"Sikeres hívás, kérdõív kitöltve.";"A márka szerviz munkája kiváló viszont a háttérben folyó munkák(alkatrész, stb.) 2 hetet vett még igénybe az alkatrész miatt, mire be tudták szerelni!!!"
NMLM095291;"2020. 03. 13.";'K1048';"Nem szeretne nyilatkozni!";"Ezt az autót nyáron már eladták! A cégtõl egy kolléga megvette, aztán kilépett Övé az autó és mindig erre a számra kap sms-t!! Jó lenne, ha ez már megváltozna!!!! Kérdezni kellett volna az új tulajdonostól jó telefonszámot!!!!"
NMLZ105272;"2020. 03. 13.";'Q0746';"Nem szeretne nyilatkozni!";"Az autó még nem lett átadva!!!"
NMLZ105464;"2020. 03. 13.";'P4355';"Nem szeretne nyilatkozni!";"Most nem volt teljesen elégedett sem az árral, sem a folyamattal!"
NMLZ104343;"2020. 03. 13.";'S6275';"Nem szeretne nyilatkozni!";"Itt az elsõ mobilszámon beszéltünk az ügyféllel!!!"
NMBO081325;"2020. 03. 13.";'M0918';"Sikeres hívás, kérdõív kitöltve.";"Egy picit még érezni lehet az égett szagot!!!"
NMBO081337;"2020. 03. 13.";'J6171';"Sikeres hívás, kérdõív kitöltve.";"A tájékoztatásban, segítõ készségben javulhatnánk!!!!"
NMBO081299;"2020. 03. 13.";'H7474';"Nem szeretne nyilatkozni!";"Sajnos nem elégedett! Most papírokat kértek tõle, mindent leadott, de egy biztos, hogy legközelebb a fogyasztó védelemhez megy az biztos!!!"
NMLZ105432;"2020. 03. 13.";'K2403';"Sikeres hívás, kérdõív kitöltve.";"A kommunikációban javulhatnánk, illetve azt tapasztalta, hogy nagyon le vannak terhelve a kollégák!!!"
NMBO081317;"2020. 03. 13.";'A5345';"Sikeres hívás, kérdõív kitöltve.";"Hosszú lenne kifejteni, de annyit mond nem volt maradandó élmény!!!"
