Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM110083;"2021. 10. 18.";'R1227';"Sikeres hívás, kérdõív kitöltve.";"Várnia kellett amíg sorra került, pedig idõre ment, és látott más munkafelvevõt is akinél nem volt senki!!"
NMLG032160;"2021. 10. 19.";'C1418';"Nem szeretne nyilatkozni!";"Az ügyfél 10.18-án kinyomott, és ma délelõtt is!!"
NMLG032161;"2021. 10. 19.";'E6161';"Nem szeretne nyilatkozni!";"A Kia-ban nem jó a kuplung, és mindig valamilyen papírra hivatkoznak, de a kuplung azóta sem jó!!"
NMLZ116478;"2021. 10. 19.";'E6193';"Sikeres hívás, kérdõív kitöltve.";"Örül neki, hogy szóltak mûszaki vizsga elõtt, és Gödöllõn már nem volt hely, de ide Zuglóba betették!!"
NMLG032196;"2021. 10. 19.";'C0729';"Nem szeretne nyilatkozni!";"Az úr azt mondta, hogy most egyáltalán nem aktuális és letette a telefont!"
NMLG032190;"2021. 10. 19.";'C0944';"Nem szeretne nyilatkozni!";
NMLG032201;"2021. 10. 19.";'E6116';"Sikeres hívás, kérdõív kitöltve.";"A WC-ben nem volt papír, és nem találta a  váró térben a vizet!!!"
NMBO092063;"2021. 10. 19.";'K5496';"Nem szeretne nyilatkozni!";"Ez a telefonszám két napja csak csörgött!"
NMBO092085;"2021. 10. 19.";'K5497';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 2 napja az elsõ csörgetés után kinyomott!!"
NMLG032156;"2021. 10. 19.";'E6973';"Nem szeretne nyilatkozni!";"Kérte, hogy hívjam egy óra múlva, de ""a hívott szám nem elérhetõ""!"
NMBO092059;"2021. 10. 19.";'K5288';"Sikeres hívás, kérdõív kitöltve.";"Amikor idõpontra megy akkor ne kelljen várakoznia!! A másik szervizbõl hazaviszik!!"
NMLZ116587;"2021. 10. 19.";'S9519';"Nem szeretne nyilatkozni!";"A hölgy azt mondta, hogy minden rendben volt, de még nincs lezárva az ügy mennek vissza!"
NMLZ115528;"2021. 10. 19.";'Q9823';"Nem szeretne nyilatkozni!";"A hölgy kérte, hogy hívjam egy óra múlva, de kinyomott!!"
NMLZ116523;"2021. 10. 19.";'T2347';"Sikeres hívás, kérdõív kitöltve.";"Gördülékenyen mentek a  dolgok!!"
NMBO092076;"2021. 10. 19.";'K2364';"Nem szeretne nyilatkozni!";"Hívtam másnap a megbeszélt idõben, de csak hangposta jelentkezett!!"
NMLZ116042;"2021. 10. 19.";'K3927';"Nem szeretne nyilatkozni!";"Még megy vissza és addig nem értékel olyan munkát, amit még nem végeztek el!!"
NMBO092189;"2021. 10. 19.";'K3064';"Sikeres hívás, kérdõív kitöltve.";"Mosás nem igazán fért bele!!"
NMBO091881;"2021. 10. 19.";'K4994';"Sikeres hívás, kérdõív kitöltve.";"Végre nem kellett visszavinni!! "
NMLM110119;"2021. 10. 19.";'T0366';"Sikeres hívás, kérdõív kitöltve.";"Az ügyféllel már beszéltem 10.06-án is!!!"
NMLM110050;"2021. 10. 19.";'65996';"Nem szeretne nyilatkozni!";"Nem Õ járt bent, hanem a szervizes kollégák!!"
NMLM110161;"2021. 10. 19.";'B6394';"Sikeres hívás, kérdõív kitöltve.";"Majd megy vissza kampány visszahívás miatt, ha megjön az alkatrész, de akkor szeretné a kerékõrt is, amit megrendeltek feltetetni!!"
NMLM110199;"2021. 10. 19.";'R1200';"Nem szeretne nyilatkozni!";"Kitöltötte az emailben kapott kérdõívet!!"
NMLM110239;"2021. 10. 19.";'B3717';"Nem szeretne nyilatkozni!";"Nem Õ járt bent, hanem egy másik kollégája!!"
NMLM110243;"2021. 10. 19.";'R1080';"Sikeres hívás, kérdõív kitöltve.";"Korrekt volt minden!!"
NMLM110135;"2021. 10. 19.";'B4043';"Nem szeretne nyilatkozni!";"Ez a telefonszám két napja de. és du. is csak csörgött!!"
NMBO092112;"2021. 10. 19.";'J6791';"Nem szeretne nyilatkozni!";"Ezen a telefonszám a mai napon 3x kinyomott!!"
NMBO092115;"2021. 10. 20.";'K1863';"Sikeres hívás, kérdõív kitöltve.";"Itt a második mobilon a férjjel beszéltem, és azt mondta minden rendben volt!!"
NMLZ115429;"2021. 10. 20.";'S2287';"Nem szeretne nyilatkozni!";"Ez a telefonszám két napja csak csörgött, de. és du. is! Különben ezt a telefonszámot se júliusban, se szeptember sem vették fel!!"
NMLM109933;"2021. 10. 20.";'B3838';"Nem szeretne nyilatkozni!";"Ez a telefonszám két napja csak csörgött!!"
NMLM108000;"2021. 10. 20.";'T1994';"Nem szeretne nyilatkozni!";"Annyi problémája volt ezzel az autóval, hogy inkább hagyjuk!!"
NMBO092015;"2021. 10. 20.";'A5511';"Sikeres hívás, kérdõív kitöltve.";"Megbeszélnek valamit, és nem az van, össze-visszaszámláznak!!"
NMBO092140;"2021. 10. 20.";'H4497';"Sikeres hívás, kérdõív kitöltve.";"Lehet, hogy visszafog még térni, mert nem jó a hangja a motornak!!"
NMLZ115105;"2021. 10. 20.";'Q2075';"Nem szeretne nyilatkozni!";"A munka minõségével azzal megvan elégedve!A három és fél hónap alatt egyszer sem telefonált a munkafelvevõ, mindig Õ telefonált!! Nem tudja, hogy itt a dolgozónak tilos az ügyfelet felhívni!! Az alkatrész ellátás sem jó és három héttel késõbb készült el, "
NMLG032056;"2021. 10. 20.";'E6448';"Sikeres hívás, kérdõív kitöltve.";"Drága a szerviz, és õszintén megmondja, hogy a Suzukinál 60 ezer forintért megkapja ugyanezt külsõ-belsõ mosással együtt!! Kampány visszahívás miatt azért még vissza fog menni!!"
NMLM110229;"2021. 10. 20.";'A7242';"Sikeres hívás, kérdõív kitöltve.";"Nagyon figyelmesek, és idõpont egyeztetés miatt szóltak neki, ami igazán jól jött!!"
NMLZ115831;"2021. 10. 20.";'K0953';"Nem szeretne nyilatkozni!";"Ez az ügyfél még 10.14-én visszahívást kért, de azóta csak csörgött!"
NMBO092173;"2021. 10. 20.";'J8885';"Nem szeretne nyilatkozni!";"Õ most a villamoson utazik és nem kíván válaszolni kérdésekre!!"
NMLZ116511;"2021. 10. 20.";'M0207';"Nem szeretne nyilatkozni!";"Az elsõ mobil két napja csak csörgött, a második mobilon a hölgynek sosem volt Citroën gépkocsija!!"
NMLM110209;"2021. 10. 20.";'R1063';"Sikeres hívás, kérdõív kitöltve.";"Vissza kellett volna térnie, de nincs ideje! Jobb oldali ablak zörgés!"
NMBO092162;"2021. 10. 20.";'J4836';"Nem szeretne nyilatkozni!";"Nem elégedett, 0-ás és azt ígérte ,hogy visszahívja kedden -10.19-én- és a mai napig nem hívta vissza!! Nagyon várja, hogy most akkor valamit röffentsenek vissza(így mondta az ügyfél)!!!"
NMLM110278;"2021. 10. 20.";'R1277';"Nem szeretne nyilatkozni!";"Neki napközben soha nem alkalmas, mert orvos, betegekkel van!!"
NMLZ116531;"2021. 10. 20.";'Q5085';"Nem szeretne nyilatkozni!";"Az ügyfél visszahívást kért, visszahívtam, de már csak hangposta jelentkezett!!"
NMLG032216;"2021. 10. 20.";'C1467';"Nem szeretne nyilatkozni!";"Ki fogja tölteni az e-mailes kérdõívet, mert most siet!!"
NMLG032213;"2021. 10. 20.";'E6981';"Sikeres hívás, kérdõív kitöltve.";"Más ügyben fog visszatérni!!"
NMLG032210;"2021. 10. 20.";'E5914';"Sikeres hívás, kérdõív kitöltve.";"Jó lenne, ha elõre jeleznék neki, hogy mikor kell a következõ szervizre mennie, mert ez nagyon jó lenne -emailben vagy sms-ben- a garancia érdekében!!"
NMLG032236;"2021. 10. 20.";'E6942';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.05. és 10.12-én is de. és du. is csak foglaltat jelzett, mint a mai napon(10.20.)!!"
NMLG032209;"2021. 10. 20.";'C1438';"Nem szeretne nyilatkozni!";"A feleséggel beszéltem, de a férje járt bent a szervizben és nem volt semmi gond, probléma!!"
NMLZ116219;"2021. 10. 20.";'Q2638';"Nem szeretne nyilatkozni!";"Az úr azt mondta, most nagyon rosszkor hívtam majd legközelebb és letette a telefont!"
NMLM108385;"2021. 10. 20.";'R0600';"Nem szeretne nyilatkozni!";"Ez az ügyfél a mai napon kétszer kinyomott csörgetés kötben!!"
NMLM107923;"2021. 10. 20.";'R0808';"Sikeres hívás, kérdõív kitöltve.";"Egyszer már kérdezte egy hölgy, és akkor elmondta, hogy nem mosták le az autóját!! A 3. kérdésre én írtam be értékelést, mert az ügyfél nem tudott erre egy számot mondani! Azt hiszi, hogy amikor lejár a garancia máshol fogja megoldani a szervizelést!!"
NMLM110314;"2021. 10. 20.";'B4664';"Sikeres hívás, kérdõív kitöltve.";"Vinni akarta az olajat egy sokkal jobb minõségût, de ezt nem lehet megoldani, mert a gyár nem engedi meg, mert még garanciális az autó!! Ez nem esett neki jól!!!"
NMLZ116530;"2021. 10. 20.";'K0953';"Nem szeretne nyilatkozni!";"Ez az ügyfél 10-14-re kért visszahívást, de azóta csak csörgött!!"
NMLM110274;"2021. 10. 20.";'B2433';"Sikeres hívás, kérdõív kitöltve.";"Változatlanul mindig egy baja van, hogy nem mehet be a szerviz részre, ahol csinálják az autót!! Elégedettségi dolgot kérnek tõle, amikor nem látja, hogy mit csinálnak, csináltak!!"
NMBO092208;"2021. 10. 21.";'I3599';"Sikeres hívás, kérdõív kitöltve.";"Korábban volt taxi szolgáltatás és most ez nem esett jól, mert neki kellett fizetni!!!!"
NMBO092073;"2021. 10. 21.";'H5057';"Nem szeretne nyilatkozni!";"Tilos Hívni!!"
NMLG032279;"2021. 10. 21.";'E4563';"Nem szeretne nyilatkozni!";"
TILOS HÍVNI!!
"
NMLZ116539;"2021. 10. 21.";'T2630';"Nem szeretne nyilatkozni!";"Az ügyfelet 2x is hívtam délelõtt, mert mára kért visszahívást, de nem vette fel!!"
NMLZ116534;"2021. 10. 21.";'88438';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.20. óta de. és du. is csak csörgött!!"
NMBO092160;"2021. 10. 21.";'K4220';"Nem szeretne nyilatkozni!";"Budaörsi szervizvezetõnk Lengyel Tamás száma!!"
NMLM110007;"2021. 10. 21.";'A7429';"Sikeres hívás, kérdõív kitöltve.";"Kampány alkatrész miatt!"
NMBO092212;"2021. 10. 21.";'K5515';"Nem szeretne nyilatkozni!";"Sokallta az összeget mindenre!!"
NMBO092190;"2021. 10. 21.";'K4473';"Sikeres hívás, kérdõív kitöltve.";"Garanciális munka miatt fog visszatérni!!"
NMBO092121;"2021. 10. 21.";'K5500';"Sikeres hívás, kérdõív kitöltve.";"Utólag kellett kifizetni a beviteli díjat, mert nem assistance szolgáltatás volt! Jelezte, hogy máskor nem lehetne-e, hogy a budaörsi szervizbõl átvigyék a zuglói szervizbe az autót, mert Õ ott lakik, és kismama és nehézkesebb volt neki az odajutás Budaörsre!"
NMBO092254;"2021. 10. 21.";'K5500';"Sikeres hívás, kérdõív kitöltve.";"Utólag kellett kifizetni a beviteli díjat, mert nem assistance szolgáltatás volt! Jelezte, hogy máskor nem lehetne-e, hogy a budaörsi szervizbõl átvigyék a zuglói szervizbe az autót, mert Õ ott lakik, és kismama és nehézkesebb volt neki az odajutás Budaörsre!"
NMLG032235;"2021. 10. 21.";'E4073';"Nem szeretne nyilatkozni!";"Az ügyfél visszahívást kért, de már nem vette fel hangposta jelentkezett!!"
NMLG032228;"2021. 10. 21.";'C0838';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.20. óta de. és du. is csak csörgött!!"
NMLZ116585;"2021. 10. 21.";'85132';"Sikeres hívás, kérdõív kitöltve.";"Két hónappal ezelõtt elkezdték hívogatni, hogy le fog járni a mûszaki, megköszönte, hogy igen tudja, és aztán még legalább kétszer felhívták, de ezt már tolakodásnak vette!!"
NMLM107953;"2021. 10. 21.";'B0942';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfél kínai és nehezen értettük egymást, minden rendben volt!!"
NMLZ116041;"2021. 10. 21.";'P7933';"Nem szeretne nyilatkozni!";"Ez a munka még nincs lezárva, másfél év alatt jutottunk el oda, hogy egy problémát! Õszinte lesz, de nem elégedett!!"
NMLG032248;"2021. 10. 21.";'B5313';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.20. óta de. és du. csak csörgött!!"
NMLM110284;"2021. 10. 21.";'B6429';"Nem szeretne nyilatkozni!";"Ez az ügyfél október elején is mindig kinyomott és most is!!"
NMBO092224;"2021. 10. 21.";'J8082';"Sikeres hívás, kérdõív kitöltve.";"A kocsiban olyan elektromos probléma keletkezett eltört egy vezeték, nem érti, hogy egy ilyen szituáció hogyan keletkezhet, hogy tõbe tört el ez a csatlakozó!! Az autóval nem teljesen elégedett!!"
NMLM109079;"2021. 10. 21.";'B5967';"Sikeres hívás, kérdõív kitöltve.";"Két és félórát kellett várnia azért, hogy megmondják, hogy melyik alkatrészt kell cserélni,és második alkalommal is sokat kellett várnia!! Úgy látja, hogy nagyon le van terhelve a munkafelvevõ!!"
NMBO092169;"2021. 10. 21.";'C1317';"Sikeres hívás, kérdõív kitöltve.";"A szélvédõ fütyül, valami nem jó!! Lehet hogy vissza fog térni a zugló szervizünkbe!!  Ennél a típusnál csomagtér ajtó zörög menet közben, amikor egy kis út egyenetlenségen megy át, de állítólag ez típus hiba!!"
NMLM110326;"2021. 10. 21.";'R0850';"Nem szeretne nyilatkozni!";"A hölgy a mai napon 2x kinyomott!!"
NMLM110342;"2021. 10. 22.";'B6466';"Nem szeretne nyilatkozni!";"A hölgy ma délelõttre kért visszahívást, de elõször kinyomott, másodszorra pedig hangposta jelentkezett!!"
NMBO092205;"2021. 10. 22.";'J8249';"Nem szeretne nyilatkozni!";"Az ügyfél ma délelõttre kért visszahívást, de nem vette fel!!"
NMLM110211;"2021. 10. 22.";'R0788';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.15. óta csak csörgött!!"
NMLM108073;"2021. 10. 22.";'B6152';"Nem szeretne nyilatkozni!";"A munkafelvevõ nem küldte el neki a papírt errõl a munkáról, és addig nem fog nyilatkozni, amíg meg nem kapja!!"
NMLG032252;"2021. 10. 22.";'E6623';"Sikeres hívás, kérdõív kitöltve.";"Az úr annyit mondott, hogy minden szuper volt, de nem tud most beszélni!!!"
NMLG032240;"2021. 10. 22.";'E6987';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.21. óta de. és du. is csak csörgött!!"
NMLZ115717;"2021. 10. 22.";'C0831';"Sikeres hívás, kérdõív kitöltve.";"Az autó most is a szervizben van, mert megérkezett az alkatrész!!"
NMLG032278;"2021. 10. 22.";'C1458';"Nem szeretne nyilatkozni!";"Az ügyfélnek nem alkalmas a mai nap és a jövõ héten sem!!"
NMBO092154;"2021. 10. 22.";'K4577';"Nem szeretne nyilatkozni!";"Ez az ügyfél visszahívást kért 10.21-re, de azóta csak csörgött!"
NMBO092200;"2021. 10. 22.";'K0925';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 10.21. óta egy csörgetés után kinyomtak!!"
NMBO092206;"2021. 10. 22.";'K5488';"Sikeres hívás, kérdõív kitöltve.";"Az ügyféllel már beszéltem 10.15-én!!"
NMLZ116606;"2021. 10. 22.";'A3515';"Sikeres hívás, kérdõív kitöltve.";"Más munka kapcsán fog még visszatérni!!"
NMLZ116600;"2021. 10. 22.";'J9513';"Sikeres hívás, kérdõív kitöltve.";"Ezt az autót már eladták, de az új tulajdonosnak is ajánlottak minket!!!"
NMLM110356;"2021. 10. 22.";'B5241';"Sikeres hívás, kérdõív kitöltve.";"Hosszabb ideig tartott, mint amit mondtak!! Amin összegezték a hibát azt a lapot nem kapta meg, és volt egy probléma amire azt mondták azzal nem kell foglalkozni, de ennyi neki nem elég!!!"
NMLM108316;"2021. 10. 22.";'Q2140';"Sikeres hívás, kérdõív kitöltve.";"Nagyon lassan jött meg az alkatrész, a szerviz gyors volt a szerviz!! Õ marketinges szakember!! Amikor elmegy egy éves szervizre és ott hagy 100 ezer forintot akkor beleférne egy külsõ mosás, és szerinte akkor több lenne a visszajáró ügyfél is!!"
NMLM110330;"2021. 10. 22.";'B2662';"Sikeres hívás, kérdõív kitöltve.";"Az autót 8. éve hordja ide, már nem garanciális. Nem részesül semmilyen árkedvezményben! Adjanak legalább 5%-os kedvezményt azoknak akiknek pl. már 5 éves elmúlt az autójuk!!! "
NMLM110357;"2021. 10. 22.";'T2348';"Sikeres hívás, kérdõív kitöltve.";"Korábban szerviz után lemosták az autót és ez most sajnos nem történt meg!"
NMBO092232;"2021. 10. 22.";'K5101';"Sikeres hívás, kérdõív kitöltve.";"Más munkával kapcsolatban fog visszatérni!  "
NMLZ116631;"2021. 10. 22.";'Q1562';"Nem szeretne nyilatkozni!";"Egy problémája volt, odarendelték 9 órára egy olajcserére, és több mint 4 órát várt erre! Többször járt már itt és ilyen még nem volt!! Ezért neki 5 órakor kellett kelnie, akkor miért nem hívták oda 12 órára?!"
NMLM110046;"2021. 10. 22.";'B2865';"Sikeres hívás, kérdõív kitöltve.";"A hölgy elmondta, hogy már a múlt héten 10.14-én beszéltem vele!!"
