Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMBO084490;"2020. 09. 28.";'K2118';"Sikeres hívás, kérdõív kitöltve.";"A garanciális munkánál voltak alkatrész problémák!!!"
NMLM100360;"2020. 09. 28.";'57233';"Sikeres hívás, kérdõív kitöltve.";"T. Váradi Péter!! Szeretném megkérdezni, hogy itt megint miért a Szokolai András név jelent meg??? A progressben helyesen Mûszertechnika-Holding Zrt.(Hyundai autójuk is van) van beírva, itt a CRM-ben miért a rossz néven jelenik meg ez az ügyfél, illetve már a múlt héten is rosszul jelent meg ugyan ezen a rossz néven a Hyundai típusnál is!!????"
NMLM100116;"2020. 09. 28.";'16584';"Nem szeretne nyilatkozni!";"Az ügyfél nyomatékosan (obszcén szavakkal fûszerezve) megkért, hogy többé ne küldjenek neki semmilyen kérdõívet, mert hajnali 05:10-kor  szólalt meg a telefonja!! Telefonos megkeresést sem kér, mert már hozzánk jár 17 éve!! KÉRLEK TÖRÖLJÉTEK AZ E-MAIL CÍM"
NMLM100377;"2020. 09. 28.";'16584';"Nem szeretne nyilatkozni!";"Az ügyfél nyomatékosan (obszcén szavakkal fûszerezve) megkért, hogy többé ne küldjenek neki semmilyen kérdõívet, mert hajnali 05:10-kor  szólalt meg a telefonja!! Telefonos megkeresést sem kér, mert már hozzánk jár 17 éve!! KÉRLEK TÖRÖLJÉTEK AZ E-MAIL CÍM"
NMLZ108747;"2020. 09. 28.";'S9963';"Sikeres hívás, kérdõív kitöltve.";"Válaszolt a kérdésekre emailben is tegnap este!!"
NMLG028157;"2020. 09. 29.";'E6295';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.25. óta csak csörög, így elérhetetlen!!"
NMLM100124;"2020. 09. 29.";'B1167';"Sikeres hívás, kérdõív kitöltve.";"Pár nappal késõbb lett kész, mint amit mondtak!!"
NMLM100340;"2020. 09. 29.";'B3406';"Sikeres hívás, kérdõív kitöltve.";"Kétszer volt ott, de egyszer sem szóltak, hogy kész az autó neki kellett telefonálni!!"
NMLM100464;"2020. 09. 29.";'R1036';"Nem szeretne nyilatkozni!";"Nagyon magasnak tartja az elsõ szervizelés árát, és nem pecsételtek be semmilyen dátumot, hogy megvolt a szerviz csak számlát kapott! Kérte, hogy szervizvezetõ hívja fel, de a szervizeléssel nem volt semmi gondja csak ez meg az ár!!"
NMLM099966;"2020. 09. 29.";'65983';"Nem szeretne nyilatkozni!";"Az autó még mindig ott van a szervizben, majd utána hívjuk!!"
NMLZ109376;"2020. 09. 29.";'T0832';"Nem szeretne nyilatkozni!";"Most egyáltalán nem alkalmas, majd kitölti az interneten!!!"
NMLZ109194;"2020. 09. 29.";'J8543';"Nem szeretne nyilatkozni!";"Egyáltalán nem volt elégedett a javítással, ez a második kör volt!! A lökhárító felsõ része és a csomagtartó között nagy a rés! A lámpák rá vannak nyomva a karosszériára, és megy vissza majd Budaörsre és megmutatja a kár szakértõnek!! "
NMLZ109311;"2020. 09. 29.";'26327';"Sikeres hívás, kérdõív kitöltve.";"A mûszaki vizsga elõtt szokták értesíteni, értesítették is, de csak egy hónap múlva szóltak, már a Pataki Attilával is beszélt! Nagyon nehézkesen sikerült ez az egész! Azt mondta a munkafelvevõ, hogy egy külsõ cég csinálta, és leállt a rendszer!! Szokatlan volt ez számára, mert nem ez szokott lenni!!"
NMBO084684;"2020. 09. 29.";'K4623';"Nem szeretne nyilatkozni!";"Kármán úr azt mondta, hogy nagyon sok autójuk van és mindenhol az Õ száma  van megadva, de Õ nem tud nyilatkozni!!"
NMLZ109262;"2020. 09. 29.";'20616';"Sikeres hívás, kérdõív kitöltve.";"Nem mosták le-és ki az autót!!"
NMLZ109289;"2020. 09. 29.";'S9287';"Nem szeretne nyilatkozni!";"Most egyáltalán nem alkalmas és késõbb sem, mert benne van egy sürgõs munkában!!"
NMLZ109255;"2020. 09. 29.";'A3932';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.25. óta nem elérhetõ, csak csörög!!"
NMLZ109316;"2020. 09. 29.";'A9894';"Sikeres hívás, kérdõív kitöltve.";"Nem tájékoztatták amikor a munkafelvevõ felhívta, hogy mehet az autóért, hogy  csak 300 ezer forintig lehet fizetni a bankkártyával fizetni, miért van ez, és nagyon kellemetlen volt az egész!! Mindenhol -most ebben a pandémiás idõben- azt hangoztatják, hogy fizessünk bankkártyával!!???"
NMLM100521;"2020. 09. 29.";'B5169';"Nem szeretne nyilatkozni!";"A javítás folyamatban, megy a zuglói szervizbe!!"
NMLM100519;"2020. 09. 29.";'A3911';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drágán dolgozik a szerviz!!"
NMLZ109413;"2020. 09. 29.";'T0880';"Sikeres hívás, kérdõív kitöltve.";"Azt ígérték, ahogy kész az autó akkor szólnak, de ez nem így történt, hanem Õ telefonált!!"
NMBO084981;"2020. 09. 29.";'K3322';"Sikeres hívás, kérdõív kitöltve.";"A mosásra sokat várt a felesége!!"
NMLZ108755;"2020. 09. 29.";'Q5483';"Nem szeretne nyilatkozni!";"Ez a telefonszám ma is csak csörög annak ellenére, hogy 09.28-án 14 órára kért visszahívást(akkor is csak csörgött) így elérhetetlen!"
NMLM100079;"2020. 09. 29.";'B0667';"Sikeres hívás, kérdõív kitöltve.";"Az alkatrészre két hetet kellett várnia, és ez számára elfogadhatatlan!!"
NMLZ108992;"2020. 09. 29.";'T0811';"Nem szeretne nyilatkozni!";"Sajnos nem tud értékelni, mert kifizetett 85 ezer forintot és az autó javíthatatlan!!"
NMBO084841;"2020. 09. 29.";'K2229';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.25. óta folyamatosan csak csörög!!!"
NMLM098687;"2020. 09. 29.";'B0207';"Nem szeretne nyilatkozni!";"Az autó három hónapot állt nálunk, alkatrészre várt, és emiatt most értékelni nem szeretne!!!"
NMLZ109383;"2020. 09. 29.";'S0626';"Sikeres hívás, kérdõív kitöltve.";"Sajnos árajánlatot nem kapott!! Az autót nehezen tudta leadni!!"
NMLM100497;"2020. 09. 29.";'E3578';"Nem szeretne nyilatkozni!";"Visszahívtam a hölgyet 14 óra után, de már hangposta jelentkezett!!"
NMLZ109169;"2020. 09. 29.";'14751';"Nem szeretne nyilatkozni!";"Nem válaszol szívesen, úgy hogy nem most nem értékel!!"
NMLZ108973;"2020. 09. 30.";'B4812';"Sikeres hívás, kérdõív kitöltve.";"Nem körültekintõen végezték el a munkáját, és problémát okoztak a fényezésben!!!"
NMLZ109389;"2020. 09. 30.";'24486';"Sikeres hívás, kérdõív kitöltve.";"A megadott telefonszámon 2018.óta más személy jelentkezik! A telefonszám helyesen: 30 214 4250!! Itt a munkafelvevõ sajnos nem kérdezett rá a telefonszámra csak átmásolta hibásan, és mindössze a végén egy számon múlt, hogy az 1-es helyett 0-át kellett hívni!!!!"
NMLM099985;"2020. 09. 30.";'B5096';"Sikeres hívás, kérdõív kitöltve.";"Az elsõ mobilszámon az autó elsõ tulajdonosa jelentkezett, és kéri a segítséget, hogy az Õ telefonszámát miért adták meg a negyedik autó tulajdonosának?? Kéri, hogy a szervizvezetõ hívja fel és adjon erre magyarázatot!! A mostani 4. tulajdonossal a 2. mobilszámon beszéltem(70 278 9240)!!!!"
NMLM100415;"2020. 09. 30.";'B5134';"Nem szeretne nyilatkozni!";"Ez az ügyfél már a 3. napja hiteget, hogy késõbb hívjam!!"
NMLG028151;"2020. 09. 30.";'E5219';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.28. óta folyamatos foglalt jelzést ad!!!"
NMLM100326;"2020. 09. 30.";'B3776';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.28. óta csak csörög!!"
NMBO084977;"2020. 10. 01.";'A1953';"Sikeres hívás, kérdõív kitöltve.";"Kiderült, hogy a lengéscsillapítók rosszak! Ebben elvárt volna egy kis tájékoztatást, hogy 40ezer kilométer van az autóban, és miért van ez, hogy ez nem a használatból eredõ probléma, és nem a szervizzel hanem az autóval van problémája! Sajnos nem jött elõ ez a probléma a garanciális idõ alatt!!"
NMBO084896;"2020. 10. 01.";'K4238';"Sikeres hívás, kérdõív kitöltve.";"Volt egy körülmény amirõl nem tehetett a szerviz, mert vissza kellett menni ismét az autó levizsgáztatni!!"
NMLG028171;"2020. 10. 01.";'E6300';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 09.29. óta hangposta jelentkezik!!!"
NMLG028164;"2020. 10. 01.";'K4477';"Nem szeretne nyilatkozni!";"Az 1. mobilszámon az ügyfél Infinitivel jár, a 2. mobilszámon pedig Nissannal!!"
NMLG028202;"2020. 10. 01.";'C1034';"Sikeres hívás, kérdõív kitöltve.";"Emailt írt, hogy átutalással fog fizetni, de ezt meg sem kapták!! Most már akkor folyamatban ez az ügy!!"
NMLG028141;"2020. 10. 01.";'E6246';"Sikeres hívás, kérdõív kitöltve.";"Hosszabb ideig tartott ez a javítás!!"
NMLG028196;"2020. 10. 01.";'E6246';"Sikeres hívás, kérdõív kitöltve.";"Hosszabb ideig tartott ez a javítás!!"
NMBO084969;"2020. 10. 01.";'K2107';"Sikeres hívás, kérdõív kitöltve.";"Az autó egy éves szervizére 100 ezer forintot fizetett, és ez elfogadhatatlan számára!!!"
NMLZ109333;"2020. 10. 01.";'B1440';"Nem szeretne nyilatkozni!";"Az autó még nincs kész!!"
NMLZ109377;"2020. 10. 01.";'A2047';"Sikeres hívás, kérdõív kitöltve.";"Azt nem érti, hogy a pandémiás idõszakban a terminál nem mûködik!!?? Nem mindenki jár a zsebében 100 ezer forinttal!!!"
NMBO077976;"2020. 10. 01.";'K1025';"Nem szeretne nyilatkozni!";"Ezzel a munkával kapcsolatban már kerestük, értékelt!!"
NMLM100436;"2020. 10. 01.";'A7424';"Sikeres hívás, kérdõív kitöltve.";"Nem megfelelõ ékszíj érkezett és vissza kell mennie!! Az árajánlatot késõbb kapta meg!! Javasolná, hogy össze kellene kapcsolni az éves vizsgáztatást a mûszaki vizsgával amennyiben közel áll egymáshoz a két idõpont(értesítésre gondol az ügyfél)!! Vissza kellett menni újból, a mûszaki vizsga miatt(országosan leállt állítólag a mûszaki vizsga rendszer)!!!"
NMLM100299;"2020. 10. 01.";'R1147';"Nem szeretne nyilatkozni!";"Még megy vissza a szervizben, mert nem oldották meg a problémáját!!"
NMLM100602;"2020. 10. 01.";'B5180';"Sikeres hívás, kérdõív kitöltve.";"Várja még a hívást a munkafelvevõtõl, hogy garanciális-e az autó?!"
NMBO084968;"2020. 10. 02.";'J6539';"Sikeres hívás, kérdõív kitöltve.";"Amiért odament azt nem csinálták meg, helyette mást csináltak meg, mert nem volt alkatrész!!! Vissza kellene mennie, de nem fog autóval, mert eladásra kerül!!"
NMLG028215;"2020. 10. 02.";'E6308';"Sikeres hívás, kérdõív kitöltve.";"Nagyon jó volt, hogy már reggel 07-ra lehetett, menni mert Õ is szervizes szakember!!"
NMLM100506;"2020. 10. 02.";'B3915';"Nem szeretne nyilatkozni!";
NMLM100460;"2020. 10. 02.";'R0463';"Sikeres hívás, kérdõív kitöltve.";"Valami még mindig zörög, figyeli és megy vissza, az autó azért jó mûködik!!!"
NMLM100544;"2020. 10. 02.";'B5174';"Sikeres hívás, kérdõív kitöltve.";"Elõzetesen azt mondták, hogy 50 ezer forint lesz, és 100 ezer forint lett a végösszeg, reklamált és 72 ezer forint lett a végösszeg!! Semmi nem úgy történik, ahogyan elõzetesen mondják!!"
NMLM099569;"2020. 10. 02.";'B4870';"Nem szeretne nyilatkozni!";"Most éppen nem alkalmas menne a dolgára, és letette a telefont!!"
NMLZ109282;"2020. 10. 02.";'R0677';"Nem szeretne nyilatkozni!";"Nem készült még el az autó ott van nálunk a szervizben!!!"
NMLZ109338;"2020. 10. 02.";'T0783';"Nem szeretne nyilatkozni!";"Még csak a mai nap (10.02.) délután megy az autóért!!"
NMLZ109410;"2020. 10. 02.";'P7172';"Sikeres hívás, kérdõív kitöltve.";"Elmondta az ügyfél, hogy nem Õ járt a szervizben, de a hallottak, elmondottak  alapján értékelt!!"
NMLM100542;"2020. 10. 02.";'A6146';"Sikeres hívás, kérdõív kitöltve.";"Az idõpont egyeztetéssel és a kommunikációval voltak gondjai!!"
NMBO085001;"2020. 10. 02.";'K0932';"Sikeres hívás, kérdõív kitöltve.";"Az árak picit magasak!!"
NMBO085000;"2020. 10. 02.";'J0700';"Sikeres hívás, kérdõív kitöltve.";"Azt mondták, hogy a navigációt nem lehetett frissíteni mert után-gyártott!! A lengéscsillapító olaj folyására azt mondták, hogy a mérések alapján jó, de már 60 ezer km-nél is folyt!!"
NMBO084989;"2020. 10. 02.";'K4631';"Nem szeretne nyilatkozni!";"A hibát nem találták meg, és értékelni most nem szerene!!"
NMLZ109256;"2020. 10. 02.";'T0703';"Nem szeretne nyilatkozni!";"Cégünk dolgozója!!"
NMLZ109414;"2020. 10. 02.";'T0881';"Nem szeretne nyilatkozni!";"Az autót még nem vette át, majd csak ma délután 16 órára megy érte!"
NMLZ109498;"2020. 10. 02.";'28127';"Sikeres hívás, kérdõív kitöltve.";"Az ár nagyon magas! Az az észrevétele, hogy 1.4 órát töltött a szervizben és 2.20 percet számoltak!!"
NMLZ109039;"2020. 10. 02.";'T0212';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.30. óta csak csörög, így elérhetetlen!!"
