Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ114806;"2021. 07. 20.";'T2331';"Nem szeretne nyilatkozni!";"Már többször kerestük de õ nem Pintér Szilvia ??
A másik számon elõfizetõ nem kapcsolható !!"
NMLZ114955;"2021. 07. 20.";'Q4665';"Sikeres hívás, kérdõív kitöltve.";"A klímával kapcsolatban vannak  észrevételei !<br />
Megrendelték az alkatrészt várja  a Nissantól az engedélyt !"
NMLG031030;"2021. 07. 20.";'C1260';"Sikeres hívás, kérdõív kitöltve.";"Kampány munka miatt tért vissza!!!"
NMLZ114957;"2021. 07. 20.";'T2416';"Sikeres hívás, kérdõív kitöltve.";"Amit jelezne az ár és a mosás is jó lett volna !!"
NMLZ114905;"2021. 07. 20.";'C0831';"Sikeres hívás, kérdõív kitöltve.";"A casco miatt kell visszatérnie!"
NMLG031066;"2021. 07. 20.";'E6766';"Nem szeretne nyilatkozni!";"Jelenleg szabin van és az emailre majd reagál!!"
NMLG030766;"2021. 07. 20.";'E5260';"Sikeres hívás, kérdõív kitöltve.";"Magas az ár illetve az autót nem mosták le !!"
NMLG030418;"2021. 07. 20.";'E6105';"Nem szeretne nyilatkozni!";"A vezetõ felõl volt zár csere most is azt tapasztalja hol mûködik hol nem ??
Valamikor jön majd vissza !!"
NMLM107935;"2021. 07. 20.";'A8186';"Nem szeretne nyilatkozni!";"Mindenki nagyon kedves aranyos kért 3 dolgot abból kettõt diagnosztizáltak a 3. nem foglalkoztak !!
Sajnos csere autót már a szerviz nem tud adni ez is gond !
Valami egész más mint régen volt !!"
NMLG031065;"2021. 07. 20.";'E6765';"Sikeres hívás, kérdõív kitöltve.";"Jó volt ide bejönni, nem mint más Kia szalonokba!!"
NMLM107936;"2021. 07. 20.";'B3225';"Nem szeretne nyilatkozni!";"Ezen a számon elõfizetõ nem kapcsolható ??? "
NMLM107950;"2021. 07. 20.";'B3489';"Sikeres hívás, kérdõív kitöltve.";"Köszöni asz.vezetõnek,hogy elvitte õket családostul  a városba !<br />
Nagy segítség volt !"
NMLM107905;"2021. 07. 20.";'B2971';"Sikeres hívás, kérdõív kitöltve.";"Az egy nagy dolog volt ,hogy kapott mindig csereautót a javítás idejére !<br />
Csodálatos lenne ha ez a jövõben változna ??"
NMLG031044;"2021. 07. 20.";'E6651';"Sikeres hívás, kérdõív kitöltve.";"Másik munkára kért és kapott is már idõpontot!!"
NMLM107915;"2021. 07. 20.";'B1799';"Nem szeretne nyilatkozni!";"A hívott szám átmenetileg ki van kapcsolva a forgalomból ??"
NMLM106178;"2021. 07. 20.";'R1315';"Nem szeretne nyilatkozni!";"Ez a telefonszám a visszahívás kérése óta 07.15., csak csörög!!"
NMBO090583;"2021. 07. 20.";'K4467';"Sikeres hívás, kérdõív kitöltve.";"A navigáció frissítésnél  nem vett észre változást !!"
NMLG030900;"2021. 07. 20.";'Q3362';"Sikeres hívás, kérdõív kitöltve.";"Minden rendben ment most már a sokadjára!!"
NMLZ114597;"2021. 07. 20.";'R1242';"Sikeres hívás, kérdõív kitöltve.";"Néha nagyon nehéz elérni minket!!"
NMLM106980;"2021. 07. 20.";'54687';"Nem szeretne nyilatkozni!";"Személyesen nem Õ járt bent és ezért nem értékelt, de minden a legnagyobb rendben volt, hamar kész lett!!"
NMLM107967;"2021. 07. 20.";'P3162';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon folyton kinyomnak a 2. csengetés után!!"
NMBO089909;"2021. 07. 21.";'I3328';"Nem szeretne nyilatkozni!";"Az ügyfelet tilos hívni!!!!"
NMLG031109;"2021. 07. 21.";'E6772';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon teljesen más nevû ember jelentkezik, és nincs ilyen autója!! Valójában szerintem ezt csak úgy beírtátok, mert nem kértetek elérhetõséget!!
"
NMBO090278;"2021. 07. 21.";'M0350';"Nem szeretne nyilatkozni!";"Az IP telefon nem engedélyezi a külföldi telefonszám hívását!!"
NMLM107681;"2021. 07. 21.";'B3897';"Nem szeretne nyilatkozni!";"Nem a szervizzel van a gond hanem az autóval ??
Jön be a NAVARA a központba majd a mérnökök megnézik !!"
NMLM107425;"2021. 07. 21.";'B6079';"Nem szeretne nyilatkozni!";"Nagyon sokáig tartott a javítás és az alkatrészre is sokat várt ez annyira nem volt szimpatikus !!"
NMLZ115003;"2021. 07. 21.";'S1227';"Nem szeretne nyilatkozni!";Dolgozónk!!!!
NMLZ114949;"2021. 07. 21.";'A6164';"Nem szeretne nyilatkozni!";"Sajnos úgy néz ki,hogy az autó totálkárosra tört javíthatatlan ??"
NMLM108091;"2021. 07. 21.";'R1201';"Sikeres hívás, kérdõív kitöltve.";"Ahol ült az emeleten ott kellemetlenkedtek a legyek, pedig ott a büfé!!"
NMLG031032;"2021. 07. 21.";'E6760';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.19. óta ""Nem kapcsolható"", így elérhetetlen!!"
NMLG031024;"2021. 07. 21.";'E6067';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõnek külön csillagot adott az értékelése mellé! Nagyon megvannak elégedve!!"
NMLG031116;"2021. 07. 21.";'C1074';"Sikeres hívás, kérdõív kitöltve.";"Barátságosak, kedvesek, ha kell visszahívják telefonon!!"
NMLG030966;"2021. 07. 21.";'C1280';"Sikeres hívás, kérdõív kitöltve.";"Gyors, és nem volt semmi panasza, de most Görögországban van!!"
NMLZ114876;"2021. 07. 21.";'S9166';"Sikeres hívás, kérdõív kitöltve.";"A raktáros munkáját külön kiemelné fantasztikus volt !!"
NMBO086482;"2021. 07. 21.";'M1230';"Nem szeretne nyilatkozni!";"Az alkatrészre fél évet várt ami nagyon hosszú !
Ezért nem töltötte ki a kérdõívet ??"
NMBO090468;"2021. 07. 21.";'K4637';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.19. óta csak csörög, így elérhetetlen!!"
NMBO090447;"2021. 07. 21.";'K5289';"Nem szeretne nyilatkozni!";"Egy úr vette fel a telefont, és azt mondta csak este felé lehet hívni!!"
NMLZ114935;"2021. 07. 21.";'S8667';"Sikeres hívás, kérdõív kitöltve.";"Csak az lenne a megjegyzése,hogy ezt az autót ritkán használják kb éves szinten 5-6 ezer kilométert megy és évente kell vissza hozni ! régen másképp volt !!"
NMLM107970;"2021. 07. 21.";'K5174';"Sikeres hívás, kérdõív kitöltve.";"Annyi lenne,hogy jelezték neki a gépháztetõ nyitva maradt ?<br />
Az autópályán dudáltak neki a mellette haladó !!<br />
Erre oda kéne figyelni !!"
