Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ114837;"2021. 07. 12.";'T2401';"Sikeres hívás, kérdõív kitöltve.";"Nagyon hiányosnak ítélte meg a szerviz munkáját !<br />
Ennél sokkal többet várt a szerviztõl és kéri,hogy ne is hívjuk többet ??"
NMLM107642;"2021. 07. 12.";'B6099';"Sikeres hívás, kérdõív kitöltve.";"Nagyon nehezen találta meg  a Nissanos munkafelvételt !!<br />
Nincs jól kitáblázva ? "
NMLG030998;"2021. 07. 12.";'E6750';"Sikeres hívás, kérdõív kitöltve.";"A szervizben volt egy Kiás kolléga az nagyon mindenben beszólogatós volt azzal nem volt nagyon elégedett !!"
NMLZ114602;"2021. 07. 12.";'B1641';"Sikeres hívás, kérdõív kitöltve.";"Az alkatrészre sokat kellet  várni !<br />
A másik,hogy nem ajánlottak autó bérlés lehetõséget !!"
NMBO090425;"2021. 07. 13.";'U0197';"Sikeres hívás, kérdõív kitöltve.";"Ez a telefonszám a cégvezetõnek a száma !!<br />
De minden rendben zajlott !!"
NMBO090320;"2021. 07. 13.";'K5273';"Nem szeretne nyilatkozni!";"Elõször is segítõkészek voltak a kollégák, de azt mondta, hogy nem okoz problémát, mert be tudják szerezni, alkatrészt és megcsinálják itt Budaörsön!! Megbeszéltek egy idõpontot, és kiderült, hogy nem voltak megrendelve az alkatrészek, a kolléga aki felve"
NMLG030977;"2021. 07. 13.";'C0483';"Sikeres hívás, kérdõív kitöltve.";"6 éve jár ide eddig nem volt semmi, de most elromlott egy mûszer és nagyon sokat kellett várni!!"
NMBO090360;"2021. 07. 13.";'K1978';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.09. óta csak csörög, így elérhetetlen!!"
NMLG030959;"2021. 07. 13.";'E6736';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.09. óta csak csörög, így elérhetetlen!!"
NMLZ114205;"2021. 07. 13.";'J4788';"Sikeres hívás, kérdõív kitöltve.";"Sajnos 1 hónap telt el úgy ,hogy vissza jelzést kapott a biztosítótól és ebben a férje is segített mert ö is autós cégnél dolgozik ! "
NMLM107753;"2021. 07. 13.";'P8021';"Nem szeretne nyilatkozni!";"Dolgozónk, munkafelvevõ M3-on!!"
NMBO089895;"2021. 07. 13.";'K2503';"Sikeres hívás, kérdõív kitöltve.";"Nagyon sok mindent kicseréltek az autón de sajnos nem lett jó !!<br />
A héten valamikor jön vissza !!"
NMBO088279;"2021. 07. 13.";'K4499';"Nem szeretne nyilatkozni!";
NMBO090401;"2021. 07. 13.";'K4499';"Nem szeretne nyilatkozni!";
NMLZ114866;"2021. 07. 13.";'P4355';"Sikeres hívás, kérdõív kitöltve.";"Jelzett egy hibát amit nem sikerült megoldani de majd a következõ szerviznél ismét jelzi ! (menetstabilizátor )!!"
NMLG030979;"2021. 07. 13.";'E6357';"Nem szeretne nyilatkozni!";"A múltkor már említette, hogy nem keressük Õt ilyen ügyben!!"
NMLG030973;"2021. 07. 13.";'E5751';"Sikeres hívás, kérdõív kitöltve.";"Maximálisan elégedett volt, és a jövõben is vissza fog ide térni!!"
NMLZ113082;"2021. 07. 13.";'B2416';"Sikeres hívás, kérdõív kitöltve.";"Van egy kopogás az autón de azt mondták ez ilyen !!"
NMLZ113771;"2021. 07. 13.";'P7826';"Sikeres hívás, kérdõív kitöltve.";"A kérdõívbe a megjegyzést leírta nem szeretné magát ismételni !!"
NMLG030987;"2021. 07. 13.";'C1385';"Nem szeretne nyilatkozni!";"Az elsõ mobilon hölgy jelentkezett és a cégük szabadságon van, és különben sem Õ jár a KIA autóval!! A 2. mobil a jó, de ott azt mondta egy másik hölgy, hogy a tegnapi nap folyamán már a kollégámmal beszélt, értékelt!!"
NMLZ114424;"2021. 07. 13.";'Q4828';"Nem szeretne nyilatkozni!";"Majd kitölti az online kérdõívet !!"
NMLG030988;"2021. 07. 13.";'E4568';"Sikeres hívás, kérdõív kitöltve.";"Fékbetétek cseréje miatt fog visszatérni, csak nem volt raktáron!!"
NMLZ114862;"2021. 07. 13.";'T2406';"Nem szeretne nyilatkozni!";"Ez a telefonszám a Konyári István dolgozónk száma!!"
NMLZ114309;"2021. 07. 13.";'S4378';"Sikeres hívás, kérdõív kitöltve.";"Az autó kér kilométer megtétele után vissza került és másnapra elkészült !!<br />
Valami anyaghiba volt a gond !!"
NMLM107860;"2021. 07. 13.";'B6118';"Nem szeretne nyilatkozni!";"Az IP-telefon nem engedélyezi a külföldi telefonszám hívását!!"
NMBO090429;"2021. 07. 14.";'K1393';"Sikeres hívás, kérdõív kitöltve.";"Az árak emelkednek sajnos a másik,hogy régen lemosták az autót már nem !!"
NMLZ114311;"2021. 07. 14.";'Q1562';"Sikeres hívás, kérdõív kitöltve.";"A Nissan alkatrész beszerzésével nem teljesen elégedett de a szervizzel maximálisan !!"
NMLZ114781;"2021. 07. 14.";'Q4938';"Sikeres hívás, kérdõív kitöltve.";"A levegõ szûrõt nem cseréltük ki mert nem volt karbantartási csomag !<br />
Azt mondták,hogy csak úgy járna !<br />
A hûtõ vizet kérés alapján feltöltötték de elég furcsa,hogy ezt kérni kell !! "
NMBO090426;"2021. 07. 14.";'J7387';"Nem szeretne nyilatkozni!";"Egy hölgy vette fel és elmondta, hogy ez a szám a néhai férje száma, de a lánya használja az autót, és Õ járt a szervizben!!"
NMBO090275;"2021. 07. 14.";'B1699';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz !!"
NMLM107772;"2021. 07. 14.";'K2558';"Sikeres hívás, kérdõív kitöltve.";"Lehetnének szerviz-csomagok 5-10 szervizre, speciál ennek nagyon örülne!!"
NMLM107829;"2021. 07. 14.";'R1194';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõ többet mosolyoghatna, illetve magas az ár!!"
NMLM107754;"2021. 07. 14.";'R0901';"Nem szeretne nyilatkozni!";"Nem szeretne értékelni, ha ez a kérdés!!"
NMLM107800;"2021. 07. 14.";'R1188';"Nem szeretne nyilatkozni!";"Dolgozik, és egyébként pénteken viszi vissza az autót, mert valami nem mûködik a rendszerben, már megbeszélte a munkafelvevõvel!!"
NMBO090393;"2021. 07. 14.";'K3323';"Sikeres hívás, kérdõív kitöltve.";"Megváltozott a cég neve,:<br />
Komplex Szerviz Hungária Kft.<br />
<br />
Maximálisan elégedett !!  "
NMLM107780;"2021. 07. 14.";'P5777';"Sikeres hívás, kérdõív kitöltve.";"Garanciális javítás miatt fog visszatérni!!"
NMLZ114767;"2021. 07. 14.";'K0773';"Sikeres hívás, kérdõív kitöltve.";"Sajnálja,hogy az ingyenes autó mint szolgáltatás megszûnt ! <br />
A bérlés meg nagyon drága !!"
NMLZ114033;"2021. 07. 14.";'B5960';"Sikeres hívás, kérdõív kitöltve.";"Maximálisan elégedett volt a munkánkkal"
NMLZ114861;"2021. 07. 14.";'P5645';"Sikeres hívás, kérdõív kitöltve.";"A fogyasztó védelemhez fog fordulni ha az ügye nem fog rendezõdni !<br />
Hamarosan hívni fogja a Gablini urat !<br />
Átverték õket jogtalanul számoltunk fel 24.ezer forintot egyéb,,,,,,"
NMLZ114859;"2021. 07. 14.";'P8658';"Sikeres hívás, kérdõív kitöltve.";"Annyi lenne az észrevétele,hogy a wifi  jel elég gyenge volt !!"
NMLM107805;"2021. 07. 14.";'98259';"Sikeres hívás, kérdõív kitöltve.";"A szerviz a szõnyeget össze olajozta csak ennyi lenne a megjegyzése !!"
NMLZ112850;"2021. 07. 14.";'T2130';"Sikeres hívás, kérdõív kitöltve.";"Rendben volt minden !!<br />
Köszöni a munkánkat !"
NMLZ114860;"2021. 07. 14.";'T2405';"Sikeres hívás, kérdõív kitöltve.";"Egy alkatrész nem jött meg ez egy picit lerontotta az értékelést !"
NMLG030991;"2021. 07. 14.";'E4986';"Sikeres hívás, kérdõív kitöltve.";"Sajnos az ügyfélvárónál nem volt ülõalkalmatosság ezt csak jelezné ?"
NMLG030986;"2021. 07. 14.";'C0944';"Sikeres hívás, kérdõív kitöltve.";"Nem szeretne kérdõíveket  kitölteni !!"
NMLZ114225;"2021. 07. 14.";'65968';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.12. óta csak csörög, így elérhetetlen!"
NMLZ114554;"2021. 07. 14.";'65968';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.12. óta csak csörög, így elérhetetlen!"
NMBO090148;"2021. 07. 14.";'K4091';"Nem szeretne nyilatkozni!";"Jelenleg Horvátországban nyaral, majd 07.24-én jön haza, és 07.25-én lehetne hívni!!"
NMLZ112962;"2021. 07. 15.";'B1710';"Sikeres hívás, kérdõív kitöltve.";"Sajnálja,hogy csere autót már nem tud adni a szerviz !!"
NMBO090442;"2021. 07. 15.";'K1664';"Nem szeretne nyilatkozni!";"Számlával kapcsolatban van az úrnak problémája !
Ennyit mondott és letette ??"
NMBO090440;"2021. 07. 15.";'K5181';"Sikeres hívás, kérdõív kitöltve.";"Rendszer leállás volt és e miatt a vizsga elcsúszott !!"
NMLZ114896;"2021. 07. 15.";'B0338';"Sikeres hívás, kérdõív kitöltve.";"Jó lett volna ha az autót lemosták volna !!"
NMLZ114848;"2021. 07. 15.";'B3872';"Sikeres hívás, kérdõív kitöltve.";"Kért egy hibamegállapítást de nem tudtak rá mit mondani ??"
NMLG031014;"2021. 07. 15.";'E6251';"Sikeres hívás, kérdõív kitöltve.";"A kávé nagyon finom volt !!"
NMLG030990;"2021. 07. 15.";'C0999';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz !!"
NMLG031016;"2021. 07. 15.";'E6756';"Sikeres hívás, kérdõív kitöltve.";"Minden kérdésére válasz kapott makulátlan az autó !!"
NMBO090345;"2021. 07. 15.";'K1989';"Sikeres hívás, kérdõív kitöltve.";"A kedvezményre õ kérdezett  rá és nem a munkafelvevõ !<br />
De aztán levonta rendben volt minden !!"
NMLG031022;"2021. 07. 15.";'E6759';"Sikeres hívás, kérdõív kitöltve.";"Várja az árajánlatot .hogy a javítás mibe kerülne ??<br />
Akár e-mailben vagy telefonon !!"
NMBO090455;"2021. 07. 15.";'K2777';"Nem szeretne nyilatkozni!";"Valamit tapasztalt az autón addig értékelni nem szeretne !
Telefonál jön vissza ??"
NMBO089847;"2021. 07. 15.";'M1077';"Sikeres hívás, kérdõív kitöltve.";"Az alkatrész most jött meg  amit májusban rendelt meg !!<br />
Csak ennyi."
NMBO090465;"2021. 07. 15.";'K1625';"Nem szeretne nyilatkozni!";"Jövõhéten jön vissza lesz egy nagyobb javítás utána nyilatkozna !!"
NMLM107808;"2021. 07. 15.";'B5217';"Sikeres hívás, kérdõív kitöltve.";"Sajnos a klímának most is csatorna szaga van nem lett jobb !!"
NMLM107827;"2021. 07. 15.";'Q7572';"Nem szeretne nyilatkozni!";"Az elõzõ tulajdonos késõn vitte szervizeltetni az autót és e miatt a garanciával vannak gondok ?"
NMLZ114788;"2021. 07. 15.";'S1014';"Sikeres hívás, kérdõív kitöltve.";"A jövõben a hozom-viszem szolgáltatást igénybe fogja venni !!"
NMLZ114750;"2021. 07. 16.";'S2536';"Sikeres hívás, kérdõív kitöltve.";"Valamit hall a motorból majd telefonál !"
NMLG030967;"2021. 07. 16.";'E6522';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.13. óta nem elérhetõ!!"
NMLG030984;"2021. 07. 16.";'C1366';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 07.14. óta csörgetés közben kinyom az ügyfél!!"
NMBO090285;"2021. 07. 16.";'K2616';"Nem szeretne nyilatkozni!";"Sajnos nincsenek jó tapasztalatai !
Folyamatosan kap értesítéseket ,hogy most cseréljen autót de arról ,hogy a garancia letelik hamarosan arról semmit??
E miatt elesett 2 évi meghosszabbított garanciától !
A szervizkönyvbe nem írják be mikor járt bent nag"
NMLZ114795;"2021. 07. 16.";'T2396';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett !<br />
Meghirdettünk egy szerviz csomagot a netten de az pont nem úgy van !<br />
Csalódott a szervizben elvitte máshová !!"
NMLZ114600;"2021. 07. 16.";'T2368';"Nem szeretne nyilatkozni!";
NMBO090449;"2021. 07. 16.";'M1573';"Sikeres hívás, kérdõív kitöltve.";"Egyébként az M3-as szalonba szeretett volna menni, de véletlenül Budaörsöt jelölte be, és a késése ellenére nagyon kedvesek és rugalmasak voltak a kollégák!!"
NMBO090026;"2021. 07. 16.";'K2433';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.13. óta csak csörög, így elérhetetlen!!"
NMLZ114830;"2021. 07. 16.";'Q1020';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.13. óta csak csörög, így elérhetetlen!!"
