Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM096123;"2020. 04. 07.";'A8611';"Sikeres hívás, kérdõív kitöltve.";"Annyit szeretne csak mondani, ha majd a vírus elmúlik jó lenne, ha az autómosása visszaállna!!!"
NMLZ105239;"2020. 04. 07.";'P4521';"Nem szeretne nyilatkozni!";"Az elsõ mobilszám 04.02.óta csak csörög, a második mobilszámon pedig más személy jelentkezik nincs Nissan autója!!!"
NMLZ105922;"2020. 04. 08.";'S7524';"Sikeres hívás, kérdõív kitöltve.";"Rendben volt minden csak Õ vidéken lakik és késõn szóltak neki, hogy kész az autó, ezért csak másnap tudott érte elmenni!!!"
NMBO081788;"2020. 04. 08.";'J4536';"Nem szeretne nyilatkozni!";"Tavaly amikor nálunk járt 4.500 forintot fizetett, most 19.800 forintot, és ez a pofátlanság teteje!!!"
NMLZ105001;"2020. 04. 08.";'A8545';"Nem szeretne nyilatkozni!";"Ez a telefonszám 04.03.óta csak csörög, de különben 03.09-én beszéltem az úrral és akkor nem akart nyilatkozni, értékelni!!!"
NMLM096085;"2020. 04. 08.";'28218';"Sikeres hívás, kérdõív kitöltve.";"A 40 ezres szerviznél a elsõ-hátsó féket cserélni kellett, sajnálja, hogy nem fért bele a garanciális javításba!!"
NMLZ105407;"2020. 04. 08.";'S7213';"Sikeres hívás, kérdõív kitöltve.";"Magasabb lett az ár, mint amit megbeszéltek!"
NMLG026741;"2020. 04. 09.";'27181';"Nem szeretne nyilatkozni!";"Az úr akivel beszéltem azt mondta, hogy õk olyan cég akik engedélyezik a szervizeket és ez ügyben nem tud segíteni, mert nem tudja kié ez az autó!!!!"
NMLZ103832;"2020. 04. 09.";'M1313';"Nem szeretne nyilatkozni!";"Inkább ne kérdezzem semmirõl nem szeretne nyilatkozni, értékelni!!!"
NMBO081772;"2020. 04. 09.";'K3916';"Nem szeretne nyilatkozni!";"Nagyon nem ér rá, mostanában ebben az idõszakban!!!"
NMLM096191;"2020. 04. 09.";'B2736';"Sikeres hívás, kérdõív kitöltve.";"Az autó jelenleg is nálunk van kampányokon!!!"
NMLZ105967;"2020. 04. 09.";'P6317';"Nem szeretne nyilatkozni!";"A megadott telefonszám az egy fax szám, és különben is tilos hívni õket!!!"
NMLZ105970;"2020. 04. 09.";'27803';"Sikeres hívás, kérdõív kitöltve.";"Nagyon, nagyon drága a szerviz!!!"
NMLM091496;"2020. 04. 09.";'66342';"Nem szeretne nyilatkozni!";"Ez a telefonszám 04.03. óta csak csörög, így elérhetetlen!!!"
NMLM095984;"2020. 04. 09.";'B4317';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon nem az a személy jelentkezik, akinek a neve megvan adva!! Azért nem jelöltem be még egyszer ""rossz telefonszám""-nak, mert már egyszer bejelöltem februárban, és még sem kértek másik számot!!!"
NMBO081306;"2020. 04. 09.";'J5574';"Sikeres hívás, kérdõív kitöltve.";"A kommunikációval nem volt teljesen elégedett!! Az igazság az, hogy gyorsabb javításra számított!!!"
NMLZ105857;"2020. 04. 09.";'H4357';"Nem szeretne nyilatkozni!";"Ez a telefonszám 04.03. óta csak csörög, így elérhetetlen!!!"
NMLZ105974;"2020. 04. 09.";'Q3475';"Sikeres hívás, kérdõív kitöltve.";"Az autót lemosták és össze-vissza karcolták a tetõsínt! Visszament políroztak rajta egy kicsit, de az sem segített,  és azt ígérték, hogy hívják telefonon, de azóta senki nem telefonált!!! Ez a jó telefonszám: 06-70-289-7988, mert ami be van írva a m.számhoz, ott az utolsó szám nem stimmelt, de most kijavítottam(progressben is), így ezen beszéltem az úrral(Laci)!!!!!"
