Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMBO083109;"2020. 06. 25.";'K4364';"Sikeres hívás, kérdõív kitöltve.";"A szervizt megelõzõ héten volt bent, és kérte 2 csavar kilazítását!! Erre idõpontot akartak adni, és szerinte ezért a 2 perces csavarlazításért pénzt elkérni elég furcsa!!<br />
"
NMLM097985;"2020. 06. 25.";'B4108';"Nem szeretne nyilatkozni!";"M3-ON DOLGOZÓNK!!"
NMLZ107434;"2020. 06. 25.";'97682';"Sikeres hívás, kérdõív kitöltve.";"Megadja a 10-es értékelés és reméli, hogy jó lesz mert esõ még nem volt!!!"
NMLZ107437;"2020. 06. 25.";'P7851';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.23. óta csak csörög, így elérhetetlen!!!"
NMLM097922;"2020. 06. 25.";'B2127';"Sikeres hívás, kérdõív kitöltve.";"Nagyon jó lenne, ha a csereautó újra a szolgáltatási körbe bekerülne!!!"
NMLM097982;"2020. 06. 25.";'B4821';"Sikeres hívás, kérdõív kitöltve.";"Szeretné jelezni, hogy a futómû állítás miatt hétfõn ismét vissza kell mennie és talán lett volna itt idõ ezt elvégezni!!!!"
NMBO083122;"2020. 06. 25.";'M0973';"Sikeres hívás, kérdõív kitöltve.";"Amióta elköltözött az értékesítés nagyon elhanyagoltnak tûnik az egész!!!"
NMLZ107463;"2020. 06. 25.";'P9408';"Sikeres hívás, kérdõív kitöltve.";"Az árajánlattal kapcsolatban félrevezetõ volt egy kicsit, és többe került a munkadíj, mint az alkatrész amit behelyeztek az autóba!!!"
NMLZ107433;"2020. 06. 25.";'S8813';"Sikeres hívás, kérdõív kitöltve.";"Nagyon elégedett volt!!"
NMLZ107435;"2020. 06. 25.";'S8814';"Sikeres hívás, kérdõív kitöltve.";"Azt gondolta, hogy az alkatrészt garanciában kicserélik, de sajnos fizetõs volt és ez negatívan érintette!!!"
NMLZ107454;"2020. 06. 25.";'S8815';"Nem szeretne nyilatkozni!";"A hölgy itt minden 1-re értékel! Amit ígértek, hogy az alkatrész megjön az pont nem úgy lett! Egy-két napot ígértek most már hívták, hogy jövõ héten hétfõn lesz meg az alkatrész és ez számára elfogadhatatlan, no meg az árak!!!!"
NMLZ107457;"2020. 06. 25.";'S8818';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.24. óta folyamatosan foglaltat jelez, így elérhetetlen!!!"
NMBO083140;"2020. 06. 26.";'K1619';"Nem szeretne nyilatkozni!";"Nincs telefonszám, megnéztem progressben,de  csak külföldi telefonszám van!!!"
NMLM097671;"2020. 06. 26.";'H2002';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!!!!"
NMBO083144;"2020. 06. 26.";'M0918';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drágának tartja a szervizt!!!"
NMLG027274;"2020. 06. 26.";'E5751';"Sikeres hívás, kérdõív kitöltve.";"Két dolog: messze van a szerviz, és drágult a szolgáltatás, de minden rendben volt!"
NMBO083149;"2020. 06. 26.";'R0228';"Sikeres hívás, kérdõív kitöltve.";"A problémát az okozta, hogy jóval tovább tartott a javítás, mint amit elõre mondtak és már nem volt ideje a mosást megvárni!! A végsõ ár 20%-kal több lett, mint amit elõzetesen mondtak!!!"
NMLZ107480;"2020. 06. 26.";'S8853';"Nem szeretne nyilatkozni!";"Ez a munka még nem zajlott le, csak kárfelmérés volt!!"
NMLM097908;"2020. 06. 26.";'B4811';"Nem szeretne nyilatkozni!";"Nem akar most szóban nyilatkozni, amit kapott emailben majd kitölti!!"
NMBO083065;"2020. 06. 26.";'K2891';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.24. óta folyamatosan foglalt!!"
NMBO083147;"2020. 06. 26.";'J9117';"Sikeres hívás, kérdõív kitöltve.";"Volt pici gond, de a végén a dolgok megoldódtak!!!"
NMLM097951;"2020. 06. 26.";'P2415';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett, kifizetett 28 ezer forintot, amit nem kellett volna!!!"
NMLM098004;"2020. 06. 26.";'A9132';"Sikeres hívás, kérdõív kitöltve.";"Sajnos az elõzõ évekhez képest romlott a színvonal! Volt ezelõtt egy másik Nissan típusú autója, ott minden tökéletes volt!!!"
NMLM097946;"2020. 06. 26.";'65563';"Sikeres hívás, kérdõív kitöltve.";"A kommunikáció nem volt tökéletes!!!"
