Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM108838;"2021. 10. 12.";'B6262';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.06. óta:""A hívott szám jelenleg nem elérhetõ!"""
NMBO091856;"2021. 10. 12.";'H5057';"Nem szeretne nyilatkozni!";"Az ügyfelet TILOS HÍVNI!!"
NMBO090784;"2021. 10. 12.";'E5047';"Sikeres hívás, kérdõív kitöltve.";"Erre a radar cserére már 3 éve vár, és mi vagyunk a 4. szerviz aki megcsinálta!! Viszont elfelejtettek neki szólni, mivel már tavasszal megvolt, a radar! Azért nem fog többé autót venni, mert a Nissan, mint márkát többet nem választja a szervizelése miatt!!"
NMBO090330;"2021. 10. 12.";'K4315';"Sikeres hívás, kérdõív kitöltve.";"Neki nem a szervizünkkel van baja, hanem a Nissan, mint autóval!!!"
NMLG031912;"2021. 10. 12.";'E5825';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.05. óta: ""A hívott szám jelenleg nem elérhetõ""!"
NMLG032047;"2021. 10. 12.";'C1058';"Nem szeretne nyilatkozni!";"A felesége járt a szervizben, minden rendben volt, de magas volt az ár!!"
NMLG032036;"2021. 10. 12.";'P7463';"Nem szeretne nyilatkozni!";"A férje járt a szervizben, de minden rendben volt!!"
NMLG032052;"2021. 10. 12.";'E6310';"Sikeres hívás, kérdõív kitöltve.";"Amikor most legutóbb bent volt nem kapott számlát csak egy számlának nevezett valamit, és azt mondták, hogy meg fogja kapni a ""rendes"" számlát!!"
NMLG032028;"2021. 10. 12.";'E6947';"Nem szeretne nyilatkozni!";"Többé nem szeretne nyilatkozni!! TILOS HÍVNI! Viszont a szervizzel nem volt semmi baj, ennyit dióhéjban!!!"
NMLG032002;"2021. 10. 12.";'E6941';"Nem szeretne nyilatkozni!";"Nem is igazán szeretne értékelni, és most dolgozik!!"
NMLG032064;"2021. 10. 12.";'E6950';"Nem szeretne nyilatkozni!";"Az úr visszahívott, de kórházban van éppen, és most nem szeretne értékelni!!"
NMLG032066;"2021. 10. 12.";'C1352';"Nem szeretne nyilatkozni!";"Az ügyfél kétszer felvette, de mindkétszer kinyomott!!"
NMLG032005;"2021. 10. 12.";'E6942';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 10.05. óta kinyomnak, illetve foglalt jelzést adott!"
NMLG032081;"2021. 10. 12.";'E6953';"Sikeres hívás, kérdõív kitöltve.";"Drága a szerviz, a kötelezõ szervizre vonatkozik!!"
NMLG032067;"2021. 10. 12.";'E6951';"Nem szeretne nyilatkozni!";"A hölgy visszahívott és azt, mondta hogy most nem alkalmas, és most nem tud idõpontot mondani mikor lesz alkalmas!!"
NMLM110104;"2021. 10. 12.";'M1480';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfél az elsõ kérdésemet nem értékelte(én jelöltem be), mert a fékek még mindig nagyon hangosak, és reméli nem kell ezért visszatérnie!! A telefon-tükrözéssel van problémája, nem mûködik és a navigációt nem tudja használni, mert 4 éves, és még ha meg is csinálják akkor neki kell fizetni és az is kétéves!! Egyébként nagyon szépen kitakarították az autóját!!"
NMLZ115905;"2021. 10. 12.";'T2440';"Nem szeretne nyilatkozni!";"A munka minõségével teljesen elégedettek, de a szervezettségével egyáltalán nem, mert mindenféle kapcsolatot elvesztettek, amikor a Almásy kolléga már nem volt ott. Nem kaptak megfelelõ tájékoztatást semmirõl, viszont a Hortobágyi kolléga munkájával elége"
NMLZ115089;"2021. 10. 12.";'T2440';"Nem szeretne nyilatkozni!";"A munka minõségével teljesen elégedettek, de a szervezettségével egyáltalán nem, mert mindenféle kapcsolatot elvesztettek, amikor a Almásy kolléga már nem volt ott. Nem kaptak megfelelõ tájékoztatást semmirõl, viszont a Hortobágyi kolléga munkájával elége"
NMLZ116480;"2021. 10. 12.";'P1385';"Sikeres hívás, kérdõív kitöltve.";"Sajnálta, hogy már nincsenek kiállítva Zuglóban Peugeot autók!!"
NMBO090203;"2021. 10. 12.";'J9956';"Sikeres hívás, kérdõív kitöltve.";"A hölgy elmondta, hogy már nagyon régóta járnak ide, és mindig megvannak elégedve!!!"
NMBO091408;"2021. 10. 12.";'K3443';"Sikeres hívás, kérdõív kitöltve.";"Mindig korrektek, mindig meg tudnak mindent beszélni!!"
NMBO091768;"2021. 10. 12.";'K5464';"Nem szeretne nyilatkozni!";"Az autó lerobbant a Rottenbiller utcában, bevitték hozzánk és nem kapott csereautót!! A munka rendben volt, de hozzáállással nincs megelégedve!! Egy óra múlva ment csak a tréler, mert a hölgy egy félóráig nem hívta vissza Õ telefonált neki!! Itt a cégünkk"
NMBO091493;"2021. 10. 12.";'Q9866';"Sikeres hívás, kérdõív kitöltve.";"Örült az ajándékba kapott mosásnak, és a szerviznek ezt az ügyfél váróját örömmel látta, hogy rendbe rakták! Az ügyfél még várakozik az ügyfélnek felajánlhatnának egy kávét, mert nagyon jól esne ez a gesztus!!"
NMBO091343;"2021. 10. 12.";'K5398';"Nem szeretne nyilatkozni!";"Többször járt már nálunk(szintén autókkal foglalkozik a hölgy), és a Király úrral nagyon megvolt elégedve, nagyon jól tudott együtt dolgozni, viszont az új kollégával nem igazán értik meg egymást!!. Az úrnak 09.14-én írt emailt és a mai napig nem válaszol"
NMLZ116443;"2021. 10. 12.";'13158';"Nem szeretne nyilatkozni!";"Ezen a számon két napja csak foglalt jelzés van!!"
NMLZ115411;"2021. 10. 12.";'Q2299';"Sikeres hívás, kérdõív kitöltve.";"A hölggyel már beszéltem 08.23-án, és amikor odavitte az autót 2021.08.16-án 8-kor és akkor szeretett volna egy komplett szõnyeg szettet, és azt mondták akkor, hogy menjen vissza délután! Szerette volna a szõnyeget, de azóta sincs és mindig szeretné, nem tudja miért nem küldték ki neki??!! "
NMLZ115759;"2021. 10. 12.";'B4366';"Nem szeretne nyilatkozni!";"Az autója még mindig ott van 10.14-én megy érte, és utána értékel!!"
NMLG031682;"2021. 10. 12.";'E6877';"Sikeres hívás, kérdõív kitöltve.";"Felmerült más probléma is amihez hozzá sem nyúltak!!"
NMLM110125;"2021. 10. 13.";'B1246';"Sikeres hívás, kérdõív kitöltve.";"Itt a Marx Gergõ édesanyjával beszéltem!!"
NMLZ116373;"2021. 10. 13.";'T2608';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.11. óta de., du., csak csörgött!!"
NMBO091861;"2021. 10. 13.";'B6134';"Nem szeretne nyilatkozni!";"Az úr azt mondta, hogy cégünknél dolgozik!!"
NMLZ116410;"2021. 10. 13.";'10684';"Nem szeretne nyilatkozni!";"Az autót viszi vissza, mert nem jó!!"
NMLG032030;"2021. 10. 13.";'E6160';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon már két napja csörgetés közben kinyomott!!"
NMLG032100;"2021. 10. 13.";'E6246';"Sikeres hívás, kérdõív kitöltve.";"Rettenetesen sokáig tartott, és nem tudja miért!?"
NMLG032104;"2021. 10. 13.";'E6962';"Nem szeretne nyilatkozni!";"Az úr nem értékel, mert felébresztettem éjszakás volt, és nagyon morcos!!"
NMLG032096;"2021. 10. 13.";'E6956';"Nem szeretne nyilatkozni!";"Egyáltalán nem lesz alkalmas!!"
NMLG032099;"2021. 10. 13.";'E6958';"Sikeres hívás, kérdõív kitöltve.";"A motorháztetõ nem volt rendesen lecsukva!!"
NMLM109862;"2021. 10. 13.";'B3807';"Sikeres hívás, kérdõív kitöltve.";"Lehetnének  kényelmesebbek a székek a büfében, valamelyiknek a háttámlája már nagyon kényelmetlen, és elég sokat kellett várni!!"
NMLM109986;"2021. 10. 13.";'B6199';"Sikeres hívás, kérdõív kitöltve.";"Az autója még garanciális! Garanciában már megjavították, és a hölgy nem tudja pontosan, hogy a garancia mire érvényes és mire nem??!!"
NMLM109997;"2021. 10. 13.";'B6374';"Sikeres hívás, kérdõív kitöltve.";"Reggel odavitte az autót, és el kellett mennie, és nagyon nehéz az onnan való elmenetel és visszaérkezés! Ezt valahogy meg kellene oldani!!"
NMLM110025;"2021. 10. 13.";'T2211';"Sikeres hívás, kérdõív kitöltve.";"Oda kellene figyelni ezekre az emberekre, link banda az egész! Félórát kell várni, úgy hogy amikor idõre ment, hogy egyáltalán foglalkozzanak vele!! Az autót vissza kell vinni, de egy másik szervizbe fogja elvinni!!"
NMLM109469;"2021. 10. 13.";'Q5574';"Sikeres hívás, kérdõív kitöltve.";"Csak egy sms-t kapott, hogy másnap menjen, és 4 napig volt ott az autó!!"
NMLG032103;"2021. 10. 13.";'C1199';"Sikeres hívás, kérdõív kitöltve.";"Az történt, hogy egy hölgy felhívta és egyeztettek idõpontot!! Odament a szervizbe Gödöllõre és valóban volt idõpontja, de nem hozzájuk, de rendesek voltak és megcsinálták az autóját!!"
NMLZ116283;"2021. 10. 13.";'T2402';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.12.én cs. cs., a mai napon pedig külföldi hangposta jelentkezett!!"
NMLZ115781;"2021. 10. 13.";'Q2991';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél nagy jóindulattal adott 4-es értékelést a munkafelvevõre!! Azért igazán megkérdezhette volna, hogy van-e még valami problémája, kérése, ez igazán jól esett volna!!"
NMBO091897;"2021. 10. 13.";'K4370';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 10.11. óta csak foglalt jelzés jelentkezett!!"
NMLZ115814;"2021. 10. 13.";'S0975';"Nem szeretne nyilatkozni!";"A 60 ezres szerviz alkalmával elvégzett munkával elégedett! Egy problémával találkozott amikor az autóba beült amikor már kész lett és egy perc múlva észre vette, hogy a kormányon van egy sérülés! Rögtön telefonált, de nem ismerték el! Ezen a héten kedden"
NMLZ115645;"2021. 10. 13.";'S7329';"Sikeres hívás, kérdõív kitöltve.";"Azzal van bajuk, hogy nem tudnak elég rövid idõpontot adni(3 kis teherautójuk van), és ez baj, mert a fuvarozást nem tudják koordinálni, illetve a kommunikáció nem megfelelõ!!!"
NMLM109150;"2021. 10. 13.";'A3482';"Nem szeretne nyilatkozni!";"Igazából nem lett megcsinálva, egy hétig ott volt, aztán azt mondták, hogy a gyújtáskapcsoló rossz, elvitték egy másik szervizbe, de nem az volt a baja!!"
NMLM109329;"2021. 10. 13.";'B0490';"Sikeres hívás, kérdõív kitöltve.";"Az ügyféllel már 09.28-án beszéltem ebben az ügyben!!"
NMLM109685;"2021. 10. 13.";'B0807';"Sikeres hívás, kérdõív kitöltve.";"Ezzel az ügyféllel már 09.29-én beszéltem ezzel a munkával kapcsolatban!"
NMLM108457;"2021. 10. 13.";'B1397';"Sikeres hívás, kérdõív kitöltve.";"A zuglói szervizben 406 ezer forintért cseréltek szélvédõt, ez gusztustalanul sokba került!"
NMLM109189;"2021. 10. 13.";'B3626';"Sikeres hívás, kérdõív kitöltve.";"Kevés volt a személyzet és nehezebb volt felvenni a kapcsolatot, mert telefonon nem ért el minket!! "
NMLM109163;"2021. 10. 13.";'B2312';"Sikeres hívás, kérdõív kitöltve.";"Navigáció még nem volt, és azt mondták hogy nem is lesz! Eddig minden évben kérte, de akkor mondják, hogy nem lesz csak akkor amikor 2018-ban megvette miért mondták, hogy jár hozzá ez a navigáció frissítés!!"
NMLZ115907;"2021. 10. 13.";'Q3598';"Sikeres hívás, kérdõív kitöltve.";"Sokat kellett várnia, három órát várt, és ez már máskor is így volt és ez nagyon sok idõ!!"
NMLM109192;"2021. 10. 13.";'B6227';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfél kapott csereautót!!"
NMLM109179;"2021. 10. 13.";'B6267';"Sikeres hívás, kérdõív kitöltve.";"Kapott addig másik autót!!"
NMLM109016;"2021. 10. 14.";'B6127';"Nem szeretne nyilatkozni!";"Egy vadonatúj autóról beszélünk, szalonautót vettek meg és valamit nem jól szereltek össze, Ezért volt már kétszer szerelés!! De eljöttek érte és utána vissza is vitték az autót az ügyfélnek!!"
NMLM109884;"2021. 10. 14.";'A3150';"Nem szeretne nyilatkozni!";"Az ügyfél 10.12. kért visszahívást, de azóta nem vette fel!!"
NMLM109930;"2021. 10. 14.";'B6389';"Nem szeretne nyilatkozni!";"A szervizzel magával nem volt semmi gondja, az autóval nem volt megelégedve és ezt az autót már visszaadta annak akitõl vette!!"
NMLM107667;"2021. 10. 14.";'B6083';"Sikeres hívás, kérdõív kitöltve.";"Az ügyféllel 09.22-én beszéltem ez ügyben!"
NMLM109846;"2021. 10. 14.";'B6408';"Nem szeretne nyilatkozni!";"Az elégedettsége az nem igazán jó, és a Nissan-connect program nem mûködik!!"
NMBO091947;"2021. 10. 14.";'J9621';"Sikeres hívás, kérdõív kitöltve.";"Ez egy éves szerviz volt, és az ára 120 ezer forint volt!! Az általános felül vizsgálat árát sokallta a hölgy, de maximálisan rendben volt minden!!!"
NMBO091933;"2021. 10. 14.";'28181';"Nem szeretne nyilatkozni!";"A hölgy azt mondta, hogy nem Õ járt bent, hanem egy kollégája, de megszakadt a vonal és nem már nem volt elérhetõ!!"
NMLM109948;"2021. 10. 14.";'A0303';"Sikeres hívás, kérdõív kitöltve.";"Ezeket a kérdések már megválaszolta az interneten is! Az ár rendkívül magasnak tartja, amikor 10 évvel ezelõtt elkezdett idejárni hozzánk, akkor volt 2-3 féle kedvezmény is volt! Miért szûntek meg ezek a kedvezmények, és ezt erõsen sérelmezi!!"
NMLM109991;"2021. 10. 14.";'B2125';"Sikeres hívás, kérdõív kitöltve.";"A dísztárcsának a lakkozása, vagy fényezése megkopott és azt mondták, hogy nincs rá garancia!! A szerviz munkánál nem volt gond!!"
NMLG032045;"2021. 10. 14.";'C1223';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.12. óta, egy  néhány csörgetés után elnémul, süket a telefon!!"
NMLG032107;"2021. 10. 14.";'C0587';"Sikeres hívás, kérdõív kitöltve.";"Kampány visszahíváson volt most ez rendben volt! Elvitte egy szerelõhöz és azt mondta, hogy még a régi gyári fékbetétek vannak benne, pedig két éve volt fékbetét csere nálunk! Ezzel nincs megelégedve!!!"
NMLZ115578;"2021. 10. 14.";'M1341';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõ abszolút rugalmas volt megértette, hogy mire volt szüksége. Amikor az autó átvételénél a kiszolgáló szervezet a Hortobágyi István keze alá dolgozik(pénztáros hölgy), és szerinte nem segítik õt a munkájában!! Ott állt félórát, mert a pénztáros kisasszony nem találta a számlát, és ez nagyon, de nagyon nem volt megfelelõ!!"
NMLZ116320;"2021. 10. 14.";'M1341';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõ abszolút rugalmas volt megértette, hogy mire volt szüksége. Amikor az autó átvételénél a kiszolgáló szervezet nem a Hortobágyi István keze alá dolgozik(pénztáros hölgy), és szerinte nem segítik õt a munkájában ezzel nem elégedett!! Ott állt félórát, mert a pénztáros kisasszony nem találta a számlát, és ez nagyon, de nagyon nem volt megfelelõ!!"
NMLG032166;"2021. 10. 14.";'C0700';"Nem szeretne nyilatkozni!";"Azt mondta a hölgy inkább majd kitölti az e-mailt, amit küldtek!"
NMLG032128;"2021. 10. 14.";'E6968';"Sikeres hívás, kérdõív kitöltve.";"Kampány visszahívást elfelejtették, és ha Õ nem szól akkor elfelejtették volna megcsinálni!!"
NMBO091901;"2021. 10. 15.";'C0667';"Nem szeretne nyilatkozni!";"A hölgy visszahívást kért még 10.13-ra, de azóta csak csörgött!!"
NMLG032133;"2021. 10. 15.";'E5440';"Sikeres hívás, kérdõív kitöltve.";"Telefonon nehéz volt elérni, múltkor amikor az éves szerviz volt!"
NMLG032163;"2021. 10. 15.";'C1333';"Nem szeretne nyilatkozni!";"Ez a telefonszám a múltkor sem volt jó, nem Õ jár be a szervizbe!!"
NMLG032141;"2021. 10. 15.";'C0886';"Nem szeretne nyilatkozni!";"Nem alkalmas, mert ....? hem tudom hol van, meg se tudtam kérdezni, hogy mikor mert letette a telefont!"
NMLG032162;"2021. 10. 15.";'C1089';"Sikeres hívás, kérdõív kitöltve.";"A félóra helyett  egy óra  lett, nem gond csak úgy készült, hogy egy félóra és kész!!!"
NMLM110029;"2021. 10. 15.";'R0791';"Sikeres hívás, kérdõív kitöltve.";"Minõségileg minden rendben, de borzasztóan drága a szerviz!!!"
NMLM109230;"2021. 10. 15.";'R1151';"Nem szeretne nyilatkozni!";"Ez a telefonszám folyton csak foglalt jelzést ad!!"
NMLM109018;"2021. 10. 15.";'C0787';"Sikeres hívás, kérdõív kitöltve.";"Felajánlották, hogy elviszik az autóbusz megállóig, de nem élt vele!!"
NMLM110217;"2021. 10. 15.";'K4029';"Nem szeretne nyilatkozni!";Dolgozónk!!
NMBO092109;"2021. 10. 15.";'K5432';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdést nem akarta értékelni, ezért én jelöltem be!! Amennyiben, ha valami alkatrészt kivesznek az autóból, akkor a régi alkatrészt bele kell tenni a csomagtartóban!! Ez elsõ alkalommal nem történt meg!!"
NMBO092123;"2021. 10. 15.";'M1168';"Sikeres hívás, kérdõív kitöltve.";"Nagyon sokat kellett várnia ott volt 12-16.45-ig! Elõzetesen azt mondták, hogy 2-2,5 óra lesz, de ez sokkal több lett!! Jövõben akkor inkább a hozom-viszem szolgáltatást fogja kérni, az nagyon jó dolog!!"
NMLM109912;"2021. 10. 15.";'Q2023';"Sikeres hívás, kérdõív kitöltve.";"Megbeszélte a m.felvevõvel aki azt mondta, hogy 2-2,5 óra lesz!! Sajnos ennek a duplája lett, de azért nem zavarta, mert már készült rá!!"
NMLM109757;"2021. 10. 15.";'B3686';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.013. óta csak csörgött!"
NMLG031589;"2021. 10. 15.";'B3668';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.14. óta de. és du. is:""A hívott szám jelenleg nem elérhetõ!"""
NMLM106890;"2021. 10. 15.";'P8465';"Nem szeretne nyilatkozni!";"Ez a szám 10.14.óta de. és du.:""Tájékoztatjuk, hogy a hívott szám nem elérhetõ!"""
NMBO091988;"2021. 10. 15.";'K5485';"Nem szeretne nyilatkozni!";"Itt tényleges munkavégzés nem volt!!!"
NMBO091981;"2021. 10. 15.";'T2467';"Sikeres hívás, kérdõív kitöltve.";"Most végre lemosták az autóját!!!"
NMLZ116379;"2021. 10. 15.";'S3399';"Sikeres hívás, kérdõív kitöltve.";"Két munkaórát számoltak egy filter kicseréléséért!!"
NMLG031616;"2021. 10. 15.";'93722';"Sikeres hívás, kérdõív kitöltve.";"Ami mûködött az most nem mûködik, stb.!!"
NMBO092002;"2021. 10. 15.";'K2007';"Sikeres hívás, kérdõív kitöltve.";"Az augusztusi szerviz alkalmával nem regisztrálták be assistance szolgáltatáshoz, és ezért egy nappal késõbb tudta használni az autót!!"
NMBO092019;"2021. 10. 15.";'K5374';"Nem szeretne nyilatkozni!";"Most is ott áll a munkafelvételi pult elõtt, most nem annyira elégedett!!"
NMBO091999;"2021. 10. 15.";'K5488';"Sikeres hívás, kérdõív kitöltve.";"Most 10.18-án megy szervizre!!"
