Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ110537;"2021. 01. 11.";'B3056';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett a javítással! Az autón maradt egy horpadás, amit nem csináltak meg! Majd küldi a rendõrségi képeket!!"
NMLM102913;"2021. 01. 11.";'B5514';"Sikeres hívás, kérdõív kitöltve.";"Annyi lenne a mondandója, hogy a munkafelvevõ kolléga elég sokára vitte be az autót a szerviz-részbe!!"
NMBO086876;"2021. 01. 11.";'J8022';"Nem szeretne nyilatkozni!";"Azért nem szeretne értékelni, mert akkumulátor csere volt és amikor hazaért a navigációt, illetve az órát nem állították be és emiatt a szerviz munkáját nem tudja értékelni!!!"
NMBO086894;"2021. 01. 12.";'M0836';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!!!"
NMLG029049;"2021. 01. 12.";'E5483';"Nem szeretne nyilatkozni!";"A mai napon szintén csörgetés közben kinyomott!!!"
NMLM102965;"2021. 01. 12.";'66458';"Sikeres hívás, kérdõív kitöltve.";"Nagyon készséges volt a munkafelvevõ, teljesen elégedett volt!!!"
NMLM103000;"2021. 01. 12.";'A3671';"Sikeres hívás, kérdõív kitöltve.";"Drága a szerviz!!!"
NMLM102999;"2021. 01. 12.";'B5522';"Sikeres hívás, kérdõív kitöltve.";"Otthon a kesztyû-tartót vissza kellett pattintani a helyére, mert valószínû nagy elánnal nyitották ki!!"
NMLZ111163;"2021. 01. 12.";'T1743';"Nem szeretne nyilatkozni!";"Az autó garanciális és Õ szerinte olyan munkáért fizetett, ami nem is lett elvégezve!! ""olajfeltöltés"" - amikor kijött megnézte és ugyanúgy ott volt a szint amikor bement!!!"
NMLM102372;"2021. 01. 12.";'10810';"Sikeres hívás, kérdõív kitöltve.";"Két dolgot mondana: 1/ A szervizelés általában egy óra, a mosásra pedig két órát vár, és így lesz három óra!! Kérdés: miért nem aki ott van azt mossák elõbb és nem azokat autókat, ami új és még  a tulajdonosa sincs ott? 2/ A kapu beengedõ rendszer nem jó!! Tükrözõdik, nem lehet jól látni, mindig jön a kapus és segít!!"
NMBO086794;"2021. 01. 12.";'11998';"Nem szeretne nyilatkozni!";"Ezen a számon egy másik hölgy jelentkezett és nincs ilyen típusú autója!!!"
NMBO086257;"2021. 01. 12.";'S0104';"Sikeres hívás, kérdõív kitöltve.";"Annyi lenne a megjegyzése, hogy a Peugeot munkafelvételt jobban el kellene különíteni a Nissan-tól!!!"
NMLZ111277;"2021. 01. 12.";'P6529';"Nem szeretne nyilatkozni!";"Már kitöltötte az emailben érkezett kérdõívet!!!"
NMBO086804;"2021. 01. 12.";'B1393';"Nem szeretne nyilatkozni!";"Ez a telefonszám 01.08. óta vagy csak foglalt vagy csak csörög!"
NMBO086806;"2021. 01. 12.";'J7831';"Nem szeretne nyilatkozni!";"Ez a telefonszám 01.08. óta vagy csak foglalt vagy csak csörög!"
NMBO086860;"2021. 01. 12.";'J8623';"Nem szeretne nyilatkozni!";"Az úr ma sem vette fel a telefont, mint a tegnap megbeszélt idõpontban sem!!!"
NMBO086870;"2021. 01. 12.";'H2143';"Sikeres hívás, kérdõív kitöltve.";"Külön kiemelné, hogy nagyon elégedett volt a szerviz munkájával!!"
NMLM102942;"2021. 01. 12.";'04693';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfelet visszahívtam a munkahelyi mobilon, mert nagyon rossz volt nála a térerõ!!!"
NMBO086911;"2021. 01. 12.";'K4301';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett!! A szerviz részérõl a tájékoztatás nem volt megfelelõ! A Gablini szervizbe biztos, hogy többet nem jön!!!"
NMLM102949;"2021. 01. 12.";'E4853';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz, az árak nem versenyképesek!!"
NMLZ111315;"2021. 01. 12.";'Q5269';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a javítás, de amúgy minden rendben volt és még jön vissza alkatrész csere lesz!!"
NMLZ111272;"2021. 01. 12.";'S6276';"Sikeres hívás, kérdõív kitöltve.";"A jövõben egy picit lehetne javulni a kommunikációban!!"
NMLZ110969;"2021. 01. 13.";'K2813';"Nem szeretne nyilatkozni!";"Abszolút nem szeretne negatív lenni, de elmondja a véleményét, és katasztrofális volt  a tapasztalata! Amikor már utolsó alkalommal ment a szervizbe Gazdag Ferenc átvette az irányítást és onnan rendben volt minden, Õ egy nagyon kulturált stílust képviselt"
NMBO086895;"2021. 01. 13.";'K4892';"Sikeres hívás, kérdõív kitöltve.";"A holnapi nap folyamán megy vissza, mert nem sikerült megoldani a problémát!! Sajnos nagyon sokat kellett várni és látszott a munkafelvevõn, hogy nagyon le van terhelve!!"
NMBO086907;"2021. 01. 13.";'T1826';"Nem szeretne nyilatkozni!";"Az autót már egyszer elhozta, és visszavitte, mert az autó ugyanúgy ""szar"" és ma megy érte!! A gyertyákat kicserélték, pedig azt decemberben ki lett cserélve máshol!! A gyertyacserét nem is kérte és kifizetett 80 ezer forint körül! Kíváncsi lesz arra, hog"
NMLM102927;"2021. 01. 13.";'65778';"Nem szeretne nyilatkozni!";"""A hívott szám az elõfizetõ kérésére nem kapcsolható"", 01.13-án is!!"
NMLM102916;"2021. 01. 13.";'B0600';"Nem szeretne nyilatkozni!";"Az úr csak angolul beszél!!"
NMLM103054;"2021. 01. 13.";'E5593';"Sikeres hívás, kérdõív kitöltve.";"Ennek a hibafeltárásnak a kapcsán megy vissza elvégeztetni a munkát!!"
NMLZ111362;"2021. 01. 13.";'17881';"Nem szeretne nyilatkozni!";"Mindig vannak gondjai, de már nem szeretne panaszkodni!!"
NMLZ111359;"2021. 01. 13.";'T1918';"Sikeres hívás, kérdõív kitöltve.";"Bevitte egy állapotfelmérésre 25 ezer forintot fizetett, és az állapították meg amit Õ is tudott!! Azt gondolta, hogy sokkal jobban áttekintik az autót, és vannak olyan dolgok amire nem kapott választ(sokat fogyaszt, nem nézték meg a lambda-szondát)! Õ egy laikus ember elõtte megnézette, de lehet hogy csak ennyi egy átvizsgálás, úgy gondolja, hogy nem volt elég körültekintõ ez az átvizsgálás!!!"
NMBO086839;"2021. 01. 13.";'K2154';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 01.11. óta hangposta jelentkezik!!"
NMLM102893;"2021. 01. 13.";'B4348';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 01.11. óta csak hangposta jelentkezik!!"
NMLZ110815;"2021. 01. 13.";'S6642';"Sikeres hívás, kérdõív kitöltve.";"Sajnos a szélvédõ nagyon lassan érkezett meg!!"
NMLM102990;"2021. 01. 13.";'B2740';"Nem szeretne nyilatkozni!";"Sajnos nem elégedett! Közölték, hogy a javítás 150 ezer forint, mert elkopott a fék! A garancia két hete lejárt!!
U.i.:(elég indulatos úrral beszéltem)!!"
NMLZ111391;"2021. 01. 13.";'P8782';"Nem szeretne nyilatkozni!";"Itt az ügyfél nem ért tökéletesen magyarul, így nehéz lett volna a kommunikáció!!!"
NMLM102810;"2021. 01. 14.";'B2303';"Nem szeretne nyilatkozni!";Dolgozónk!!
NMBO086960;"2021. 01. 14.";'M1022';"Nem szeretne nyilatkozni!";"Nem ér rá és nem is szeretne értékelni!!"
NMLM103050;"2021. 01. 14.";'S8889';"Nem szeretne nyilatkozni!";"Nem tud értékelni, mert még most hozta el az autót, és az emailes kérdõívet is elhalasztotta két héttel, mert most még nem tud mit mondani!!"
NMBO086923;"2021. 01. 14.";'M1515';"Nem szeretne nyilatkozni!";"A hölgy 01.12-én 01.13-ra visszahívást kért, de azóta nem veszi fel!!"
NMLZ110944;"2021. 01. 14.";'M1205';"Nem szeretne nyilatkozni!";"Abszolút nem elégedett a javítás folyamatával, mert hogy félévig tartott!! Az autót azért szépen megcsinálták, de ez a folyamat nagyon hosszú volt számára!!!"
NMLZ111092;"2021. 01. 14.";'T1868';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon hangposta jelentkezik 01.12. óta vagy csak csörgött!!"
NMLZ111192;"2021. 01. 14.";'66099';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magas árakon dolgozik a márkaszerviz!!"
NMLZ110567;"2021. 01. 14.";'P1750';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy az unokaöccsének adta az autót, Õ már nem jár vele, töröltem a régi számot és beírtam a jó számot a progressbe is! Ez a telefonszám azonban már két napja csak csörög!!"
NMLZ111337;"2021. 01. 14.";'T1916';"Sikeres hívás, kérdõív kitöltve.";"A javítási össze 1,3 millió forint lenne és ezt sajnos nem tudja vállalni!!"
NMBO085917;"2021. 01. 14.";'K4658';"Nem szeretne nyilatkozni!";"Ez a telefonszám 01.12. óta csak csörög!!!"
NMBO086933;"2021. 01. 14.";'27003';"Nem szeretne nyilatkozni!";"Itt az IP-telefon hívásnál szakadozott a telefonvonal és ezért a céges mobilon hívtam vissza az urat!! Az úr röviden elmondta, hogy õk adják az autót, ha a Nissan telefonál és valószínû, hogy ezért kerestem! Abban viszont nem tudott segíteni, egy ezzel a "
NMBO086965;"2021. 01. 14.";'K4882';"Nem szeretne nyilatkozni!";"Annyit mondana, hogy egy 3000,-forintos alkatrészt két óráig tart míg beszereljük és fizet 30.000,- forintot az nem jó!!!!"
NMBO086413;"2021. 01. 14.";'K4804';"Sikeres hívás, kérdõív kitöltve.";"Annyit jelezne, hogy jön vissza majd a szervizbe, mert a hiba ugyanaz!!!"
NMLZ111350;"2021. 01. 14.";'Q5537';"Sikeres hívás, kérdõív kitöltve.";"A kolléganõ ígérte, hogy visszaszól a mûszaki vizsga kapcsán! Ez nem történt meg! A Gablini honlapon volt akciós mûszaki vizsga 30.000,- forintért, majd megkérdezte, hogy van ez és közölték már nem akciós!! Elvárta volna, ha még fent van akkor az autót csinálják meg!! "
NMBO086776;"2021. 01. 15.";'M0971';"Nem szeretne nyilatkozni!";"Vissza kell még mennie és akkor majd utána fog értékelni!!"
NMLG029155;"2021. 01. 15.";'E4907';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfélváróban a bútorok egy kicsit kopottak jó lenne lecserélni, illetve a Wifi csatlakozás nem volt tökéletes mindig ""ledobta"" a Wifi-rõl!!"
NMLZ111180;"2021. 01. 15.";'C1200';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésre azért 1-es az értékelés, mert a kijelölt márkaszervizbe fogja hordani, ide csak a karosszéria munka miatt jött, de nagyon megvolt elégedve a fényezéssel és a munkával!!"
NMLM103089;"2021. 01. 15.";'B4362';"Nem szeretne nyilatkozni!";"A mi szervizünk szerint ez nem garanciában javítandó, a gyõri Leier kereskedés szerint pedig igen! 01.25-én viszi vissza Gyõrbe, de utána hozzánk is jön majd vissza, és akkor beszéljünk!!"
NMLM103108;"2021. 01. 15.";'B2005';"Sikeres hívás, kérdõív kitöltve.";"A garancia letelte után két nappal felvillant a motor-check lámpa, ami nem biztos hogy a szerviz hibája miatt történt! Szerinte a termékkel van a probléma!"
NMBO084238;"2021. 01. 15.";'K2630';"Nem szeretne nyilatkozni!";"Ez a telefonszám 01.13. óta csak csörög, illetve kinyomott!!"
NMLZ111335;"2021. 01. 15.";'Q0912';"Nem szeretne nyilatkozni!";"Ez a telefonszám 01.14. óta csak csörög, a visszahívás kérés ellenére"
NMLM103164;"2021. 01. 15.";'B5538';"Nem szeretne nyilatkozni!";"Itt csak gyors vizsgálat volt, és jelenleg nem lehet tudni, hogy jó lesz-e, de lehet hogy megy vissza a szervizbe, utána majd értékel!!"
