Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM099301;"2020. 08. 13.";'B3906';"Sikeres hívás, kérdõív kitöltve.";"A kommunikációban javulhatnánk, de ez mindenre vonatkozik!!!"
NMBO083880;"2020. 08. 13.";'S0115';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett, és a szervizvezetõ tud a problémákról!!"
NMLG027696;"2020. 08. 14.";'A8826';"Nem szeretne nyilatkozni!";"A hívott szám az elõfizetõ kérésére nem kapcsolható!"
NMLM098115;"2020. 08. 14.";'B4838';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.12.óta nem elérhetõ!!!"
NMLG027170;"2020. 08. 14.";'E6002';"Nem szeretne nyilatkozni!";"Vár valamilyen visszajelzést, egy reklamáció kapcsán elfogadja-e a KIA vagy nem?!"
NMLM095899;"2020. 08. 14.";'M1196';"Sikeres hívás, kérdõív kitöltve.";"Nem egy egyszerû dolog a bejutás a telephelyre, nagyon nagyon nehézkes!!"
NMBO084117;"2020. 08. 14.";'M1329';"Nem szeretne nyilatkozni!";"Kedden vitte el a kocsit a szervizbõl, Debrecenbe ment vissza és 60km után minden lámpa kigyulladt!! Szerdán elvitte az autót vissza az assistance Budaörsre, és tegnap lett kész az autó, és azt mondták, hogy nem viszik vissza, érte kellett mennie!! Ez nem"
NMLM099350;"2020. 08. 14.";'B5018';"Nem szeretne nyilatkozni!";"Itt egyik telefonszám sem jó!! Az 1.mobilon nincs ilyen autója, hanem Nissan-ja van, a 2.mobil szintén nem jó nagyon rossz helyen járok!!"
NMLM099208;"2020. 08. 14.";'66235';"Nem szeretne nyilatkozni!";
NMBO084103;"2020. 08. 14.";'S0213';"Sikeres hívás, kérdõív kitöltve.";"Szeretné megkérdezni, hogy a jövõt illetõleg a szerviz területére bemehetne-e megnézni, hogy mit csinálnak a kollégák az autójával!!!"
NMLM099313;"2020. 08. 14.";'B0207';"Nem szeretne nyilatkozni!";"Itt csak autóbérlés volt, elõzõleg már  beszéltünk!!"
NMLZ108521;"2020. 08. 14.";'A2818';"Sikeres hívás, kérdõív kitöltve.";"Sajnos azt tapasztalja, hogy a szerviz egyre drágább!!!"
NMBO083743;"2020. 08. 14.";'K3933';"Nem szeretne nyilatkozni!";"Ezzel kapcsolatban már hívtam, értékelt!!"
NMBO084071;"2020. 08. 14.";'J6847';"Sikeres hívás, kérdõív kitöltve.";"A határidõben volt elcsúszás, elég kaotikus volt ott a helyzet!!!"
NMLM090974;"2020. 08. 14.";'M1425';"Nem szeretne nyilatkozni!";"Visszahívtam a megbeszélt idõpontban, mert éppen ebédelt, de a szám nem volt elérhetõ!!"
NMLZ107848;"2020. 08. 14.";'A9401';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.12. óta nem elérhetõ, de az ügyféllel már már nyilatkozott ez ügyben 07.27-én beszéltünk!!"
NMLZ108290;"2020. 08. 14.";'A9401';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.12. óta nem elérhetõ, de az ügyféllel már már nyilatkozott ez ügyben 07.27-én beszéltünk!!"
